season_year,player_id,team_name
2015,64117,LG
2015,62164,LG
2015,65115,LG
2015,61108,LG
2015,65104,LG
2015,72133,LG
2015,60100,LG
2015,65103,LG
2015,99606,LG
2015,74823,LG
2015,79109,LG
2015,61742,LG
2015,61102,LG
2015,63077,LG
2015,61194,LG
2015,64153,LG
2015,99810,LG
2015,78217,LG
2015,79192,LG
2015,72456,LG
2015,76100,LG
2015,79113,LG
2015,97109,LG
2015,64115,LG
2015,73824,LG
2015,65136,LG
2015,65120,LG
2015,62007,LG
2015,79198,LG
2015,76158,LG
2015,65132,LG
2015,61114,LG
2015,60181,LG
2015,77147,LG
2015,70839,LG
2015,76757,LG
2015,71118,LG
2015,62463,LG
2015,62147,LG
2015,76650,LG
2015,79140,LG
2015,64706,한화
2015,74163,한화
2015,71610,한화
2015,74756,한화
2015,75808,한화
2015,71752,한화
2015,78745,한화
2015,62700,한화
2015,74729,한화
2015,60667,한화
2015,74148,한화
2015,65762,한화
2015,65733,한화
2015,61700,한화
2015,63700,한화
2015,73136,한화
2015,64717,한화
2015,76753,한화
2015,76746,한화
2015,98144,한화
2015,73703,한화
2015,64086,한화
2015,95158,한화
2015,65707,한화
2015,79705,한화
2015,60404,한화
2015,77243,한화
2015,76404,한화
2015,74745,한화
2015,76720,한화
2015,72447,한화
2015,62919,한화
2015,65764,한화
2015,79760,한화
2015,99737,한화
2015,64764,한화
2015,73750,한화
2015,77464,한화
2015,78760,한화
2015,63792,한화
2015,64085,한화
2015,62451,한화
2015,64895,SSG
2015,77869,SSG
2015,65869,SSG
2015,76854,SSG
2015,75151,SSG
2015,76849,SSG
2015,62893,SSG
2015,76802,SSG
2015,75847,SSG
2015,72324,SSG
2015,76812,SSG
2015,74846,SSG
2015,73209,SSG
2015,77609,SSG
2015,72860,SSG
2015,71848,SSG
2015,65823,SSG
2015,71842,SSG
2015,96307,SSG
2015,71857,SSG
2015,71837,SSG
2015,79869,SSG
2015,61893,SSG
2015,62864,SSG
2015,77848,SSG
2015,76869,SSG
2015,60865,SSG
2015,64890,SSG
2015,72523,SSG
2015,75250,SSG
2015,64804,SSG
2015,61895,SSG
2015,75138,SSG
2015,72862,SSG
2015,72216,SSG
2015,77854,SSG
2015,76822,SSG
2015,74857,SSG
2015,71845,SSG
2015,74402,삼성
2015,79465,삼성
2015,62404,삼성
2015,77463,삼성
2015,95436,삼성
2015,97202,삼성
2015,74465,삼성
2015,72443,삼성
2015,79456,삼성
2015,71432,삼성
2015,62415,삼성
2015,64440,삼성
2015,79402,삼성
2015,60456,삼성
2015,63440,삼성
2015,78467,삼성
2015,62409,삼성
2015,78454,삼성
2015,64499,삼성
2015,61463,삼성
2015,64493,삼성
2015,70224,삼성
2015,74158,삼성
2015,64468,삼성
2015,61411,삼성
2015,65405,삼성
2015,60724,삼성
2015,95657,삼성
2015,79440,삼성
2015,65447,삼성
2015,64914,NC
2015,73543,NC
2015,74358,NC
2015,62947,NC
2015,62907,NC
2015,77454,NC
2015,94629,NC
2015,78813,NC
2015,64944,NC
2015,75441,NC
2015,73339,NC
2015,73306,NC
2015,62934,NC
2015,78122,NC
2015,63913,NC
2015,73213,NC
2015,74223,NC
2015,63920,NC
2015,62917,NC
2015,62016,NC
2015,62931,NC
2015,64906,NC
2015,64907,NC
2015,78248,NC
2015,64984,NC
2015,62920,NC
2015,62967,NC
2015,78366,NC
2015,97571,NC
2015,62929,NC
2015,60304,NC
2015,61323,NC
2015,98259,NC
2015,63959,NC
2015,78352,NC
2015,62966,NC
2015,62908,NC
2015,60496,KT
2015,65005,KT
2015,65052,KT
2015,96610,KT
2015,73153,KT
2015,73113,KT
2015,78548,KT
2015,70646,KT
2015,70553,KT
2015,64004,KT
2015,78892,KT
2015,77104,KT
2015,79453,KT
2015,78517,KT
2015,78753,KT
2015,64012,KT
2015,78242,KT
2015,76469,KT
2015,64013,KT
2015,63448,KT
2015,71835,KT
2015,79364,KT
2015,63088,KT
2015,65040,KT
2015,71504,KT
2015,77462,KT
2015,64006,KT
2015,64007,KT
2015,64560,KT
2015,64166,KT
2015,64001,KT
2015,76119,KT
2015,65048,KT
2015,99563,KT
2015,79191,KT
2015,64017,KT
2015,64041,KT
2015,62537,KT
2015,60343,KT
2015,77318,KT
2015,60264,KT
2015,65067,KT
2015,65042,KT
2015,75149,KT
2015,72261,KT
2015,77532,롯데
2015,65523,롯데
2015,74540,롯데
2015,71552,롯데
2015,76509,롯데
2015,60523,롯데
2015,76313,롯데
2015,60558,롯데
2015,64504,롯데
2015,77669,롯데
2015,71562,롯데
2015,72546,롯데
2015,61554,롯데
2015,64022,롯데
2015,71565,롯데
2015,76536,롯데
2015,78850,롯데
2015,78536,롯데
2015,62558,롯데
2015,99507,롯데
2015,65513,롯데
2015,65515,롯데
2015,65506,롯데
2015,64021,롯데
2015,71815,롯데
2015,63512,롯데
2015,76540,롯데
2015,63559,롯데
2015,74167,롯데
2015,63935,롯데
2015,76435,롯데
2015,72551,롯데
2015,63593,롯데
2015,62655,롯데
2015,76562,롯데
2015,78566,롯데
2015,70410,KIA
2015,64699,KIA
2015,65610,KIA
2015,70756,KIA
2015,71207,KIA
2015,72559,KIA
2015,72303,KIA
2015,77623,KIA
2015,78629,KIA
2015,78765,KIA
2015,78643,KIA
2015,74605,KIA
2015,78666,KIA
2015,71184,KIA
2015,65653,KIA
2015,63634,KIA
2015,61743,KIA
2015,64610,KIA
2015,74103,KIA
2015,60648,KIA
2015,64646,KIA
2015,73602,KIA
2015,62668,KIA
2015,64602,KIA
2015,64657,KIA
2015,60658,KIA
2015,63636,KIA
2015,77648,KIA
2015,63704,KIA
2015,70142,KIA
2015,62349,KIA
2015,78823,KIA
2015,71255,KIA
2015,65643,KIA
2015,65639,KIA
2015,63638,KIA
2015,65658,KIA
2015,60636,KIA
2015,65630,KIA
2015,75620,KIA
2015,75706,KIA
2015,97336,KIA
2015,76610,KIA
2015,61666,KIA
2015,65659,KIA
2015,61643,KIA
2015,63698,KIA
2015,79215,두산
2015,60288,두산
2015,72214,두산
2015,76290,두산
2015,76232,두산
2015,79240,두산
2015,74206,두산
2015,76249,두산
2015,79231,두산
2015,75334,두산
2015,76267,두산
2015,77248,두산
2015,62265,두산
2015,99222,두산
2015,65233,두산
2015,78224,두산
2015,61208,두산
2015,79290,두산
2015,62234,두산
2015,71347,두산
2015,79234,두산
2015,78288,두산
2015,79530,두산
2015,65203,두산
2015,73211,두산
2015,61240,두산
2015,61268,두산
2015,77229,두산
2015,76329,두산
2015,78257,두산
2015,61197,두산
2015,63248,두산
2015,74339,넥센
2015,75125,넥센
2015,65399,넥센
2015,61366,넥센
2015,73342,넥센
2015,61353,넥센
2015,77564,넥센
2015,78168,넥센
2015,74215,넥센
2015,64300,넥센
2015,64158,넥센
2015,79130,넥센
2015,63360,넥센
2015,79365,넥센
2015,62332,넥센
2015,76368,넥센
2015,65357,넥센
2015,79356,넥센
2015,76322,넥센
2015,61363,넥센
2015,79300,넥센
2015,73606,넥센
2015,64346,넥센
2015,79334,넥센
2015,63339,넥센
2015,65343,넥센
2015,72749,넥센
2015,60336,넥센
2015,75321,넥센
2015,62363,넥센
2016,97109,LG
2016,62147,LG
2016,72133,LG
2016,60100,LG
2016,72456,LG
2016,99606,LG
2016,78217,LG
2016,79192,LG
2016,65103,LG
2016,61186,LG
2016,79113,LG
2016,78135,LG
2016,79109,LG
2016,64153,LG
2016,76100,LG
2016,65115,LG
2016,61102,LG
2016,74823,LG
2016,64100,LG
2016,62164,LG
2016,79150,LG
2016,79198,LG
2016,63123,LG
2016,71842,LG
2016,63077,LG
2016,73824,LG
2016,64115,LG
2016,66145,LG
2016,62007,LG
2016,65120,LG
2016,62698,LG
2016,61329,LG
2016,60146,LG
2016,61891,LG
2016,96462,LG
2016,76650,LG
2016,79140,LG
2016,66108,LG
2016,64724,한화
2016,71752,한화
2016,74163,한화
2016,76746,한화
2016,74729,한화
2016,76753,한화
2016,66740,한화
2016,75808,한화
2016,73725,한화
2016,73136,한화
2016,62700,한화
2016,64086,한화
2016,60667,한화
2016,62797,한화
2016,71610,한화
2016,95158,한화
2016,62768,한화
2016,65707,한화
2016,63700,한화
2016,71347,한화
2016,73602,한화
2016,77243,한화
2016,79705,한화
2016,98144,한화
2016,78756,한화
2016,61700,한화
2016,60805,한화
2016,60404,한화
2016,72447,한화
2016,60757,한화
2016,66749,한화
2016,65742,한화
2016,74756,한화
2016,99737,한화
2016,74731,한화
2016,73750,한화
2016,66702,한화
2016,60768,한화
2016,77464,한화
2016,79764,한화
2016,76720,한화
2016,74857,한화
2016,78745,한화
2016,64717,한화
2016,64802,SSG
2016,73209,SSG
2016,66838,SSG
2016,62893,SSG
2016,76869,SSG
2016,76802,SSG
2016,75151,SSG
2016,71857,SSG
2016,71837,SSG
2016,65464,SSG
