season_year,player_id,player_name,team_name,team_code,rank_no,g,sba,sb,cs,sb_rate,oob,pko
2018,65062,김재윤,KT,KT,17,6,0,0,0,,0,0
2018,63088,김진곤,KT,KT,17,19,2,0,2,0.0,0,0
2018,66052,남태혁,KT,KT,17,7,0,0,0,,0,0
2018,64166,배정대,KT,KT,17,14,0,0,0,,1,0
2018,68067,신병률,KT,KT,17,2,0,0,0,,0,0
2018,65056,엄상백,KT,KT,17,1,0,0,0,,0,0
2018,79453,오정복,KT,KT,17,5,0,0,0,,0,0
2018,73153,이대형,KT,KT,17,1,0,0,0,,0,0
2018,67066,이종혁,KT,KT,17,1,0,0,0,,0,0
2018,77654,이준수,KT,KT,17,11,0,0,0,,0,0
2018,60343,이해창,KT,KT,17,83,3,0,3,0.0,2,0
2018,78361,전민수,KT,KT,17,21,0,0,0,,2,0
2018,78517,하준호,KT,KT,17,15,0,0,0,,0,0
2018,75149,홍성용,KT,KT,17,1,0,0,0,,0,0
2018,77532,손아섭,롯데,LT,1,141,23,20,3,87.0,5,1
2018,66508,나경민,롯데,LT,2,87,16,12,4,75.0,2,2
2018,76249,민병헌,롯데,LT,3,118,11,8,3,72.7,3,1
2018,78513,전준우,롯데,LT,4,144,14,7,7,50.0,4,3
2018,67598,번즈,롯데,LT,5,133,7,5,2,71.4,3,1
2018,60523,정훈,롯데,LT,6,91,6,4,2,66.7,2,0
2018,61204,김동한,롯데,LT,7,55,4,3,1,75.0,3,0
2018,72546,문규현,롯데,LT,7,122,4,3,1,75.0,1,0
2018,65586,전병우,롯데,LT,7,27,3,3,0,100.0,0,1
2018,76509,김문호,롯데,LT,10,46,1,1,0,100.0,2,1
2018,62556,신본기,롯데,LT,10,139,6,1,5,16.7,5,0
2018,78566,황진수,롯데,LT,10,18,1,1,0,100.0,0,0
2018,63543,구승민,롯데,LT,13,1,0,0,0,,0,0
2018,61591,김사훈,롯데,LT,13,56,0,0,0,,2,0
2018,67454,나원탁,롯데,LT,13,20,0,0,0,,0,0
2018,67539,나균안,롯데,LT,13,106,0,0,0,,0,0
2018,73211,노경은,롯데,LT,13,1,0,0,0,,0,0
2018,79356,박헌도,롯데,LT,13,15,0,0,0,,0,0
2018,75321,손승락,롯데,LT,13,1,0,0,0,,0,0
2018,64022,안중열,롯데,LT,13,60,0,0,0,,0,0
2018,64504,오윤석,롯데,LT,13,13,0,0,0,,1,0
2018,67588,윤성빈,롯데,LT,13,1,0,0,0,,0,0
2018,71564,이대호,롯데,LT,13,144,1,0,1,0.0,7,0
2018,76100,이병규,롯데,LT,13,103,0,0,0,,0,0
2018,77318,장시환,롯데,LT,13,1,0,0,0,,0,0
2018,75537,조정훈,롯데,LT,13,1,0,0,0,,0,0
2018,63593,조홍석,롯데,LT,13,39,2,0,2,0.0,1,0
2018,79545,진명호,롯데,LT,13,1,0,0,0,,0,0
2018,77463,채태인,롯데,LT,13,130,0,0,0,,4,0
2018,68525,한동희,롯데,LT,13,87,1,0,1,0.0,0,0
2018,61566,허일,롯데,LT,13,9,0,0,0,,1,0
2018,67650,버나디나,KIA,HT,1,131,45,32,13,71.1,6,3
2018,76849,이명기,KIA,HT,2,120,17,12,5,70.6,5,0
