season_year,player_id,player_name,team_name,team_code,rank_no,era,g,w,l,sv,hld,wpct,ip,h,hr,bb,hbp,so,r,er,whip,cg,sho,qs,bsv,tbf,np,avg,double_hit,triple_hit,sac,sf,ibb,wp,bk,gs,wgs,wgr,gf,svo,ts,gdp,go_count,ao_count,go_ao,babip,p_g,p_ip,k9,bb9,k_bb,obp,slg,ops
2019,67640,유승철,KIA,HT,22,11.25,3,0,0,0,0,,4,4,2,2,2,5,5,5,1.5,0,0,0,0,20,79,0.267,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5,0.2,0.25,26.3,19.8,11.25,4.5,2.5,0.421,0.667,1.088
2019,69646,양승철,KIA,HT,23,12.12,11,1,1,0,0,0.5,16 1/3,23,3,15,0,11,22,22,2.33,0,0,0,0,85,345,0.329,10,1,0,0,0,2,0,1,0,1,4,0,0,1,21,15,1.4,0.357,31.4,21.1,6.06,8.27,0.73,0.447,0.629,1.076
2019,65639,박정수,KIA,HT,24,12.6,3,0,0,0,0,,5,10,0,4,1,2,7,7,2.8,0,0,0,0,27,105,0.455,2,0,0,0,0,0,0,0,0,0,1,0,0,3,6,4,1.5,0.5,35.0,21.0,3.6,7.2,0.5,0.556,0.545,1.101
2019,68616,김승범,KIA,HT,25,18.0,1,0,0,0,0,,1,4,0,1,0,0,2,2,5.0,0,0,0,0,8,22,0.571,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0.5,0.571,22.0,22.0,0.0,9.0,0.0,0.625,0.714,1.339
2019,68200,김민규,두산,OB,1,0.0,1,0,0,0,0,,2,2,0,1,0,0,0,0,1.5,0,0,0,0,8,24,0.286,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,1,4.0,0.286,24.0,12.0,0.0,4.5,0.0,0.375,0.286,0.661
2019,68249,박신지,두산,OB,1,,2,0,0,0,0,,0,1,0,2,0,0,2,2,,0,0,0,0,3,18,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,9.0,,,,0.0,1.0,1.0,2.0
2019,74543,최대성,두산,OB,1,,1,0,0,0,0,,0,0,0,2,0,0,3,2,,0,0,0,0,3,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,12.0,,,,0.0,0.667,0.0,0.667
2019,65543,린드블럼,두산,OB,4,2.5,30,20,3,0,0,0.87,194 2/3,165,13,29,6,189,57,54,1.0,0,0,22,0,773,2982,0.226,22,3,1,7,0,7,0,30,20,0,0,0,0,9,156,227,0.69,0.284,99.4,15.3,8.74,1.34,6.52,0.259,0.318,0.577
2019,62242,윤명준,두산,OB,5,2.63,69,6,2,1,14,0.75,68 1/3,63,3,20,3,40,23,20,1.21,0,0,0,2,279,1020,0.252,14,0,2,4,2,7,0,0,0,6,18,18,1,9,85,66,1.29,0.284,14.8,14.9,5.27,2.63,2.0,0.31,0.344,0.654
2019,67263,최원준,두산,OB,6,2.65,34,1,2,1,4,0.333,54 1/3,52,1,16,4,38,17,16,1.25,0,0,0,0,228,944,0.256,12,1,3,2,1,1,0,3,0,1,5,5,0,5,48,67,0.72,0.307,27.8,17.4,6.29,2.65,2.38,0.32,0.34,0.66
2019,62951,이형범,두산,OB,7,2.66,67,6,3,19,10,0.667,61,57,4,19,9,31,25,18,1.25,0,0,0,2,258,927,0.253,6,0,3,2,2,2,0,0,0,6,30,33,0,9,85,54,1.57,0.276,13.8,15.2,4.57,2.8,1.63,0.333,0.333,0.666
2019,76329,이현승,두산,OB,8,3.0,9,0,1,0,2,0.0,6,4,0,0,0,4,2,2,0.67,0,0,0,0,22,81,0.19,1,0,1,0,0,0,0,0,0,0,0,3,0,0,5,8,0.63,0.235,9.0,13.5,6.0,0.0,,0.19,0.238,0.428
2019,73248,김승회,두산,OB,9,3.07,55,3,3,3,7,0.5,58 2/3,57,1,16,2,46,24,20,1.24,0,0,0,2,250,935,0.253,12,3,3,4,1,5,0,0,0,3,10,17,0,2,55,71,0.77,0.308,17.0,15.9,7.06,2.45,2.88,0.304,0.347,0.651
2019,79229,유희관,두산,OB,10,3.25,28,11,8,0,0,0.579,166 1/3,171,8,42,3,64,67,60,1.28,2,0,17,0,692,2584,0.27,37,2,6,7,3,2,0,27,11,0,2,0,0,19,183,223,0.82,0.286,92.3,15.5,3.46,2.27,1.52,0.315,0.372,0.687
2019,63248,함덕주,두산,OB,11,3.46,61,2,5,16,7,0.286,54 2/3,39,6,34,1,48,24,21,1.34,0,0,0,3,236,982,0.202,7,1,3,5,4,2,0,0,0,2,29,29,6,2,54,57,0.95,0.229,16.1,18.0,7.9,5.6,1.41,0.318,0.342,0.66
2019,68240,후랭코프,두산,OB,12,3.61,22,9,8,0,0,0.529,117 1/3,110,5,30,13,111,48,47,1.19,0,0,11,0,495,2075,0.247,20,2,3,3,1,2,1,22,9,0,0,0,0,7,109,119,0.92,0.315,94.3,17.7,8.51,2.3,3.7,0.311,0.334,0.645
2019,66291,이영하,두산,OB,13,3.64,29,17,4,0,0,0.81,163 1/3,148,5,61,10,90,70,66,1.28,1,0,17,0,692,2646,0.242,28,5,3,7,1,4,2,27,15,2,3,0,0,13,182,198,0.92,0.273,91.2,16.2,4.96,3.36,1.48,0.318,0.329,0.647
2019,77211,이용찬,두산,OB,14,4.07,26,7,10,0,0,0.412,148 1/3,168,15,45,6,102,75,67,1.44,0,0,14,0,651,2350,0.285,28,2,5,6,3,3,0,26,7,0,0,0,0,17,171,154,1.11,0.32,90.4,15.8,6.19,2.73,2.27,0.339,0.416,0.755
2019,67266,박치국,두산,OB,15,4.5,61,2,2,3,14,0.5,52,64,5,14,5,35,26,26,1.5,0,0,0,5,229,843,0.312,14,1,3,2,2,3,0,0,0,2,8,24,1,6,62,46,1.35,0.353,13.8,16.2,6.06,2.42,2.5,0.367,0.463,0.83
2019,70425,배영수,두산,OB,16,4.57,37,1,2,0,0,0.333,45 1/3,50,4,11,3,10,25,23,1.35,0,0,0,1,194,638,0.284,11,1,3,1,2,3,1,0,0,1,20,1,0,6,57,60,0.95,0.282,17.2,14.1,1.99,2.18,0.91,0.335,0.426,0.761
2019,78247,홍상삼,두산,OB,17,4.76,3,0,0,0,0,,5 2/3,5,1,4,1,5,3,3,1.59,0,0,0,0,26,93,0.238,0,0,0,0,0,5,0,1,0,0,1,0,0,0,5,6,0.83,0.267,31.0,16.4,7.94,6.35,1.25,0.385,0.381,0.766
2019,72447,권혁,두산,OB,18,4.91,57,2,2,1,11,0.5,36 2/3,36,3,7,2,21,23,20,1.17,0,0,0,1,155,585,0.248,7,0,1,0,0,0,0,0,0,2,9,17,0,1,47,41,1.15,0.273,10.3,16.0,5.15,1.72,3.0,0.292,0.359,0.651
2019,61214,이현호,두산,OB,19,5.13,16,1,0,0,0,1.0,40 1/3,51,2,19,1,22,25,23,1.74,0,0,0,0,191,695,0.305,8,1,1,3,0,2,1,8,1,0,6,1,0,2,42,55,0.76,0.336,43.4,17.2,4.91,4.24,1.16,0.374,0.401,0.775
2019,61295,강동연,두산,OB,20,5.4,5,0,0,0,0,,5,8,2,0,0,3,3,3,1.6,0,0,0,0,22,89,0.364,2,0,0,0,0,0,0,0,0,0,2,0,0,1,6,5,1.2,0.353,17.8,17.8,5.4,0.0,,0.364,0.727,1.091
2019,74513,장원준,두산,OB,21,9.0,6,0,0,0,0,,2,5,0,3,1,1,2,2,4.0,0,0,0,0,14,60,0.5,1,0,0,0,0,0,0,0,0,0,0,3,0,1,4,0,,0.556,10.0,30.0,4.5,13.5,0.33,0.643,0.6,1.243
2019,61396,박정준,두산,OB,22,32.4,2,0,0,0,0,,1 2/3,3,0,5,0,0,6,6,4.8,0,0,0,0,13,47,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.375,23.5,28.2,0.0,27.0,0.0,0.615,0.5,1.115
2019,65398,임규빈,키움,WO,1,0.0,1,0,0,0,0,,1,1,0,0,0,2,0,0,1.0,0,0,0,0,4,13,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.5,13.0,13.0,18.0,0.0,,0.25,0.5,0.75
2019,61268,양현,키움,WO,2,1.99,29,1,0,0,1,1.0,40 2/3,31,1,11,1,25,10,9,1.03,0,0,0,0,159,544,0.214,5,1,1,1,0,0,0,3,0,1,9,3,0,3,58,32,1.81,0.25,18.8,13.4,5.53,2.43,2.27,0.272,0.283,0.555
2019,74359,오주원,키움,WO,3,2.32,57,3,3,18,3,0.5,54 1/3,54,1,7,3,41,17,14,1.12,0,0,0,2,223,797,0.261,7,0,3,3,0,1,0,0,0,3,34,25,0,3,50,65,0.77,0.315,14.0,14.7,6.79,1.16,5.86,0.291,0.309,0.6
2019,67828,김성민,키움,WO,4,2.56,50,2,0,0,5,1.0,56 1/3,53,0,11,2,38,17,16,1.14,0,0,0,0,230,821,0.245,13,1,1,0,0,4,0,0,0,2,16,4,0,5,53,72,0.74,0.298,16.4,14.6,6.07,1.76,3.45,0.288,0.315,0.603
2019,63342,조상우,키움,WO,5,2.66,48,2,4,20,8,0.333,47 1/3,45,3,8,2,46,15,14,1.12,0,0,0,2,192,710,0.253,3,0,2,2,0,1,0,0,0,2,28,27,4,4,37,52,0.71,0.321,14.8,15.0,8.75,1.52,5.75,0.289,0.32,0.609
2019,61456,윤영삼,키움,WO,6,2.87,54,3,3,1,3,0.5,62 2/3,60,5,14,1,56,23,20,1.18,0,0,0,1,254,970,0.258,12,2,3,3,1,3,0,0,0,3,14,10,0,4,45,75,0.6,0.314,18.0,15.5,8.04,2.01,4.0,0.299,0.391,0.69
2019,67313,브리검,키움,WO,7,2.96,28,13,5,0,0,0.722,158 1/3,148,5,46,12,130,62,52,1.23,0,0,15,0,669,2521,0.245,32,2,4,4,0,7,1,28,13,0,0,0,0,12,182,147,1.24,0.303,90.0,15.9,7.39,2.61,2.83,0.31,0.33,0.64
2019,64051,이영준,키움,WO,8,2.97,29,1,1,0,1,0.5,33 1/3,39,0,5,0,19,11,11,1.32,0,0,0,1,136,505,0.298,7,2,0,0,0,0,0,0,0,1,9,4,0,4,38,35,1.09,0.348,17.4,15.2,5.13,1.35,3.8,0.324,0.382,0.706
2019,76430,김태혁,키움,WO,9,3.02,67,3,5,0,40,0.375,56 2/3,50,3,28,2,60,19,19,1.38,0,0,0,1,238,1010,0.24,6,0,0,0,1,0,0,0,0,3,1,40,0,8,46,52,0.88,0.324,15.1,17.8,9.53,4.45,2.14,0.336,0.313,0.649
2019,69343,요키시,키움,WO,10,3.13,30,13,9,0,0,0.591,181 1/3,166,9,39,11,141,72,63,1.13,1,1,19,0,746,2762,0.241,33,5,4,3,0,6,0,30,13,0,1,0,0,15,245,140,1.75,0.29,92.1,15.2,7.0,1.94,3.62,0.291,0.343,0.634
2019,65320,최원태,키움,WO,11,3.38,27,11,5,0,0,0.688,157 1/3,165,5,36,5,105,68,59,1.28,0,0,18,0,666,2447,0.268,28,2,5,4,0,5,0,27,11,0,0,0,0,16,193,157,1.23,0.314,90.6,15.6,6.01,2.06,2.92,0.312,0.344,0.656
2019,62363,한현희,키움,WO,12,3.41,61,7,5,0,24,0.583,58,50,1,20,7,49,26,22,1.21,0,0,0,3,251,895,0.24,10,1,11,5,1,2,1,0,0,7,6,22,0,3,54,60,0.9,0.301,14.7,15.4,7.6,3.1,2.45,0.321,0.313,0.634
2019,62937,신재영,키움,WO,13,3.68,12,1,0,0,0,1.0,29 1/3,34,1,9,4,21,14,12,1.47,0,0,0,0,132,510,0.291,14,2,1,1,0,1,0,6,1,0,3,0,0,3,31,32,0.97,0.344,42.5,17.4,6.44,2.76,2.33,0.359,0.47,0.829
2019,66018,김선기,키움,WO,14,4.18,7,3,1,0,0,0.75,28,27,2,9,4,17,13,13,1.29,0,0,2,0,122,452,0.252,5,0,0,2,0,2,0,6,3,0,1,0,0,2,30,35,0.86,0.278,64.6,16.1,5.46,2.89,1.89,0.328,0.355,0.683
2019,67603,이승호,키움,WO,15,4.48,23,8,5,0,0,0.615,122 2/3,134,10,51,1,82,70,61,1.51,1,1,14,0,533,1979,0.284,27,3,3,6,0,5,3,23,8,0,1,0,0,10,134,128,1.05,0.321,86.0,16.1,6.02,3.74,1.61,0.351,0.417,0.768
2019,62360,김태훈,키움,WO,16,4.5,33,8,3,0,3,0.727,70,77,5,23,0,50,36,35,1.43,0,0,1,0,300,1077,0.283,15,0,1,4,0,3,0,5,3,5,4,2,0,7,86,63,1.37,0.326,32.6,15.4,6.43,2.96,2.17,0.334,0.393,0.727
2019,68341,안우진,키움,WO,17,5.2,19,7,5,0,0,0.583,88 1/3,97,8,36,3,80,56,51,1.51,0,0,7,0,395,1482,0.275,19,1,2,1,0,3,1,15,6,1,2,1,0,7,81,96,0.84,0.335,78.0,16.8,8.15,3.67,2.22,0.346,0.402,0.748
2019,63348,조성운,키움,WO,18,7.2,5,0,0,0,0,,5,9,0,2,0,3,4,4,2.2,0,0,0,0,25,90,0.391,1,0,0,0,0,0,0,0,0,0,4,0,0,0,5,6,0.83,0.45,18.0,18.0,5.4,3.6,1.5,0.44,0.435,0.875
2019,69399,윤정현,키움,WO,19,9.0,3,0,0,0,0,,2,2,0,2,0,2,2,2,2.0,0,0,0,0,10,46,0.25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0.33,0.333,15.3,23.0,9.0,9.0,1.0,0.4,0.25,0.65
2019,75342,이보근,키움,WO,20,9.72,19,0,2,0,3,0.0,16 2/3,29,1,4,0,12,18,18,1.98,0,0,0,1,80,303,0.387,3,2,1,0,0,0,0,0,0,0,3,3,0,3,15,19,0.79,0.452,15.9,18.2,6.48,2.16,3.0,0.418,0.52,0.938
2019,69328,박주성,키움,WO,21,13.5,4,0,0,0,0,,4,7,1,6,0,1,6,6,3.25,0,0,0,0,25,95,0.368,1,0,0,0,0,1,0,0,0,0,4,0,0,0,2,9,0.22,0.353,23.8,23.8,2.25,13.5,0.17,0.52,0.579,1.099
2019,67365,양지율,키움,WO,22,15.19,4,0,0,0,0,,5 1/3,12,0,1,0,3,10,9,2.44,0,0,0,0,30,92,0.414,2,0,0,0,0,1,0,0,0,0,2,0,0,0,9,5,1.8,0.462,23.0,17.3,5.06,1.69,3.0,0.433,0.483,0.916
2019,69360,조영건,키움,WO,23,81.0,1,0,1,0,0,0.0,1/3,3,0,3,0,1,3,3,18.0,0,0,0,0,7,39,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1.0,39.0,117.0,27.0,81.0,0.33,0.857,0.75,1.607
2020,69159,정우영,LG,LG,1,3.12,65,4,4,5,20,0.5,75,48,3,29,11,59,26,26,1.03,0,0,0,4,305,1129,0.185,5,0,4,1,3,1,0,0,0,4,15,26,1,10,119,35,3.4,0.226,17.4,15.1,7.08,3.48,2.03,0.292,0.238,0.53
2020,69103,켈리,LG,LG,2,3.32,28,15,7,0,0,0.682,173 1/3,160,16,40,11,134,67,64,1.15,1,1,20,0,705,2621,0.247,29,1,3,4,0,4,0,28,15,0,1,0,0,21,190,167,1.14,0.287,93.6,15.1,6.96,2.08,3.35,0.301,0.369,0.67
2020,79140,최동환,LG,LG,3,3.47,54,4,1,0,4,0.8,57,54,6,12,2,42,23,22,1.16,0,0,0,2,228,790,0.261,10,1,1,6,0,3,0,0,0,4,16,9,0,8,36,81,0.44,0.291,14.6,13.9,6.63,1.89,3.5,0.3,0.406,0.706
2020,78148,정찬헌,LG,LG,4,3.51,19,7,4,0,0,0.636,110 1/3,116,10,31,4,85,51,43,1.33,1,1,12,0,470,1757,0.27,22,1,2,4,0,5,0,19,7,0,1,0,0,11,125,107,1.17,0.314,92.5,15.9,6.93,2.53,2.74,0.323,0.396,0.719
2020,62146,최성훈,LG,LG,5,3.51,48,0,0,0,2,,33 1/3,36,1,16,1,24,13,13,1.56,0,0,0,0,145,556,0.286,4,1,2,0,2,1,0,0,0,0,6,7,0,6,47,19,2.47,0.347,11.6,16.7,6.48,4.32,1.5,0.371,0.357,0.728
2020,50126,이민호,LG,LG,6,3.69,20,4,4,0,0,0.5,97 2/3,94,5,44,10,67,46,40,1.41,0,0,7,0,434,1712,0.249,19,0,2,1,1,4,1,16,4,0,0,0,0,7,77,140,0.55,0.291,85.6,17.5,6.17,4.05,1.52,0.343,0.34,0.683
2020,69134,이정용,LG,LG,7,3.71,34,3,0,0,4,1.0,34,32,6,14,2,33,15,14,1.35,0,0,0,1,147,585,0.248,5,0,1,1,0,0,1,0,0,3,3,7,0,2,17,48,0.35,0.286,17.2,17.2,8.74,3.71,2.36,0.329,0.426,0.755
2020,69104,남호,LG,LG,8,3.93,6,0,0,0,0,,18 1/3,13,1,12,1,14,9,8,1.36,0,0,0,0,82,341,0.194,3,1,0,2,0,0,0,3,0,0,3,0,0,0,11,31,0.35,0.222,56.8,18.6,6.87,5.89,1.17,0.317,0.313,0.63
2020,61101,임찬규,LG,LG,9,4.08,27,10,9,0,0,0.526,147 2/3,143,14,65,5,138,76,67,1.41,0,0,10,0,641,2601,0.253,29,2,2,4,0,4,0,26,9,1,0,0,0,11,140,148,0.95,0.309,96.3,17.6,8.41,3.96,2.12,0.333,0.386,0.719
2020,67119,고우석,LG,LG,10,4.1,40,0,4,17,1,0.0,41 2/3,37,2,19,2,51,22,19,1.34,0,0,0,4,183,714,0.234,9,0,2,2,1,5,0,0,0,0,34,22,4,3,38,34,1.12,0.327,17.9,17.1,11.02,4.1,2.68,0.32,0.329,0.649
2020,50109,성재헌,LG,LG,11,4.15,4,0,0,0,0,,4 1/3,6,0,1,1,1,2,2,1.62,0,0,0,0,20,73,0.333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,2.67,0.353,18.3,16.8,2.08,2.08,1.0,0.4,0.389,0.789
2020,76650,진해수,LG,LG,12,4.32,76,4,2,0,22,0.667,50,54,3,23,4,59,27,24,1.54,0,0,0,5,230,961,0.271,6,0,2,2,2,5,0,0,0,4,0,33,0,3,51,37,1.38,0.367,12.6,19.2,10.62,4.14,2.57,0.355,0.347,0.702
2020,68135,윌슨,LG,LG,13,4.42,25,10,8,0,0,0.556,144 2/3,161,13,39,8,109,81,71,1.38,0,0,14,0,628,2330,0.282,23,2,5,6,0,3,1,25,10,0,0,0,0,13,172,134,1.28,0.326,93.2,16.1,6.78,2.43,2.79,0.334,0.398,0.732
2020,73801,송은범,LG,LG,14,4.5,56,4,2,2,6,0.667,56,66,4,19,3,28,29,28,1.52,0,0,0,0,247,935,0.3,8,1,2,3,1,2,0,1,0,4,15,11,0,9,89,40,2.23,0.325,16.7,16.7,4.5,3.05,1.47,0.359,0.4,0.759
2020,76455,차우찬,LG,LG,15,5.34,13,5,5,0,0,0.5,64,71,8,28,2,51,39,38,1.55,0,0,6,0,287,1159,0.284,14,1,2,5,1,1,0,13,5,0,0,0,0,6,57,76,0.75,0.321,89.2,18.1,7.17,3.94,1.82,0.354,0.444,0.798
2020,67164,이찬혁,LG,LG,16,5.4,4,0,0,0,0,,3 1/3,4,1,3,1,1,2,2,2.1,0,0,0,0,17,73,0.308,0,0,0,0,0,1,0,0,0,0,4,0,0,1,2,6,0.33,0.273,18.3,21.9,2.7,8.1,0.33,0.471,0.538,1.009
2020,66145,김대현,LG,LG,17,5.85,33,4,0,0,3,1.0,32 1/3,37,6,23,1,28,24,21,1.86,0,0,0,2,158,599,0.285,7,2,2,2,1,3,0,0,0,4,8,8,0,3,28,39,0.72,0.316,18.2,18.5,7.79,6.4,1.22,0.391,0.508,0.899
2020,50157,김윤식,LG,LG,18,6.25,23,2,4,0,2,0.333,67 2/3,87,7,24,6,38,50,47,1.64,0,0,1,0,308,1165,0.323,16,1,4,5,0,2,1,11,2,0,3,0,0,7,65,84,0.77,0.349,50.7,17.2,5.05,3.19,1.58,0.385,0.468,0.853
2020,65117,이상규,LG,LG,19,6.68,28,2,3,4,1,0.4,31,45,4,21,1,18,23,23,2.13,0,0,0,1,152,574,0.357,10,1,1,3,0,2,0,0,0,2,12,7,0,8,33,33,1.0,0.383,20.5,18.5,5.23,6.1,0.86,0.444,0.548,0.992
2020,79825,여건욱,LG,LG,20,7.16,25,1,3,1,2,0.25,27 2/3,36,8,4,3,18,24,22,1.45,0,0,0,0,124,447,0.321,8,1,1,4,0,2,0,0,0,1,9,4,0,3,22,40,0.55,0.311,17.9,16.2,5.86,1.3,4.5,0.35,0.625,0.975
2020,60845,문광은,LG,LG,21,11.25,4,0,0,0,0,,4,7,1,2,0,4,5,5,2.25,0,0,0,0,21,76,0.368,3,1,0,0,0,0,0,0,0,0,3,0,0,0,2,6,0.33,0.429,19.0,19.0,9.0,4.5,2.0,0.429,0.789,1.218
2020,63103,류원석,LG,LG,22,11.57,4,0,1,0,0,0.0,4 2/3,8,1,11,4,5,14,6,4.07,0,0,0,0,37,171,0.364,3,0,0,0,0,0,0,1,0,0,1,0,0,0,7,2,3.5,0.438,42.8,36.6,9.64,21.21,0.45,0.622,0.636,1.258
2020,61145,이우찬,LG,LG,22,11.57,4,0,0,0,0,,4 2/3,9,1,7,2,4,6,6,3.43,0,0,0,0,30,133,0.429,2,0,0,0,0,0,0,1,0,0,0,0,0,1,5,3,1.67,0.5,33.3,28.5,7.71,13.5,0.57,0.6,0.667,1.267
2020,60181,김지용,LG,LG,24,14.73,4,0,0,0,0,,3 2/3,5,1,2,0,4,6,6,1.91,0,0,0,0,18,71,0.313,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,6,0.17,0.364,17.8,19.4,9.82,4.91,2.0,0.389,0.563,0.952
2020,79617,정용운,LG,LG,25,16.2,3,0,0,0,0,,1 2/3,3,0,1,0,3,3,3,2.4,0,0,0,0,9,36,0.375,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1.0,0.6,12.0,21.6,16.2,5.4,3.0,0.444,0.5,0.944
2020,69111,한선태,LG,LG,26,18.0,1,0,0,0,0,,1,3,0,2,0,0,2,2,5.0,0,0,0,0,7,29,0.6,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1.0,0.6,29.0,29.0,0.0,18.0,0.0,0.714,0.6,1.314
2020,78819,백청훈,LG,LG,27,20.25,2,0,0,0,0,,1 1/3,4,1,0,0,0,3,3,3.0,0,0,0,0,8,32,0.571,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,4,0.0,0.429,16.0,24.0,0.0,0.0,,0.5,1.143,1.643
2020,60337,김대유,LG,LG,28,23.14,3,0,0,0,0,,2 1/3,5,0,1,1,1,6,6,2.57,0,0,0,0,14,55,0.417,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0.5,0.455,18.3,23.6,3.86,3.86,1.0,0.5,0.5,1.0
2020,64759,서균,한화,HH,1,0.0,7,0,0,0,0,,7 1/3,7,0,6,1,1,0,0,1.77,0,0,0,0,34,137,0.292,0,0,1,2,0,0,0,0,0,0,2,1,0,2,9,9,1.0,0.28,19.6,18.7,1.23,7.36,0.17,0.424,0.292,0.716
2020,63464,윤대경,한화,HH,2,1.59,55,5,0,0,7,1.0,51,48,3,25,3,42,16,9,1.43,0,0,0,0,225,869,0.251,7,0,4,2,3,1,0,0,0,5,10,6,0,5,36,67,0.54,0.304,15.8,17.0,7.41,4.41,1.68,0.344,0.335,0.679
2020,50705,강재민,한화,HH,3,2.57,50,1,2,1,14,0.333,49,41,3,18,0,57,16,14,1.2,0,0,0,2,203,871,0.227,5,0,3,1,1,2,1,0,0,1,4,13,0,2,33,51,0.65,0.311,17.4,17.8,10.47,3.31,3.17,0.295,0.304,0.599
2020,67737,김진영,한화,HH,4,3.33,58,3,3,0,8,0.5,54,48,6,22,3,56,26,20,1.3,0,0,0,1,231,949,0.236,4,0,1,2,0,5,0,0,0,3,7,9,0,3,47,54,0.87,0.294,16.4,17.6,9.33,3.67,2.55,0.317,0.345,0.662
2020,50706,장웅정,한화,HH,5,3.52,2,0,1,0,0,0.0,7 2/3,7,0,6,0,5,3,3,1.7,0,0,0,0,35,156,0.241,1,0,0,0,0,1,0,2,0,0,0,0,0,1,8,9,0.89,0.292,78.0,20.3,5.87,7.04,0.83,0.371,0.276,0.647
2020,61156,송윤준,한화,HH,6,4.3,26,0,0,0,1,,23,23,1,13,1,16,11,11,1.57,0,0,0,0,106,434,0.258,7,0,2,1,0,3,0,0,0,0,6,2,0,1,18,33,0.55,0.301,16.7,18.9,6.26,5.09,1.23,0.356,0.371,0.727
2020,65764,김민우,한화,HH,7,4.34,26,5,10,0,0,0.333,132 2/3,121,15,72,7,124,72,64,1.45,0,0,5,0,593,2460,0.24,16,1,5,4,3,10,2,25,5,0,0,0,0,6,123,141,0.87,0.286,94.6,18.5,8.41,4.88,1.72,0.34,0.364,0.704
2020,64554,문동욱,한화,HH,8,4.5,19,0,1,1,1,0.0,18,12,2,17,2,9,10,9,1.61,0,0,0,0,83,294,0.194,2,0,2,0,1,1,0,0,0,0,6,2,0,3,26,15,1.73,0.196,15.5,16.3,4.5,8.5,0.53,0.383,0.323,0.706
2020,67703,박상원,한화,HH,9,4.66,62,1,0,1,10,1.0,58,62,8,20,4,52,35,30,1.41,0,0,0,4,256,981,0.271,14,1,1,2,4,2,1,0,0,1,10,15,0,7,54,63,0.86,0.316,15.8,16.9,8.07,3.1,2.6,0.337,0.445,0.782
2020,74857,정우람,한화,HH,10,4.8,50,3,5,16,0,0.375,54 1/3,58,4,12,5,53,29,29,1.29,0,0,0,3,230,907,0.283,11,1,4,4,1,2,0,0,0,3,40,20,1,5,33,65,0.51,0.355,18.1,16.7,8.78,1.99,4.42,0.332,0.405,0.737
2020,69744,서폴드,한화,HH,11,4.91,28,10,13,0,0,0.435,165,203,19,42,13,97,107,90,1.48,1,1,13,0,734,2742,0.304,30,3,5,6,0,10,0,28,10,0,1,0,0,19,211,163,1.29,0.33,97.9,16.6,5.29,2.29,2.31,0.354,0.443,0.797
2020,77318,장시환,한화,HH,12,5.02,26,4,14,0,0,0.222,132 2/3,139,15,74,8,115,81,74,1.61,0,0,11,0,603,2434,0.271,27,1,2,6,0,10,0,26,4,0,0,0,0,13,147,118,1.25,0.319,93.6,18.3,7.8,5.02,1.55,0.368,0.415,0.783
2020,65769,김범수,한화,HH,13,5.24,24,3,6,0,0,0.333,55,55,9,42,3,55,34,32,1.76,0,0,2,0,259,1091,0.261,11,2,1,2,3,1,0,8,2,1,0,0,0,4,47,56,0.84,0.309,45.5,19.8,9.0,6.87,1.31,0.388,0.46,0.848
2020,68701,김진욱,한화,HH,14,5.64,22,3,4,1,0,0.429,44 2/3,50,9,25,5,29,29,28,1.68,0,0,1,1,206,837,0.287,12,1,2,0,0,3,0,6,2,1,6,2,0,3,36,59,0.61,0.301,38.0,18.7,5.84,5.04,1.16,0.392,0.523,0.915
2020,73738,안영명,한화,HH,15,5.91,39,1,1,0,1,0.5,45 2/3,51,9,18,2,34,32,30,1.51,0,0,0,1,201,753,0.293,8,1,4,3,1,0,0,0,0,1,11,2,0,5,29,63,0.46,0.313,19.3,16.5,6.7,3.55,1.89,0.36,0.506,0.866
2020,63765,김종수,한화,HH,16,5.94,54,1,1,1,7,0.5,50,54,6,26,3,43,34,33,1.6,0,0,0,1,228,941,0.276,11,3,3,0,1,4,0,0,0,1,11,9,1,3,44,55,0.8,0.327,17.4,18.8,7.74,4.68,1.65,0.369,0.454,0.823
2020,69748,채드벨,한화,HH,17,5.96,16,2,8,0,0,0.2,77,85,10,35,5,61,54,51,1.56,0,0,4,0,346,1367,0.284,11,0,4,3,1,3,0,16,2,0,0,0,0,8,75,81,0.93,0.325,85.4,17.8,7.13,4.09,1.74,0.365,0.421,0.786
