season_year,player_id,player_name,team_name,team_code,rank_no,avg,g,pa,ab,r,h,double_hit,triple_hit,hr,tb,rbi,sac,sf,bb,ibb,hbp,so,gdp,slg,obp,ops,mh,risp,ph_ba,xbh,go_count,ao_count,go_ao,gw_rbi,bb_k,p_pa,isop,xr,gpa
2018,73339,이종욱,NC,NC,17,0.23,43,128,122,12,28,7,0,1,38,8,1,1,4,0,0,16,2,0.311,0.252,0.563,6,0.217,0.0,8,46,33,1.39,1,0.25,3.93,0.082,8.8,0.191
2018,66965,도태훈,NC,NC,18,0.229,26,42,35,5,8,0,0,1,11,5,0,0,5,0,2,5,0,0.314,0.357,0.671,1,0.375,0.4,1,12,10,1.2,0,1.0,4.17,0.086,4.9,0.239
2018,63260,이우성,NC,NC,19,0.226,71,199,177,24,40,9,0,4,61,24,1,1,16,0,4,57,6,0.345,0.303,0.648,9,0.327,0.091,13,53,28,1.89,2,0.28,3.89,0.119,17.5,0.223
2018,62917,강구성,NC,NC,20,0.2,4,5,5,0,1,1,0,0,2,1,0,0,0,0,0,3,0,0.4,0.2,0.6,0,0.0,0.25,1,1,0,,0,0.0,3.6,0.2,0.3,0.19
2018,62537,윤수강,NC,NC,21,0.192,44,79,73,8,14,6,0,1,23,8,1,0,5,0,0,21,1,0.315,0.244,0.559,2,0.267,1.0,7,21,17,1.24,0,0.24,3.96,0.123,5.2,0.189
2018,73213,손시헌,NC,NC,22,0.188,67,150,128,12,24,4,0,2,34,14,1,1,15,0,5,20,3,0.266,0.295,0.561,4,0.182,0.0,6,45,40,1.13,2,0.75,3.67,0.078,11.7,0.199
2018,67944,신진호,NC,NC,23,0.182,20,25,22,1,4,0,0,0,4,1,0,0,3,0,0,10,1,0.182,0.28,0.462,1,0.143,0.0,0,5,3,1.67,0,0.3,4.16,0.0,1.0,0.172
2018,62016,윤병호,NC,NC,23,0.182,14,37,33,3,6,1,0,0,7,0,1,0,2,0,1,10,0,0.212,0.25,0.462,2,0.0,0.0,1,9,8,1.13,0,0.2,3.08,0.03,2.0,0.166
2018,73306,지석훈,NC,NC,25,0.181,67,105,94,9,17,2,0,1,22,8,0,3,8,0,0,20,2,0.234,0.238,0.472,3,0.143,0.0,3,39,21,1.86,1,0.4,4.12,0.053,6.1,0.166
2018,76720,정범모,NC,NC,26,0.179,103,219,190,20,34,9,0,4,55,18,7,3,15,0,4,62,4,0.289,0.25,0.539,6,0.22,0.0,13,38,59,0.64,2,0.24,4.1,0.111,14.8,0.185
