season_year,player_id,team_name
2018,64117,LG
2018,76290,LG
2018,61186,LG
2018,68103,LG
2018,68119,LG
2018,79192,LG
2018,78135,LG
2018,72133,LG
2018,61102,LG
2018,62164,LG
2018,79109,LG
2018,64153,LG
2018,79150,LG
2018,65109,LG
2018,78217,LG
2018,74823,LG
2018,71842,LG
2018,61114,LG
2018,65115,LG
2018,63905,LG
2018,79198,LG
2018,65136,LG
2018,79113,LG
2018,66108,LG
2018,66112,LG
2018,63360,LG
2018,71752,한화
2018,68730,한화
2018,75808,한화
2018,76753,한화
2018,73136,한화
2018,74163,한화
2018,61700,한화
2018,64717,한화
2018,78288,한화
2018,79705,한화
2018,62700,한화
2018,62797,한화
2018,68743,한화
2018,60100,한화
2018,66702,한화
2018,78756,한화
2018,61554,한화
2018,66706,한화
2018,74729,한화
2018,60184,한화
2018,64724,한화
2018,66704,한화
2018,66716,한화
2018,66710,한화
2018,66715,한화
2018,74731,한화
2018,73738,한화
2018,65703,한화
2018,77452,한화
2018,79764,한화
2018,60805,한화
2018,66864,SSG
2018,76812,SSG
2018,67872,SSG
2018,63704,SSG
2018,62802,SSG
2018,71837,SSG
2018,62884,SSG
2018,62895,SSG
2018,76802,SSG
2018,76869,SSG
2018,77243,SSG
2018,75151,SSG
2018,73209,SSG
2018,63123,SSG
2018,66838,SSG
2018,61652,SSG
2018,76158,SSG
2018,75847,SSG
2018,61869,SSG
2018,71184,SSG
2018,72860,SSG
2018,74846,SSG
2018,67893,SSG
2018,64868,SSG
2018,79130,SSG
2018,75250,SSG
2018,76858,SSG
2018,75138,SSG
2018,74838,SSG
2018,61865,SSG
2018,60456,삼성
2018,79456,삼성
2018,64469,삼성
2018,62404,삼성
2018,67450,삼성
2018,75566,삼성
2018,61404,삼성
2018,62415,삼성
2018,61197,삼성
2018,71432,삼성
2018,77466,삼성
2018,74540,삼성
2018,79402,삼성
2018,64610,삼성
2018,64410,삼성
2018,66406,삼성
2018,79465,삼성
2018,66462,삼성
2018,72456,삼성
2018,62409,삼성
2018,72466,삼성
2018,64266,삼성
2018,64793,삼성
2018,64407,삼성
2018,61104,삼성
2018,65412,삼성
2018,67449,삼성
2018,60288,삼성
2018,64499,삼성
2018,77927,삼성
2018,79440,삼성
2018,64984,NC
2018,62907,NC
2018,62947,NC
2018,62025,NC
2018,62931,NC
2018,63963,NC
2018,78813,NC
2018,62921,NC
2018,62934,NC
2018,67935,NC
2018,71552,NC
2018,74465,NC
2018,60566,NC
2018,64906,NC
2018,62925,NC
2018,66917,NC
2018,73339,NC
2018,66965,NC
2018,63260,NC
2018,62917,NC
2018,62537,NC
2018,73213,NC
2018,67944,NC
2018,62016,NC
2018,73306,NC
2018,76720,NC
2018,66968,NC
2018,68912,NC
2018,64944,NC
2018,68904,NC
2018,79358,NC
2018,79364,NC
2018,75867,NC
2018,68906,NC
2018,63991,NC
2018,64995,NC
2018,76757,NC
2018,62929,NC
2018,68901,NC
2018,78352,NC
2018,66960,NC
2018,66992,NC
2018,74339,KT
2018,99810,KT
2018,67025,KT
2018,76313,KT
2018,68050,KT
2018,74215,KT
2018,63450,KT
2018,73113,KT
2018,64006,KT
2018,78548,KT
2018,60558,KT
2018,77654,KT
2018,67005,KT
2018,60343,KT
2018,70553,KT
2018,78753,KT
2018,64166,KT
2018,66052,KT
2018,78361,KT
2018,64012,KT
2018,63088,KT
2018,61743,KT
2018,78517,KT
2018,77462,KT
2018,68069,KT
2018,78248,KT
2018,99563,KT
2018,63448,KT
2018,65062,KT
2018,68067,KT
2018,65056,KT
2018,79453,KT
2018,73153,KT
2018,67066,KT
2018,75149,KT
2018,65586,롯데
2018,61566,롯데
2018,78513,롯데
2018,71564,롯데
2018,77532,롯데
2018,76249,롯데
2018,60523,롯데
2018,62556,롯데
2018,77463,롯데
2018,72546,롯데
2018,76100,롯데
2018,67598,롯데
2018,66508,롯데
2018,76509,롯데
2018,64022,롯데
2018,68525,롯데
2018,61591,롯데
