season_year,player_id,player_name,team_name,team_code,rank_no,era,g,w,l,sv,hld,wpct,ip,h,hr,bb,hbp,so,r,er,whip,cg,sho,qs,bsv,tbf,np,avg,double_hit,triple_hit,sac,sf,ibb,wp,bk,gs,wgs,wgr,gf,svo,ts,gdp,go_count,ao_count,go_ao,babip,p_g,p_ip,k9,bb9,k_bb,obp,slg,ops
2026,56464,오러클린,삼성,SS,8,3.38,8,2,2,0,0,0.5,40,31,1,17,6,40,15,15,1.2,0,0,5,0,169,681,0.221,8,0,3,3,0,0,0,8,2,0,0,0,0,1,35,37,0.95,0.294,85.1,17.0,9.0,3.83,2.35,0.325,0.3,0.625
2026,56460,장찬희,삼성,SS,8,3.38,10,3,2,0,0,0.6,26 2/3,24,3,14,0,17,11,10,1.43,0,0,1,0,119,443,0.242,5,0,2,4,1,0,0,3,1,2,0,0,0,1,30,32,0.94,0.253,44.3,16.6,5.74,4.73,1.21,0.325,0.384,0.709
2026,69446,원태인,삼성,SS,10,3.78,6,1,3,0,0,0.25,33 1/3,33,1,7,1,27,14,14,1.2,0,0,2,0,138,532,0.258,7,1,2,0,0,0,0,6,1,0,0,0,0,2,40,28,1.43,0.32,88.7,16.0,7.29,1.89,3.86,0.301,0.352,0.653
2026,67421,최지광,삼성,SS,11,4.26,8,1,0,1,1,1.0,6 1/3,7,0,3,2,6,5,3,1.58,0,0,0,1,32,114,0.259,1,0,0,0,0,0,0,0,0,1,2,4,0,0,7,7,1.0,0.333,14.3,18.0,8.53,4.26,2.0,0.375,0.296,0.671
2026,65320,최원태,삼성,SS,12,4.42,7,1,1,0,0,0.5,36 2/3,41,2,17,1,34,20,18,1.58,0,0,3,0,161,650,0.291,7,1,1,1,0,2,0,7,1,0,0,0,0,8,35,32,1.09,0.368,92.9,17.7,8.35,4.17,2.0,0.369,0.397,0.766
2026,77446,백정현,삼성,SS,13,5.11,13,2,0,0,3,1.0,12 1/3,10,2,4,0,6,7,7,1.14,0,0,0,0,49,173,0.227,1,0,1,0,0,1,0,0,0,2,2,4,0,1,13,15,0.87,0.222,13.3,14.0,4.38,2.92,1.5,0.292,0.386,0.678
2026,68415,양창섭,삼성,SS,14,6.32,6,1,0,0,0,1.0,15 2/3,20,2,6,1,14,11,11,1.66,0,0,0,0,73,277,0.308,3,0,0,1,0,0,0,3,1,0,1,0,0,1,16,16,1.0,0.36,46.2,17.7,8.04,3.45,2.33,0.37,0.446,0.816
2026,60146,이승현,삼성,SS,15,6.43,18,3,1,1,2,0.75,14,21,2,7,0,11,10,10,2.0,0,0,0,2,67,269,0.356,3,1,1,0,1,0,0,0,0,3,4,6,0,1,12,15,0.8,0.413,14.9,19.2,7.07,4.5,1.57,0.424,0.542,0.966
2026,56415,미야지,삼성,SS,16,6.6,19,0,1,0,3,0.0,15,11,3,12,4,10,11,11,1.53,0,0,0,1,71,275,0.204,1,0,1,0,0,3,0,0,0,0,2,6,0,1,14,19,0.74,0.195,14.5,18.3,6.0,7.2,0.83,0.386,0.389,0.775
2026,54404,육선엽,삼성,SS,17,11.57,2,0,0,0,0,,2 1/3,2,1,3,1,3,3,3,2.14,0,0,0,0,13,53,0.286,1,0,1,1,0,2,0,0,0,0,0,0,0,0,2,1,2.0,0.25,26.5,22.7,11.57,11.57,1.0,0.5,0.857,1.357
2026,51454,이승현,삼성,SS,18,14.81,3,0,2,0,0,0.0,10 1/3,19,2,12,1,6,17,17,3.0,0,0,0,0,62,229,0.404,5,0,1,1,0,1,0,3,0,0,0,0,0,0,12,11,1.09,0.425,76.3,22.2,5.23,10.45,0.5,0.525,0.638,1.163
2026,64995,배재환,NC,NC,1,1.04,22,2,0,0,8,1.0,17 1/3,13,1,6,0,16,5,2,1.1,0,0,0,0,71,285,0.203,3,0,1,0,0,1,0,0,0,2,0,6,0,2,11,24,0.46,0.255,13.0,16.4,8.31,3.12,2.67,0.271,0.297,0.568
