season_year,player_id,player_name,team_name,team_code,rank_no,avg,g,pa,ab,r,h,double_hit,triple_hit,hr,tb,rbi,sac,sf,bb,ibb,hbp,so,gdp,slg,obp,ops,mh,risp,ph_ba,xbh,go_count,ao_count,go_ao,gw_rbi,bb_k,p_pa,isop,xr,gpa
2026,79240,허경민,KT,KT,1,0.467,9,34,30,8,14,2,0,1,19,5,1,0,2,0,1,3,0,0.633,0.515,1.148,4,0.5,0.0,3,6,7,0.86,0,0.67,3.65,0.167,8.2,0.39
2026,67644,이정훈,KT,KT,2,0.385,25,32,26,3,10,0,0,0,10,6,0,0,5,0,1,3,0,0.385,0.5,0.885,1,0.364,0.353,0,5,8,0.63,0,1.67,4.03,0.0,5.6,0.321
2026,51003,권동진,KT,KT,3,0.379,27,34,29,10,11,2,1,0,15,5,0,0,4,0,1,8,0,0.517,0.471,0.988,2,0.273,0.0,3,4,6,0.67,1,0.5,4.18,0.138,6.5,0.341
2026,52001,안현민,KT,KT,4,0.365,14,67,52,14,19,4,1,3,34,11,0,0,12,0,3,16,1,0.654,0.507,1.161,6,0.4,0.0,8,8,9,0.89,1,0.75,4.6,0.288,15.6,0.392
2026,64004,김민혁,KT,KT,5,0.329,19,85,76,10,25,2,0,1,30,7,2,0,7,0,0,9,1,0.395,0.386,0.781,7,0.278,0.0,3,16,26,0.62,1,0.78,4.04,0.066,11.2,0.272
2026,66606,최원준,KT,KT,5,0.329,37,180,152,27,50,11,1,1,66,20,2,2,22,0,2,28,1,0.434,0.416,0.85,14,0.286,0.0,13,38,38,1.0,2,0.79,4.07,0.105,28.6,0.296
2026,51013,유준규,KT,KT,7,0.32,18,31,25,9,8,1,1,0,11,8,2,0,4,0,0,9,0,0.44,0.414,0.854,2,0.667,0.667,2,3,5,0.6,1,0.44,4.16,0.12,4.6,0.296
2026,64504,오윤석,KT,KT,8,0.319,25,80,72,11,23,4,0,0,27,12,1,1,6,1,0,16,2,0.375,0.367,0.742,4,0.421,0.5,4,20,14,1.43,1,0.38,3.95,0.056,9.1,0.259
2026,79402,김상수,KT,KT,9,0.314,36,146,118,13,37,3,0,0,40,11,3,1,23,0,1,14,3,0.339,0.427,0.766,9,0.306,0.0,3,32,36,0.89,2,1.64,4.27,0.025,18.3,0.277
2026,76290,김현수,KT,KT,10,0.296,38,176,159,20,47,11,0,3,67,28,0,1,16,0,0,19,7,0.421,0.358,0.779,16,0.304,0.0,14,48,46,1.04,2,0.84,3.78,0.126,21.1,0.266
2026,53036,류현인,KT,KT,11,0.282,15,41,39,7,11,2,0,0,13,4,0,0,1,0,1,5,0,0.333,0.317,0.65,4,0.2,0.0,2,10,13,0.77,1,0.2,3.46,0.051,4.1,0.226
2026,56034,힐리어드,KT,KT,12,0.264,38,172,148,31,39,6,2,10,79,31,0,4,20,0,0,48,2,0.534,0.343,0.877,11,0.239,0.0,18,32,33,0.97,1,0.42,3.91,0.27,28.9,0.288
2026,64166,배정대,KT,KT,13,0.261,26,50,46,7,12,4,0,0,16,4,1,0,3,0,0,13,1,0.348,0.306,0.654,3,0.231,0.333,4,14,7,2.0,1,0.23,3.56,0.087,4.3,0.225
2026,69064,강민성,KT,KT,14,0.25,9,4,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.25,0.25,0.5,0,0.333,0.0,0,1,2,0.5,1,,2.0,0.0,0.2,0.175
2026,78548,장성우,KT,KT,15,0.227,38,159,128,23,29,8,0,7,58,31,0,1,29,3,1,37,8,0.453,0.371,0.824,8,0.292,0.333,15,32,31,1.03,5,0.78,4.35,0.227,21.2,0.28
2026,64115,장준원,KT,KT,16,0.216,20,45,37,2,8,1,0,2,15,6,3,0,5,0,0,9,1,0.405,0.31,0.715,1,0.167,0.0,3,12,8,1.5,2,0.56,3.53,0.189,4.9,0.241
2026,56006,이강민,KT,KT,17,0.21,36,130,119,12,25,1,0,0,26,11,2,1,7,0,1,28,3,0.218,0.258,0.476,6,0.273,0.0,1,37,30,1.23,1,0.25,3.62,0.008,6.1,0.171
2026,63722,한승택,KT,KT,18,0.19,26,75,63,8,12,2,0,1,17,8,2,0,8,0,2,20,1,0.27,0.301,0.571,1,0.2,0.0,3,14,17,0.82,0,0.4,4.47,0.079,5.7,0.203
2026,50066,강현우,KT,KT,19,0.167,10,13,12,0,2,0,0,0,2,0,0,0,1,0,0,4,1,0.167,0.231,0.398,0,0.0,0.0,0,3,3,1.0,0,0.25,5.38,0.0,0.0,0.146
2026,54097,김민석,KT,KT,20,0.0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.5,0.5,0,0.0,0.0,0,0,1,0.0,0,,2.5,0.0,0.3,0.225
2026,65048,김민수,KT,KT,20,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,53029,김정운,KT,KT,20,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,52060,박영현,KT,KT,20,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,67006,안치영,KT,KT,20,,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,55005,오서진,KT,KT,20,0.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,1,0,,0,,2.0,0.0,-0.5,0.0
2026,73117,우규민,KT,KT,20,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,66706,장진혁,KT,KT,20,0.0,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,4.33,0.0,-0.6,0.0
2026,68089,조대현,KT,KT,20,,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,1.0,1.0,0,0.0,0.0,0,0,0,,0,,5.0,,0.3,0.45
2026,51551,나승엽,롯데,LT,1,0.389,5,19,18,3,7,1,0,1,11,5,0,0,1,0,0,3,1,0.611,0.421,1.032,3,0.429,1.0,2,4,4,1.0,0,0.33,3.37,0.222,3.6,0.342
2026,69517,고승민,롯데,LT,2,0.379,7,32,29,6,11,1,2,1,19,7,0,1,2,0,0,5,0,0.655,0.406,1.061,4,0.444,0.0,4,6,8,0.75,1,0.4,3.72,0.276,7.1,0.346
2026,54529,레이예스,롯데,LT,3,0.34,37,166,150,18,51,11,0,6,80,25,0,1,13,3,2,22,2,0.533,0.398,0.931,15,0.438,0.0,17,28,50,0.56,2,0.59,3.54,0.193,29.1,0.312
2026,50500,황성빈,롯데,LT,4,0.288,21,70,66,9,19,1,2,0,24,3,2,0,2,0,0,13,0,0.364,0.309,0.673,6,0.333,0.5,3,23,11,2.09,0,0.15,3.73,0.076,8.2,0.23
2026,68205,전민재,롯데,LT,5,0.287,36,121,108,8,31,4,0,1,38,14,1,1,10,0,1,24,2,0.352,0.35,0.702,10,0.281,0.0,5,27,27,1.0,1,0.42,3.85,0.065,13.7,0.246
2026,62802,박승욱,롯데,LT,6,0.275,31,55,51,5,14,2,0,1,19,11,0,0,3,0,1,15,0,0.373,0.327,0.7,3,0.389,0.5,3,12,10,1.2,0,0.2,3.76,0.098,6.3,0.24
2026,68507,장두성,롯데,LT,7,0.274,34,80,73,9,20,1,1,0,23,5,1,0,4,0,2,15,0,0.315,0.329,0.644,8,0.5,0.0,2,21,17,1.24,1,0.27,3.25,0.041,9.2,0.227
2026,69508,신윤후,롯데,LT,8,0.25,16,16,16,4,4,2,0,0,6,0,0,0,0,0,0,7,1,0.375,0.25,0.625,1,0.0,0.0,2,4,1,4.0,0,0.0,3.81,0.125,0.9,0.206
2026,78513,전준우,롯데,LT,9,0.248,36,141,129,10,32,4,0,2,42,10,0,1,11,0,0,19,3,0.326,0.305,0.631,7,0.2,1.0,6,37,42,0.88,0,0.58,3.72,0.078,12.6,0.219
2026,61102,유강남,롯데,LT,10,0.244,32,81,78,5,19,4,0,2,29,6,0,1,1,0,1,19,1,0.372,0.259,0.631,3,0.158,0.111,6,20,21,0.95,0,0.05,3.57,0.128,7.5,0.21
2026,52568,한태양,롯데,LT,11,0.235,27,91,81,12,19,3,0,0,22,1,1,0,8,0,1,20,0,0.272,0.311,0.583,3,0.095,0.0,3,21,21,1.0,0,0.4,3.89,0.037,8.4,0.208
2026,68525,한동희,롯데,LT,12,0.233,24,95,90,5,21,4,0,0,25,4,0,0,4,0,1,21,5,0.278,0.274,0.552,6,0.16,0.0,4,29,19,1.53,1,0.19,3.55,0.044,5.0,0.193
2026,62931,노진혁,롯데,LT,13,0.231,37,136,117,8,27,9,0,4,48,15,1,3,13,0,2,29,3,0.41,0.311,0.721,8,0.195,0.2,13,29,35,0.83,2,0.45,3.88,0.179,16.0,0.242
2026,51528,손성빈,롯데,LT,14,0.225,34,80,71,8,16,3,0,1,22,8,2,1,6,0,0,16,1,0.31,0.282,0.592,2,0.208,0.0,4,16,24,0.67,2,0.38,4.34,0.085,6.6,0.204
2026,52591,윤동희,롯데,LT,15,0.208,28,117,101,15,21,7,0,3,37,8,0,0,14,2,2,28,3,0.366,0.316,0.682,6,0.267,0.0,10,21,31,0.68,1,0.5,3.94,0.158,11.3,0.234
2026,50150,손호영,롯데,LT,16,0.182,23,62,55,10,10,4,0,2,20,6,0,0,7,0,0,13,2,0.364,0.274,0.638,1,0.083,0.333,6,15,17,0.88,2,0.54,3.68,0.182,5.2,0.214
2026,54598,이호준,롯데,LT,17,0.111,30,34,27,4,3,1,0,0,4,1,0,0,7,0,0,7,0,0.148,0.294,0.442,0,0.077,0.0,1,8,9,0.89,1,1.0,4.35,0.037,1.7,0.169
2026,77564,김민성,롯데,LT,18,0.063,12,19,16,1,1,0,0,1,4,3,0,0,3,0,0,4,0,0.25,0.211,0.461,0,0.0,0.0,1,5,6,0.83,0,0.75,4.21,0.188,1.1,0.157
2026,55502,김동현,롯데,LT,19,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,2.5,0.0,-0.2,0.0
2026,52514,김세민,롯데,LT,19,0.0,4,3,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.667,0.667,0,0.0,0.0,0,1,0,,0,,3.33,0.0,0.6,0.3
2026,62528,김원중,롯데,LT,19,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,56595,김한홀,롯데,LT,19,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.2,0.0
2026,56531,로드리게스,롯데,LT,19,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,67588,윤성빈,롯데,LT,19,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,56563,이서준,롯데,LT,19,0.0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,1,0,,0,0.0,3.5,0.0,-0.2,0.0
2026,68518,정보근,롯데,LT,19,0.0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1,0,,0,,3.0,0.0,-0.1,0.0
2026,50556,최준용,롯데,LT,19,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,68260,현도훈,롯데,LT,19,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,67609,박정우,KIA,HT,1,0.333,28,11,9,5,3,0,0,0,3,2,1,0,0,0,1,2,0,0.333,0.4,0.733,0,0.667,0.0,0,0,4,0.0,0,0.0,3.36,0.0,1.0,0.263
2026,55636,박재현,KIA,HT,2,0.328,36,133,119,20,39,7,0,5,61,20,3,0,11,0,0,23,1,0.513,0.385,0.898,10,0.385,0.0,12,26,31,0.84,3,0.48,3.38,0.185,23.0,0.302
2026,66354,주효상,KIA,HT,3,0.3,5,11,10,1,3,0,0,0,3,1,0,0,1,0,0,2,0,0.3,0.364,0.664,0,0.5,0.0,0,5,0,,0,0.5,3.73,0.0,1.2,0.239
2026,78603,김선빈,KIA,HT,4,0.288,38,160,132,19,38,8,0,1,49,18,0,1,26,1,1,16,2,0.371,0.406,0.777,11,0.316,1.0,9,51,28,1.82,1,1.63,4.22,0.083,21.8,0.275
2026,68646,한준수,KIA,HT,5,0.287,33,112,87,12,25,7,0,3,41,11,4,1,20,2,0,15,5,0.471,0.417,0.888,7,0.333,0.333,10,20,28,0.71,1,1.33,4.25,0.184,16.5,0.305
2026,52605,김도영,KIA,HT,6,0.282,39,169,142,29,40,8,0,12,84,35,0,1,24,3,2,25,5,0.592,0.391,0.983,8,0.378,0.0,20,36,42,0.86,4,0.96,3.43,0.31,30.9,0.324
2026,65653,김호령,KIA,HT,7,0.261,38,172,153,23,40,11,0,4,63,17,5,1,10,0,3,40,1,0.412,0.317,0.729,16,0.214,0.0,15,43,31,1.39,0,0.25,3.65,0.15,20.4,0.246
2026,52634,박상준,KIA,HT,8,0.258,12,38,31,5,8,3,0,0,11,1,0,0,7,0,0,11,0,0.355,0.395,0.75,2,0.0,0.0,3,8,4,2.0,0,0.64,3.95,0.097,4.9,0.267
2026,56632,데일,KIA,HT,9,0.256,34,135,117,20,30,4,0,1,37,6,4,1,13,1,0,14,4,0.316,0.328,0.644,6,0.174,0.5,5,44,30,1.47,0,0.93,3.65,0.06,12.4,0.227
2026,56613,아데를린,KIA,HT,10,0.25,8,35,32,6,8,0,0,5,23,13,0,1,2,0,0,6,1,0.719,0.286,1.005,2,0.3,0.0,5,8,11,0.73,2,0.33,3.37,0.469,7.2,0.308
