season_year,player_id,player_name,team_name,team_code,rank_no,era,g,w,l,sv,hld,wpct,ip,h,hr,bb,hbp,so,r,er,whip,cg,sho,qs,bsv,tbf,np,avg,double_hit,triple_hit,sac,sf,ibb,wp,bk,gs,wgs,wgr,gf,svo,ts,gdp,go_count,ao_count,go_ao,babip,p_g,p_ip,k9,bb9,k_bb,obp,slg,ops
2026,69446,원태인,삼성,SS,7,3.68,9,2,4,0,0,0.333,51 1/3,54,3,12,4,43,22,21,1.29,0,0,5,0,219,849,0.27,8,1,3,0,0,0,0,9,2,0,0,0,0,3,56,47,1.19,0.331,94.3,16.5,7.54,2.1,3.58,0.324,0.365,0.689
2026,65062,김재윤,삼성,SS,8,3.91,26,2,3,13,0,0.4,23,16,2,11,1,27,10,10,1.17,0,0,0,3,95,389,0.193,5,0,0,0,0,0,0,0,0,2,19,16,0,1,14,26,0.54,0.259,15.0,16.9,10.57,4.3,2.45,0.295,0.325,0.62
2026,56460,장찬희,삼성,SS,9,4.0,14,4,2,0,0,0.667,36,35,4,18,2,25,17,16,1.47,0,0,1,0,162,614,0.259,9,1,2,5,2,0,0,4,1,3,1,0,0,2,36,44,0.82,0.279,43.9,17.1,6.25,4.5,1.39,0.344,0.43,0.774
2026,56464,오러클린,삼성,SS,10,4.26,12,4,3,0,0,0.571,61 1/3,53,5,26,8,63,31,29,1.29,0,0,6,0,265,1065,0.238,14,0,4,4,0,3,0,12,4,0,0,0,0,4,56,55,1.02,0.302,88.8,17.4,9.24,3.82,2.42,0.333,0.368,0.701
2026,62360,김태훈,삼성,SS,11,4.32,9,1,1,0,1,0.5,8 1/3,5,1,3,1,4,7,4,0.96,0,0,0,0,34,123,0.179,2,0,2,0,0,0,0,0,0,1,1,3,0,1,11,8,1.38,0.174,13.7,14.8,4.32,3.24,1.33,0.281,0.357,0.638
2026,67421,최지광,삼성,SS,12,4.35,13,1,0,1,4,1.0,10 1/3,13,0,4,2,11,7,5,1.65,0,0,0,2,51,185,0.295,3,0,0,1,1,0,0,0,0,1,2,8,0,0,9,12,0.75,0.382,14.2,17.9,9.58,3.48,2.75,0.373,0.364,0.737
2026,62754,임기영,삼성,SS,13,4.38,15,0,1,0,1,0.0,24 2/3,26,4,6,2,13,12,12,1.3,0,0,0,0,105,408,0.271,3,0,0,1,1,0,0,0,0,0,10,0,0,3,34,24,1.42,0.275,27.2,16.5,4.74,2.19,2.17,0.324,0.427,0.751
2026,65320,최원태,삼성,SS,14,4.75,10,2,2,0,0,0.5,53,59,5,22,1,51,30,28,1.53,0,0,4,0,231,915,0.289,8,1,2,2,0,2,0,10,2,0,0,0,0,8,50,46,1.09,0.36,91.5,17.3,8.66,3.74,2.32,0.358,0.412,0.77
2026,56415,미야지,삼성,SS,15,5.31,24,0,1,0,3,0.0,20 1/3,17,3,15,4,14,12,12,1.57,0,0,0,1,95,359,0.23,4,0,2,0,0,4,0,0,0,0,3,6,0,2,19,24,0.79,0.246,15.0,17.7,6.2,6.64,0.93,0.387,0.405,0.792
2026,60146,이승현,삼성,SS,16,5.71,23,3,1,1,3,0.75,17 1/3,24,2,8,0,13,13,11,1.85,0,0,0,2,82,324,0.329,3,1,1,0,2,1,0,0,0,3,7,7,0,1,17,19,0.89,0.379,14.1,18.7,6.75,4.15,1.63,0.395,0.479,0.874
2026,77446,백정현,삼성,SS,17,6.0,17,2,1,0,3,0.667,15,14,4,6,0,8,10,10,1.33,0,0,0,0,63,227,0.25,2,0,1,0,0,1,0,0,0,2,3,4,0,1,15,19,0.79,0.227,13.4,15.1,4.8,3.6,1.33,0.323,0.5,0.823
2026,68403,김무신,삼성,SS,18,10.8,3,0,0,0,0,,1 2/3,2,1,3,0,3,2,2,3.0,0,0,0,0,9,46,0.333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.5,15.3,27.6,16.2,16.2,1.0,0.556,0.833,1.389
2026,54404,육선엽,삼성,SS,19,11.57,2,0,0,0,0,,2 1/3,2,1,3,1,3,3,3,2.14,0,0,0,0,13,53,0.286,1,0,1,1,0,2,0,0,0,0,0,0,0,0,2,1,2.0,0.25,26.5,22.7,11.57,11.57,1.0,0.5,0.857,1.357
2026,51454,이승현,삼성,SS,20,14.81,3,0,2,0,0,0.0,10 1/3,19,2,12,1,6,17,17,3.0,0,0,0,0,62,229,0.404,5,0,1,1,0,1,0,3,0,0,0,0,0,0,12,11,1.09,0.425,76.3,22.2,5.23,10.45,0.5,0.525,0.638,1.163
2026,56469,정재훈,삼성,SS,21,20.25,2,0,0,0,0,,1 1/3,3,1,0,1,1,3,3,2.25,0,0,0,0,7,16,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,,0.5,8.0,12.0,6.75,0.0,,0.571,1.0,1.571
2026,54910,김준원,NC,NC,1,0.0,4,0,0,0,0,,5 2/3,4,0,2,2,7,2,0,1.06,0,0,0,0,25,105,0.19,0,0,0,0,0,0,0,0,0,0,3,0,0,1,6,4,1.5,0.286,26.3,18.5,11.12,3.18,3.5,0.32,0.19,0.51
2026,51948,이용준,NC,NC,1,0.0,1,0,0,0,0,,2,2,0,0,0,1,0,0,1.0,0,0,0,0,7,34,0.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.333,34.0,17.0,4.5,0.0,,0.286,0.286,0.572
2026,56967,최요한,NC,NC,1,0.0,1,0,0,0,0,,1,0,0,1,0,2,0,0,1.0,0,0,0,0,4,25,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,0.0,25.0,25.0,18.0,9.0,2.0,0.25,0.0,0.25
2026,54903,최우석,NC,NC,1,0.0,1,0,0,0,0,,1 1/3,1,0,1,0,0,0,0,1.5,0,0,0,0,6,23,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,,0.2,23.0,17.3,0.0,6.75,0.0,0.333,0.2,0.533
2026,69994,박지한,NC,NC,5,3.0,2,0,0,0,0,,3,1,0,3,1,4,1,1,1.33,0,0,0,0,14,61,0.1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,1.5,0.167,30.5,20.3,12.0,9.0,1.33,0.357,0.1,0.457
2026,54906,원종해,NC,NC,6,3.24,11,0,0,0,1,,8 1/3,5,0,3,3,5,3,3,0.96,0,0,0,0,36,143,0.167,0,1,0,0,0,1,0,0,0,0,3,1,0,1,13,7,1.86,0.2,13.0,17.2,5.4,3.24,1.67,0.306,0.233,0.539
2026,52992,이준혁,NC,NC,7,3.45,16,0,0,0,1,,15 2/3,15,0,13,4,13,10,6,1.79,0,0,0,0,81,315,0.246,1,0,2,1,1,2,0,0,0,0,3,1,0,1,24,10,2.4,0.306,19.7,20.1,7.47,7.47,1.0,0.405,0.262,0.667
2026,69969,전사민,NC,NC,8,3.47,25,2,2,4,0,0.5,23 1/3,17,0,8,5,16,11,9,1.07,0,0,0,0,99,358,0.207,3,0,2,2,0,4,0,0,0,2,11,6,1,2,33,18,1.83,0.25,14.3,15.3,6.17,3.09,2.0,0.309,0.244,0.553
2026,55903,라일리,NC,NC,9,3.48,6,2,0,0,0,1.0,33 2/3,31,7,6,0,46,14,13,1.1,0,0,2,0,138,581,0.235,3,0,0,0,0,1,0,6,2,0,0,0,0,1,31,24,1.29,0.304,96.8,17.3,12.3,1.6,7.67,0.268,0.417,0.685
2026,53919,신영우,NC,NC,10,3.75,8,1,1,0,0,0.5,12,4,1,13,1,15,6,5,1.42,0,0,0,0,53,208,0.108,1,0,1,1,0,1,0,1,0,1,2,1,0,1,10,9,1.11,0.136,26.0,17.3,11.25,9.75,1.15,0.346,0.216,0.562
2026,68900,김영규,NC,NC,11,3.92,28,1,2,0,2,0.333,20 2/3,23,2,17,1,19,9,9,1.94,0,0,0,0,104,375,0.284,5,0,3,2,2,1,0,0,0,1,2,5,0,0,16,25,0.64,0.339,13.4,18.1,8.27,7.4,1.12,0.406,0.42,0.826
2026,65933,구창모,NC,NC,12,4.04,11,5,2,0,0,0.714,62 1/3,58,8,21,2,50,31,28,1.27,0,0,6,0,265,985,0.244,11,2,3,1,1,4,0,11,5,0,0,0,0,6,76,55,1.38,0.276,89.5,15.8,7.22,3.03,2.38,0.309,0.408,0.717
2026,56911,토다,NC,NC,13,4.47,10,2,5,0,0,0.286,50 1/3,56,6,20,1,38,27,25,1.51,0,0,3,0,222,827,0.287,8,2,3,3,0,3,0,10,2,0,0,0,0,5,46,58,0.79,0.325,82.7,16.4,6.79,3.58,1.9,0.352,0.441,0.793
2026,52902,임지민,NC,NC,14,4.55,30,1,3,1,8,0.25,27 2/3,18,5,14,1,30,15,14,1.16,0,0,0,4,113,470,0.186,4,0,0,1,0,2,0,0,0,1,3,14,0,1,25,25,1.0,0.206,15.7,17.0,9.76,4.55,2.14,0.292,0.381,0.673
2026,50992,김태경,NC,NC,15,4.64,9,0,0,0,0,,21 1/3,19,4,9,1,18,11,11,1.31,0,0,1,0,87,358,0.257,3,0,2,1,0,3,0,3,0,0,2,0,0,4,22,16,1.38,0.283,39.8,16.8,7.59,3.8,2.0,0.341,0.459,0.8
2026,56928,버하겐,NC,NC,16,4.68,6,1,1,0,0,0.5,25,23,2,11,1,24,13,13,1.36,0,0,0,0,109,447,0.245,2,1,2,1,0,1,0,6,1,0,0,0,0,1,22,26,0.85,0.304,74.5,17.9,8.64,3.96,2.18,0.327,0.351,0.678
2026,68902,신민혁,NC,NC,17,4.79,8,0,3,0,0,0.0,35 2/3,32,6,13,3,17,21,19,1.26,0,0,0,0,152,596,0.244,9,0,2,3,1,1,0,8,0,0,0,0,0,3,32,53,0.6,0.234,74.5,16.7,4.29,3.28,1.31,0.32,0.45,0.77
2026,64995,배재환,NC,NC,18,4.91,33,3,1,0,9,0.75,25 2/3,30,3,10,1,24,17,14,1.56,0,0,0,2,117,453,0.286,5,1,1,0,0,1,0,0,0,3,1,10,0,3,23,28,0.82,0.346,13.7,17.6,8.42,3.51,2.4,0.353,0.438,0.791
2026,67954,김진호,NC,NC,19,5.4,25,1,2,1,6,0.333,21 2/3,16,2,21,0,16,14,13,1.71,0,0,0,1,101,425,0.205,4,1,1,1,0,4,0,0,0,1,2,7,0,0,21,26,0.81,0.23,17.0,19.6,6.65,8.72,0.76,0.37,0.359,0.729
2026,56966,테일러,NC,NC,20,5.44,10,4,4,0,0,0.5,49 2/3,48,3,25,5,36,32,30,1.47,0,0,2,0,218,902,0.257,11,1,1,0,0,2,0,10,4,0,0,0,0,6,60,43,1.4,0.304,90.2,18.2,6.52,4.53,1.44,0.359,0.374,0.733
2026,63959,임정호,NC,NC,21,6.75,15,0,0,0,1,,9 1/3,10,1,4,0,9,7,7,1.5,0,0,0,0,42,173,0.263,3,0,0,0,0,1,0,0,0,0,2,3,0,1,8,11,0.73,0.321,11.5,18.5,8.68,3.86,2.25,0.333,0.421,0.754
2026,65949,류진욱,NC,NC,22,7.71,22,1,4,3,1,0.2,18 2/3,22,4,8,4,23,16,16,1.61,0,0,0,2,89,382,0.289,5,1,1,0,0,0,0,0,0,1,14,6,0,1,19,12,1.58,0.367,17.4,20.5,11.09,3.86,2.88,0.386,0.539,0.925
2026,53973,목지훈,NC,NC,23,8.64,5,0,1,0,0,0.0,8 1/3,12,3,8,1,6,9,8,2.4,0,0,0,0,44,165,0.343,0,0,0,0,0,0,0,1,0,0,2,0,0,1,9,8,1.13,0.346,33.0,19.8,6.48,8.64,0.75,0.477,0.6,1.077
2026,68639,하준영,NC,NC,24,9.82,4,0,0,0,0,,3 2/3,4,1,3,0,5,4,4,1.91,0,0,0,0,17,76,0.286,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,4,0.25,0.375,19.0,20.7,12.27,7.36,1.67,0.412,0.5,0.912
2026,54904,손주환,NC,NC,25,12.91,9,0,0,0,0,,7 2/3,14,2,8,0,10,15,11,2.87,0,0,0,0,46,203,0.378,2,0,0,1,1,1,0,0,0,0,1,0,0,0,6,8,0.75,0.462,22.6,26.5,11.74,9.39,1.25,0.478,0.595,1.073
2026,69054,이상동,KT,KT,1,0.0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0.0,0,0,0,0,3,9,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0.0,0.0,9.0,9.0,0.0,0.0,,0.0,0.0,0.0
2026,50726,한승주,KT,KT,1,0.0,2,0,0,0,0,,1 1/3,2,0,0,0,2,1,0,1.5,0,0,0,0,7,33,0.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0.4,16.5,24.8,13.5,0.0,,0.286,0.286,0.572
2026,69041,손동현,KT,KT,3,2.49,26,3,0,0,2,1.0,25 1/3,18,2,11,2,20,7,7,1.14,0,0,0,1,103,409,0.207,2,0,1,2,1,0,0,0,0,3,5,5,0,3,16,35,0.46,0.239,15.7,16.1,7.11,3.91,1.82,0.304,0.299,0.603
2026,56036,보쉴리,KT,KT,4,3.16,11,7,3,0,0,0.7,62 2/3,68,3,15,1,56,23,22,1.32,0,0,5,0,268,1000,0.272,10,1,2,0,0,2,0,11,7,0,0,0,0,5,68,58,1.17,0.34,90.9,16.0,8.04,2.15,3.73,0.316,0.356,0.672
2026,52060,박영현,KT,KT,5,3.51,22,3,0,12,0,1.0,25 2/3,21,2,12,0,24,10,10,1.29,0,0,0,2,110,472,0.223,3,0,1,3,1,2,0,0,0,3,16,14,1,0,19,33,0.58,0.268,21.5,18.4,8.42,4.21,2.0,0.303,0.319,0.622
2026,65060,주권,KT,KT,6,3.6,22,1,0,0,0,1.0,25,25,1,9,2,8,12,10,1.36,0,0,0,0,103,365,0.278,2,1,2,0,1,1,0,0,0,1,12,0,0,8,45,12,3.75,0.296,16.6,14.6,2.88,3.24,0.89,0.356,0.356,0.712
2026,50030,소형준,KT,KT,7,3.69,7,3,0,0,0,1.0,39,43,2,9,3,37,19,16,1.33,0,0,4,0,168,652,0.283,11,0,2,2,1,0,0,7,3,0,0,0,0,6,55,19,2.89,0.357,93.1,16.7,8.54,2.08,4.11,0.331,0.395,0.726
2026,73117,우규민,KT,KT,8,3.71,20,0,0,0,1,,17,22,3,2,1,7,8,7,1.41,0,0,0,0,74,262,0.319,3,0,1,1,0,0,0,0,0,0,9,1,0,2,22,19,1.16,0.317,13.1,15.4,3.71,1.06,3.5,0.342,0.493,0.835
2026,69047,전용주,KT,KT,9,4.43,29,2,2,0,3,0.5,22 1/3,17,0,17,3,20,11,11,1.52,0,0,0,1,102,366,0.213,3,0,1,1,3,2,0,0,0,2,3,5,0,2,25,19,1.32,0.279,12.6,16.4,8.06,6.85,1.18,0.366,0.25,0.616
2026,56032,사우어,KT,KT,10,4.54,12,4,3,0,0,0.571,69 1/3,67,7,27,9,53,37,35,1.36,0,0,5,0,304,1162,0.255,11,4,1,4,1,9,0,12,4,0,0,0,0,7,61,86,0.71,0.29,96.8,16.8,6.88,3.5,1.96,0.34,0.407,0.747
2026,50859,오원석,KT,KT,11,4.56,10,4,3,0,0,0.571,53 1/3,62,4,11,0,46,30,27,1.37,0,0,4,0,226,897,0.291,9,0,0,2,0,2,0,10,4,0,0,0,0,5,63,44,1.43,0.352,89.7,16.8,7.76,1.86,4.18,0.323,0.39,0.713
2026,61666,한승혁,KT,KT,12,4.78,29,1,1,0,9,0.5,26 1/3,26,3,15,0,34,16,14,1.56,0,0,0,2,119,450,0.255,3,1,2,0,1,2,0,0,0,1,3,13,0,3,26,16,1.63,0.354,15.5,17.1,11.62,5.13,2.27,0.35,0.392,0.742
2026,64001,고영표,KT,KT,13,4.79,11,3,4,0,0,0.429,62,70,8,11,6,72,34,33,1.31,0,0,5,0,269,1009,0.281,11,0,3,0,0,0,0,11,3,0,0,0,0,2,58,49,1.18,0.367,91.7,16.3,10.45,1.6,6.55,0.327,0.422,0.749
2026,65048,김민수,KT,KT,14,5.33,25,2,2,1,2,0.5,27,26,4,10,1,23,17,16,1.33,0,0,0,1,117,416,0.252,5,0,3,0,2,1,0,0,0,2,4,6,0,1,32,22,1.45,0.289,16.6,15.4,7.67,3.33,2.3,0.325,0.417,0.742
2026,53029,김정운,KT,KT,15,6.0,5,0,0,0,0,,6,8,2,5,1,4,4,4,2.17,0,0,0,0,31,145,0.333,1,0,0,1,0,0,0,0,0,0,2,0,0,1,6,7,0.86,0.316,29.0,24.2,6.0,7.5,0.8,0.452,0.625,1.077
2026,56011,스기모토,KT,KT,16,6.48,29,0,1,0,6,0.0,25,38,3,4,3,21,24,18,1.68,0,0,0,1,122,448,0.333,6,0,0,1,0,2,0,0,0,0,2,10,0,1,26,30,0.87,0.385,15.4,17.9,7.56,1.44,5.25,0.369,0.465,0.834
2026,65516,배제성,KT,KT,17,7.71,3,0,2,0,0,0.0,9 1/3,11,1,6,1,6,8,8,1.82,0,0,0,0,46,175,0.282,1,0,0,0,0,1,0,3,0,0,0,0,0,0,10,12,0.83,0.313,58.3,18.8,5.79,5.79,1.0,0.391,0.385,0.776
2026,51058,한차현,KT,KT,18,10.8,1,0,1,0,0,0.0,5,10,3,2,0,4,6,6,2.4,0,0,0,0,25,82,0.455,2,0,0,1,0,0,0,1,0,0,0,0,0,1,5,4,1.25,0.438,82.0,16.4,7.2,3.6,2.0,0.48,0.955,1.435
2026,67419,문용익,KT,KT,19,11.57,3,0,1,0,0,0.0,7,12,2,5,0,6,9,9,2.43,0,0,0,0,37,151,0.387,4,0,0,1,0,1,0,2,0,0,0,0,0,0,7,7,1.0,0.417,50.3,21.6,7.71,6.43,1.2,0.459,0.71,1.169
2026,69113,임준형,KT,KT,20,18.0,1,0,0,0,0,,1,4,0,0,0,1,2,2,4.0,0,0,0,0,7,19,0.667,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.8,19.0,19.0,9.0,0.0,,0.667,1.0,1.667
2026,56066,박지훈,KT,KT,21,81.0,1,0,0,0,0,,2/3,2,1,2,2,2,6,6,6.0,0,0,0,0,8,37,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1.0,37.0,55.5,27.0,27.0,1.0,0.75,1.25,2.0
2026,55503,이영재,롯데,LT,1,0.0,1,0,0,0,0,,2/3,0,0,0,0,1,0,0,0.0,0,0,0,0,2,11,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,11.0,16.5,13.5,0.0,,0.0,0.0,0.0
2026,68260,현도훈,롯데,LT,2,1.93,20,2,2,0,2,0.5,23 1/3,15,1,11,1,17,8,5,1.11,0,0,0,1,93,376,0.195,2,0,3,1,2,2,0,0,0,2,4,5,0,4,29,17,1.71,0.233,18.8,16.1,6.56,4.24,1.55,0.3,0.26,0.56
2026,54537,정현수,롯데,LT,3,2.25,8,0,0,0,0,,4,4,0,2,0,3,1,1,1.5,0,0,0,0,18,79,0.267,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,8,0.13,0.308,9.9,19.8,6.75,4.5,1.5,0.333,0.333,0.666
2026,50556,최준용,롯데,LT,4,2.7,22,3,2,8,1,0.6,23 1/3,13,1,13,2,22,8,7,1.11,0,0,0,2,97,368,0.165,2,1,1,2,0,3,0,0,0,3,16,13,1,2,17,29,0.59,0.207,16.7,15.8,8.49,5.01,1.69,0.292,0.253,0.545
2026,53562,이진하,롯데,LT,5,3.0,2,0,0,0,0,,3,1,0,1,1,3,1,1,0.67,0,0,0,0,12,46,0.111,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,4,0.5,0.143,23.0,15.3,9.0,3.0,3.0,0.25,0.222,0.472
2026,51516,김진욱,롯데,LT,6,3.48,11,3,3,0,0,0.5,64 2/3,59,8,18,1,51,32,25,1.19,0,0,6,0,272,1046,0.239,8,0,5,1,0,1,0,11,3,0,0,0,0,2,70,68,1.03,0.27,95.1,16.2,7.1,2.51,2.83,0.292,0.368,0.66
2026,67539,나균안,롯데,LT,7,3.53,11,2,5,0,0,0.286,63 2/3,64,8,20,2,53,29,25,1.32,0,0,5,0,274,1045,0.262,13,0,5,3,1,2,0,11,2,0,0,0,0,3,58,72,0.81,0.301,95.0,16.4,7.49,2.83,2.65,0.32,0.414,0.734
2026,65522,김강현,롯데,LT,8,3.86,4,0,0,0,0,,4 2/3,3,0,3,0,5,2,2,1.29,0,0,0,0,20,81,0.176,1,0,0,0,0,1,0,0,0,0,4,0,0,0,4,5,0.8,0.25,20.3,17.4,9.64,5.79,1.67,0.3,0.235,0.535
2026,68529,이승헌,롯데,LT,8,3.86,5,0,0,0,0,,4 2/3,6,0,3,0,2,3,2,1.93,0,0,0,0,23,88,0.3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,11,1,11.0,0.333,17.6,18.9,3.86,5.79,0.67,0.391,0.4,0.791
2026,62528,김원중,롯데,LT,10,4.34,22,0,2,2,5,0.0,18 2/3,21,1,10,1,10,11,9,1.66,0,0,0,0,88,332,0.288,6,0,3,1,2,3,0,0,0,0,6,7,1,2,27,16,1.69,0.317,15.1,17.8,4.82,4.82,1.0,0.376,0.411,0.787
2026,54503,박준우,롯데,LT,11,4.5,11,0,0,0,0,,14,15,0,6,2,9,7,7,1.5,0,0,0,0,61,239,0.294,3,1,1,1,0,2,0,0,0,0,6,0,0,2,16,12,1.33,0.349,21.7,17.1,5.79,3.86,1.5,0.383,0.392,0.775
2026,56523,비슬리,롯데,LT,11,4.5,11,4,3,0,0,0.571,58,66,4,17,5,69,31,29,1.43,0,0,5,0,260,1010,0.284,10,1,5,1,0,2,1,11,4,0,0,0,0,4,46,52,0.88,0.388,91.8,17.4,10.71,2.64,4.06,0.345,0.388,0.733
2026,50596,홍민기,롯데,LT,11,4.5,7,0,1,0,2,0.0,4,5,0,3,1,7,2,2,2.0,0,0,0,1,20,71,0.313,1,1,0,0,0,3,0,0,0,0,1,3,0,0,2,2,1.0,0.556,10.1,17.8,15.75,6.75,2.33,0.45,0.5,0.95
2026,56536,박정민,롯데,LT,14,4.56,26,3,1,1,7,0.75,25 2/3,20,4,18,1,33,13,13,1.48,0,0,0,2,112,501,0.215,3,0,0,0,1,0,0,0,0,3,3,9,0,1,15,25,0.6,0.286,19.3,19.5,11.57,6.31,1.83,0.348,0.376,0.724
2026,64021,박세웅,롯데,LT,15,4.98,11,1,5,0,0,0.167,59 2/3,64,4,29,4,50,38,33,1.56,0,0,4,0,271,1054,0.277,16,1,4,3,0,1,0,11,1,0,0,0,0,4,63,57,1.11,0.333,95.8,17.7,7.54,4.37,1.72,0.363,0.407,0.77
2026,56531,로드리게스,롯데,LT,16,5.56,11,3,5,0,0,0.375,56 2/3,63,10,22,3,58,37,35,1.5,0,0,4,0,257,1042,0.275,10,2,3,0,0,8,0,11,3,0,0,1,0,4,52,56,0.93,0.329,94.7,18.4,9.21,3.49,2.64,0.346,0.467,0.813
2026,63543,구승민,롯데,LT,17,6.0,6,0,0,0,0,,6,7,0,3,1,4,4,4,1.67,0,0,0,0,29,100,0.28,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,6,1.33,0.333,16.7,16.7,6.0,4.5,1.33,0.379,0.28,0.659
2026,68242,정철원,롯데,LT,18,6.05,24,1,2,0,3,0.333,19 1/3,21,3,8,0,15,13,13,1.5,0,0,0,2,84,336,0.292,5,0,4,0,0,3,0,0,0,1,3,6,0,1,17,19,0.89,0.333,14.0,17.4,6.98,3.72,1.88,0.363,0.486,0.849
2026,56548,쿄야마,롯데,LT,19,7.59,10,0,1,0,1,0.0,10 2/3,14,1,9,0,13,10,9,2.16,0,0,0,0,54,222,0.318,3,0,1,0,0,2,0,0,0,0,3,0,0,1,9,8,1.13,0.433,22.2,20.8,10.97,7.59,1.44,0.434,0.455,0.889
2026,68036,최이준,롯데,LT,20,8.31,15,0,1,0,0,0.0,13,12,2,11,0,9,13,12,1.77,0,0,0,0,60,242,0.245,2,0,0,0,1,3,0,0,0,0,0,1,0,1,15,13,1.15,0.263,16.1,18.6,6.23,7.62,0.82,0.383,0.408,0.791
2026,52530,이민석,롯데,LT,21,8.78,6,0,0,0,0,,13 1/3,14,1,9,2,11,14,13,1.73,0,0,0,0,65,266,0.264,4,0,0,1,0,3,0,1,0,0,1,0,0,1,18,11,1.64,0.31,44.3,20.0,7.43,6.08,1.22,0.385,0.396,0.781
2026,67588,윤성빈,롯데,LT,22,13.5,4,0,0,0,0,,3 1/3,4,0,6,0,2,5,5,3.0,0,0,0,0,20,78,0.286,3,0,0,0,0,1,0,0,0,0,1,0,0,0,6,2,3.0,0.333,19.5,23.4,5.4,16.2,0.33,0.5,0.5,1.0
2026,56567,신동건,롯데,LT,23,18.0,1,0,0,0,0,,1,1,0,4,0,1,2,2,5.0,0,0,0,0,8,33,0.333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.333,33.0,33.0,9.0,36.0,0.25,0.625,0.333,0.958
2026,66451,최충연,롯데,LT,23,18.0,1,0,0,0,0,,1,3,0,1,0,0,2,2,4.0,0,0,0,0,7,28,0.5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,,0.5,28.0,28.0,0.0,9.0,0.0,0.571,0.833,1.404
2026,66047,박세진,롯데,LT,25,33.75,5,0,0,0,0,,1 1/3,7,1,2,0,1,5,5,6.75,0,0,0,0,13,41,0.636,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2.0,0.667,8.2,30.8,6.75,13.5,0.5,0.692,1.0,1.692
2026,69516,김현수,KIA,HT,1,0.0,1,0,0,0,0,,2,2,0,1,0,2,0,0,1.5,0,0,0,0,9,39,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0.0,0.333,39.0,19.5,9.0,4.5,2.0,0.333,0.25,0.583
2026,54843,시라카와,KIA,HT,1,0.0,1,1,0,0,0,1.0,5,4,0,2,0,4,0,0,1.2,0,0,0,0,21,85,0.211,1,0,0,0,0,0,0,1,1,0,0,0,0,0,8,3,2.67,0.267,85.0,17.0,7.2,3.6,2.0,0.286,0.263,0.549
2026,61643,홍건희,KIA,HT,1,0.0,3,0,0,0,1,,3,4,0,0,0,2,1,0,1.33,0,0,0,0,14,61,0.286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.33,0.333,20.3,20.3,6.0,0.0,,0.286,0.357,0.643
2026,54610,성영탁,KIA,HT,4,1.11,21,2,0,8,3,1.0,24 1/3,20,0,6,0,22,3,3,1.07,0,0,0,2,98,349,0.22,5,0,1,0,2,1,0,0,0,2,15,13,2,1,29,20,1.45,0.29,16.6,14.3,8.14,2.22,3.67,0.268,0.275,0.543
2026,60768,이태양,KIA,HT,5,1.42,10,1,0,0,3,1.0,12 2/3,8,0,3,1,6,2,2,0.87,0,0,0,0,50,215,0.178,2,0,0,1,0,0,0,0,0,1,2,2,0,0,10,22,0.45,0.2,21.5,17.0,4.26,2.13,2.0,0.24,0.222,0.462
2026,62951,이형범,KIA,HT,6,1.5,9,0,0,0,0,,12,11,2,3,1,7,7,2,1.17,0,0,0,0,53,197,0.229,3,0,1,0,1,0,0,0,0,0,6,0,0,1,22,8,2.75,0.231,21.9,16.4,5.25,2.25,2.33,0.288,0.417,0.705
2026,63342,조상우,KIA,HT,7,1.9,28,3,1,0,8,0.75,23 2/3,23,0,8,1,15,9,5,1.31,0,0,0,2,102,399,0.256,4,0,1,2,1,1,1,0,0,3,5,8,0,2,20,34,0.59,0.299,14.3,16.9,5.7,3.04,1.88,0.317,0.3,0.617
2026,55633,올러,KIA,HT,8,2.39,12,7,4,0,0,0.636,75 1/3,48,5,22,3,82,21,20,0.93,1,1,8,0,294,1107,0.182,5,2,4,1,0,3,0,12,7,0,1,0,0,6,67,68,0.99,0.242,92.3,14.7,9.8,2.63,3.73,0.252,0.273,0.525
