season_year,player_id,player_name,team_name,team_code,rank_no,avg,g,pa,ab,r,h,double_hit,triple_hit,hr,tb,rbi,sac,sf,bb,ibb,hbp,so,gdp,slg,obp,ops,mh,risp,ph_ba,xbh,go_count,ao_count,go_ao,gw_rbi,bb_k,p_pa,isop,xr,gpa
2025,65586,전병우,삼성,SS,9,0.273,59,97,77,11,21,2,0,1,26,13,0,0,19,0,1,27,3,0.338,0.423,0.761,2,0.381,0.412,3,10,19,0.53,1,0.7,4.13,0.065,12.5,0.275
2025,74540,강민호,삼성,SS,10,0.269,127,465,412,37,111,23,1,12,172,71,1,7,38,4,7,69,16,0.417,0.336,0.753,26,0.333,0.3,36,130,109,1.19,6,0.55,3.62,0.148,56.1,0.255
2025,54408,양도근,삼성,SS,11,0.259,116,198,166,23,43,5,0,0,48,16,11,1,18,0,2,41,3,0.289,0.337,0.626,12,0.22,0.286,5,44,39,1.13,3,0.44,3.74,0.03,18.3,0.224
2025,52415,이재현,삼성,SS,12,0.254,139,555,457,82,116,29,1,16,195,67,10,8,69,1,11,119,8,0.427,0.36,0.787,29,0.256,0.333,46,88,142,0.62,6,0.58,4.37,0.173,76.6,0.269
2025,52430,김영웅,삼성,SS,13,0.249,125,499,446,66,111,22,2,22,203,72,0,3,48,3,2,143,6,0.455,0.323,0.778,25,0.268,0.0,46,83,112,0.74,3,0.34,3.97,0.206,66.9,0.259
2025,65040,김태훈,삼성,SS,14,0.237,51,98,93,4,22,1,0,2,29,8,2,0,3,0,0,24,0,0.312,0.26,0.572,2,0.15,0.24,3,25,22,1.14,1,0.13,3.23,0.075,7.8,0.195
2025,66406,안주형,삼성,SS,15,0.235,8,18,17,3,4,0,0,1,7,2,0,0,1,0,0,5,1,0.412,0.278,0.69,0,0.0,0.0,1,5,3,1.67,0,0.2,4.11,0.176,1.4,0.228
2025,61404,김헌곤,삼성,SS,16,0.225,77,191,173,21,39,6,0,2,51,11,2,1,11,0,4,29,4,0.295,0.286,0.581,6,0.114,0.333,8,57,49,1.16,1,0.38,3.79,0.069,14.5,0.202
2025,55440,함수호,삼성,SS,17,0.214,6,14,14,1,3,0,0,0,3,1,0,0,0,0,0,6,0,0.214,0.214,0.428,1,0.25,0.0,0,4,1,4.0,0,0.0,3.79,0.0,0.5,0.15
2025,69428,이병헌,삼성,SS,18,0.2,55,59,55,5,11,3,0,1,17,7,0,0,3,0,1,13,1,0.309,0.254,0.563,3,0.273,0.0,4,17,14,1.21,0,0.23,3.88,0.109,4.0,0.192
2025,51407,이창용,삼성,SS,18,0.2,11,17,15,2,3,1,0,1,7,2,0,0,2,0,0,8,0,0.467,0.294,0.761,0,0.167,0.0,2,4,0,,0,0.25,4.65,0.267,2.4,0.249
2025,69416,이해승,삼성,SS,18,0.2,8,5,5,2,1,0,0,0,1,1,0,0,0,0,0,2,0,0.2,0.2,0.4,0,0.5,0.0,0,0,2,0.0,0,0.0,4.8,0.0,0.1,0.14
2025,75125,박병호,삼성,SS,21,0.199,77,232,196,26,39,5,0,15,89,33,0,2,27,0,7,70,5,0.454,0.315,0.769,9,0.208,0.063,20,36,53,0.68,2,0.39,4.22,0.255,30.5,0.255
2025,66409,이성규,삼성,SS,22,0.198,68,154,126,17,25,5,1,6,50,21,1,2,15,0,10,52,3,0.397,0.327,0.724,3,0.256,0.154,12,22,29,0.76,2,0.29,4.28,0.198,18.2,0.246
2025,69403,양우현,삼성,SS,23,0.188,14,16,16,3,3,1,0,0,4,4,0,0,0,0,0,2,0,0.25,0.188,0.438,0,0.286,0.0,1,7,4,1.75,2,0.0,3.63,0.063,0.5,0.147
2025,55438,심재훈,삼성,SS,24,0.184,31,43,38,8,7,0,0,0,7,2,1,0,4,0,0,13,0,0.184,0.262,0.446,2,0.222,0.0,0,12,6,2.0,0,0.31,3.86,0.0,2.2,0.164
2025,68463,윤정빈,삼성,SS,25,0.175,25,46,40,3,7,1,0,0,8,3,0,2,4,0,0,18,1,0.2,0.239,0.439,2,0.286,0.167,1,7,10,0.7,0,0.22,3.96,0.025,2.3,0.158
2025,65132,김재성,삼성,SS,26,0.127,43,73,63,3,8,2,0,0,10,4,1,1,6,0,2,23,0,0.159,0.222,0.381,1,0.133,0.0,2,13,20,0.65,0,0.26,3.88,0.032,2.4,0.14
2025,67005,홍현빈,삼성,SS,27,0.125,32,38,32,8,4,2,0,0,6,0,2,0,3,0,1,8,0,0.188,0.222,0.41,0,0.167,0.143,2,4,16,0.25,0,0.38,3.97,0.063,1.3,0.147
2025,54401,김대호,삼성,SS,28,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,65062,김재윤,삼성,SS,28,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,52424,김재혁,삼성,SS,28,0.0,8,4,3,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0.0,0.25,0.25,0,0.0,0.0,0,1,0,,0,0.5,4.0,0.0,0.1,0.113
2025,62360,김태훈,삼성,SS,28,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,54460,김호진,삼성,SS,28,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,53411,박진우,삼성,SS,28,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,0.0,0,,5.0,0.0,-0.1,0.0
2025,55455,배찬승,삼성,SS,28,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,68415,양창섭,삼성,SS,28,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,54404,육선엽,삼성,SS,28,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,60146,이승현,삼성,SS,28,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,51460,이재희,삼성,SS,28,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,53455,이호성,삼성,SS,28,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,55435,차승준,삼성,SS,28,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,0.0,0,,10.0,0.0,-0.1,0.0
2025,51903,김정호,NC,NC,1,0.444,8,11,9,3,4,0,0,0,4,0,1,0,0,0,1,4,0,0.444,0.5,0.944,1,0.0,0.0,0,0,1,0.0,0,0.0,2.73,0.0,1.9,0.336
2025,50902,김한별,NC,NC,2,0.313,76,72,64,14,20,2,0,0,22,5,2,0,3,0,3,5,2,0.344,0.371,0.715,3,0.429,0.0,2,26,13,2.0,0,0.6,3.78,0.031,8.0,0.253
2025,62907,박민우,NC,NC,3,0.302,117,468,404,64,122,25,8,3,172,67,4,4,44,5,12,64,5,0.426,0.384,0.81,37,0.432,0.167,36,109,113,0.96,6,0.69,3.66,0.124,68.6,0.279
2025,54944,데이비슨,NC,NC,4,0.293,112,439,386,63,113,18,0,36,239,97,0,14,31,1,8,118,10,0.619,0.346,0.965,30,0.237,0.0,54,66,103,0.64,9,0.26,3.72,0.326,83.6,0.31
2025,51907,김주원,NC,NC,5,0.289,144,624,539,98,156,26,8,15,243,65,4,2,63,1,16,111,8,0.451,0.379,0.83,40,0.306,0.333,49,112,162,0.69,3,0.57,3.94,0.161,95.9,0.283
2025,79215,박건우,NC,NC,6,0.289,124,442,384,43,111,24,1,9,164,67,1,5,47,2,5,63,6,0.427,0.37,0.797,30,0.306,0.4,34,106,109,0.97,5,0.75,3.72,0.138,61.7,0.273
2025,69992,최정원,NC,NC,7,0.275,91,155,120,40,33,3,0,0,36,11,4,1,18,0,12,22,0,0.3,0.417,0.717,9,0.194,0.25,3,50,16,3.13,3,0.82,3.75,0.025,23.4,0.263
2025,69995,서호철,NC,NC,8,0.266,103,292,263,25,70,7,1,3,88,30,10,4,8,0,7,51,7,0.335,0.301,0.636,16,0.247,0.143,11,76,70,1.09,3,0.16,3.63,0.068,26.8,0.219
2025,50906,박영빈,NC,NC,9,0.25,16,5,4,8,1,0,0,0,1,1,0,0,1,0,0,2,0,0.25,0.4,0.65,0,1.0,0.0,0,0,1,0.0,0,0.5,4.2,0.0,0.6,0.243
2025,51996,오태양,NC,NC,9,0.25,14,13,12,6,3,0,0,0,3,1,0,0,1,0,0,3,0,0.25,0.308,0.558,0,0.75,0.0,0,6,0,,0,0.33,3.85,0.0,1.0,0.201
2025,63260,이우성,NC,NC,9,0.25,105,337,300,28,75,22,1,3,108,33,1,3,31,0,2,66,8,0.36,0.321,0.681,19,0.213,0.385,26,91,71,1.28,1,0.47,3.79,0.11,34.4,0.234
2025,51344,김휘집,NC,NC,12,0.249,142,500,429,64,107,18,2,17,180,56,2,2,40,0,27,89,9,0.42,0.349,0.769,29,0.242,0.333,37,95,140,0.68,11,0.45,3.9,0.17,66.3,0.262
2025,63963,권희동,NC,NC,13,0.246,136,456,358,56,88,24,0,6,130,39,8,2,77,0,11,80,10,0.363,0.393,0.756,21,0.247,0.077,30,103,89,1.16,4,0.96,4.47,0.117,56.6,0.268
2025,66606,최원준,NC,NC,14,0.242,126,449,413,62,100,13,3,6,137,44,2,5,23,0,6,71,5,0.332,0.289,0.621,24,0.224,0.2,22,132,115,1.15,3,0.32,3.78,0.09,43.4,0.213
2025,67905,천재환,NC,NC,15,0.238,129,294,261,47,62,10,3,6,96,31,6,5,17,0,5,58,3,0.368,0.292,0.66,12,0.242,0.2,19,69,77,0.9,3,0.29,3.65,0.13,31.6,0.223
2025,68904,오영수,NC,NC,16,0.232,67,179,155,14,36,5,0,3,50,23,0,0,22,0,2,47,0,0.323,0.335,0.658,9,0.262,0.273,8,39,33,1.18,3,0.47,4.05,0.09,18.9,0.232
2025,68912,김형준,NC,NC,17,0.232,127,415,362,51,84,10,1,18,150,55,3,2,45,0,3,126,7,0.414,0.32,0.734,18,0.29,0.25,29,59,95,0.62,7,0.36,4.1,0.182,50.8,0.248
2025,50996,박시원,NC,NC,18,0.204,52,60,54,12,11,2,0,1,16,4,1,0,5,0,0,18,1,0.296,0.271,0.567,0,0.25,0.375,3,12,13,0.92,1,0.28,3.62,0.093,4.4,0.196
2025,54908,고승완,NC,NC,19,0.2,17,11,10,5,2,0,0,0,2,0,0,0,1,0,0,5,0,0.2,0.273,0.473,0,0.0,0.333,0,3,0,,0,0.2,4.45,0.0,0.6,0.173
2025,69203,송승환,NC,NC,19,0.2,13,15,15,0,3,1,0,0,4,2,0,0,0,0,0,6,0,0.267,0.2,0.467,0,0.667,0.286,1,5,1,5.0,0,0.0,3.47,0.067,0.6,0.157
2025,64101,한석현,NC,NC,21,0.195,61,138,113,18,22,5,0,3,36,21,4,2,12,0,7,27,1,0.319,0.306,0.625,6,0.267,0.167,8,32,34,0.94,0,0.44,3.78,0.124,13.4,0.217
2025,50903,한재환,NC,NC,22,0.185,16,31,27,2,5,0,0,0,5,4,0,0,2,0,2,14,0,0.185,0.29,0.475,0,0.3,0.2,0,2,6,0.33,0,0.14,4.42,0.0,1.8,0.177
2025,66965,도태훈,NC,NC,23,0.182,61,98,77,9,14,4,1,1,23,8,6,0,7,0,8,16,2,0.299,0.315,0.614,2,0.2,0.0,6,25,22,1.14,0,0.44,3.6,0.117,8.7,0.217
2025,50600,홍종표,NC,NC,24,0.164,62,85,73,16,12,0,0,0,12,3,4,1,7,0,0,23,1,0.164,0.235,0.399,1,0.091,0.0,0,25,14,1.79,0,0.3,4.0,0.0,2.4,0.147
2025,62244,박세혁,NC,NC,25,0.163,48,93,86,8,14,3,0,2,23,10,0,1,5,0,1,28,4,0.267,0.215,0.482,3,0.219,0.091,5,17,28,0.61,3,0.18,3.96,0.105,3.9,0.164
2025,64022,안중열,NC,NC,26,0.143,33,60,49,2,7,3,0,0,10,6,1,0,8,0,2,15,0,0.204,0.288,0.492,0,0.182,0.0,3,15,12,1.25,1,0.53,4.03,0.061,3.7,0.181
2025,53992,박한결,NC,NC,27,0.118,8,19,17,2,2,0,0,2,8,3,0,0,2,0,0,8,0,0.471,0.211,0.682,0,0.25,0.0,2,2,5,0.4,0,0.25,4.26,0.353,2.1,0.213
2025,69980,김범준,NC,NC,28,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0.0,5.0,0.0,-0.1,0.0
2025,68900,김영규,NC,NC,28,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,55995,김태훈,NC,NC,28,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,65949,류진욱,NC,NC,28,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,64995,배재환,NC,NC,28,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,67962,소이현,NC,NC,28,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,54904,손주환,NC,NC,28,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,50901,안인산,NC,NC,28,0.0,4,7,6,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0.0,0.0,0.0,0,0.0,0.0,0,0,4,0.0,0,0.0,4.14,0.0,-0.2,0.0
2025,69969,전사민,NC,NC,28,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,68504,이호연,KT,KT,1,0.343,32,75,70,8,24,7,0,1,34,8,1,0,3,0,1,14,2,0.486,0.378,0.864,5,0.3,0.389,8,24,8,3.0,0,0.21,3.4,0.143,10.9,0.292
2025,52001,안현민,KT,KT,2,0.334,112,482,395,72,132,19,4,22,225,80,0,3,75,5,9,72,4,0.57,0.448,1.018,38,0.333,0.0,45,93,101,0.92,7,1.04,4.2,0.235,97.5,0.344
2025,64004,김민혁,KT,KT,3,0.287,106,417,380,52,109,12,2,0,125,35,4,1,25,1,7,41,12,0.329,0.341,0.67,29,0.262,0.286,14,145,86,1.69,7,0.61,3.63,0.042,41.4,0.236
2025,79240,허경민,KT,KT,4,0.283,114,481,420,47,119,18,0,4,149,44,3,4,39,1,15,35,14,0.355,0.362,0.717,33,0.29,0.0,22,129,141,0.91,5,1.11,3.88,0.071,54.9,0.252
2025,76313,황재균,KT,KT,5,0.275,112,424,385,50,106,19,0,7,146,48,1,2,34,1,2,84,2,0.379,0.336,0.715,31,0.403,0.111,26,84,113,0.74,3,0.4,3.91,0.104,50.4,0.246
2025,68050,강백호,KT,KT,6,0.265,95,369,321,41,85,18,1,15,150,61,0,1,44,3,3,64,9,0.467,0.358,0.825,21,0.3,0.5,34,86,87,0.99,7,0.69,3.91,0.202,51.2,0.278
2025,69056,박민석,KT,KT,7,0.263,19,21,19,5,5,1,1,0,8,1,0,0,2,0,0,4,0,0.421,0.333,0.754,1,0.0,0.0,2,8,2,4.0,0,0.5,3.67,0.158,2.3,0.255
2025,55013,스티븐슨,KT,KT,8,0.262,39,168,149,26,39,12,0,3,60,14,1,0,14,0,4,43,2,0.403,0.341,0.744,12,0.258,0.0,15,38,29,1.31,0,0.33,3.93,0.141,20.5,0.254
2025,67644,이정훈,KT,KT,9,0.258,59,148,132,20,34,4,0,4,50,14,0,0,13,0,3,48,4,0.379,0.338,0.717,6,0.258,0.286,8,28,22,1.27,2,0.27,4.14,0.121,16.1,0.247
2025,64504,오윤석,KT,KT,10,0.256,77,184,156,30,40,8,1,0,50,19,8,1,12,0,7,41,4,0.321,0.335,0.656,8,0.302,0.3,9,45,31,1.45,0,0.29,4.01,0.064,17.2,0.231
2025,79402,김상수,KT,KT,11,0.254,113,423,355,42,90,14,0,5,119,47,5,7,52,1,4,57,8,0.335,0.349,0.684,20,0.287,0.25,19,106,109,0.97,6,0.91,4.11,0.082,47.5,0.241
2025,78548,장성우,KT,KT,12,0.247,129,480,413,44,102,13,0,14,157,58,2,8,55,1,2,96,13,0.38,0.333,0.713,25,0.191,0.25,27,86,137,0.63,8,0.57,4.01,0.133,55.5,0.245
2025,67025,로하스,KT,KT,13,0.239,95,384,331,48,79,20,0,14,141,43,0,4,48,3,1,71,9,0.426,0.333,0.759,18,0.227,0.167,34,82,103,0.8,11,0.68,4.02,0.187,48.2,0.256
2025,67006,안치영,KT,KT,14,0.227,47,56,44,9,10,1,0,1,14,6,4,1,4,0,3,13,1,0.318,0.327,0.645,1,0.308,0.0,2,12,10,1.2,1,0.31,3.93,0.091,4.9,0.227
2025,51003,권동진,KT,KT,15,0.225,123,309,271,34,61,12,3,1,82,25,6,1,30,0,1,91,8,0.303,0.304,0.607,12,0.27,0.5,16,66,54,1.22,1,0.33,4.08,0.077,24.5,0.213
2025,64007,문상철,KT,KT,16,0.214,79,209,173,22,37,6,1,5,60,20,3,3,25,0,5,44,3,0.347,0.325,0.672,6,0.178,0.25,12,44,51,0.86,1,0.57,3.96,0.133,22.6,0.233
2025,66706,장진혁,KT,KT,17,0.209,86,157,139,19,29,3,1,4,46,19,4,1,13,0,0,46,1,0.331,0.275,0.606,5,0.184,0.167,8,35,30,1.17,3,0.28,3.97,0.122,14.0,0.207
2025,64115,장준원,KT,KT,18,0.207,73,154,140,10,29,3,0,1,35,11,5,1,8,0,0,27,5,0.25,0.248,0.498,6,0.182,0.0,4,57,28,2.04,0,0.3,3.62,0.043,7.3,0.174
2025,64166,배정대,KT,KT,19,0.204,99,276,240,25,49,11,2,2,70,28,7,3,19,0,7,65,4,0.292,0.279,0.571,11,0.281,0.143,15,70,59,1.19,2,0.29,3.95,0.088,21.0,0.199
2025,52002,김병준,KT,KT,20,0.2,9,5,5,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0,0.0,0.0,0,1,1,1.0,0,0.0,3.4,0.0,0.1,0.14
2025,50066,강현우,KT,KT,21,0.188,40,78,64,5,12,1,0,1,16,8,3,1,10,0,0,14,1,0.25,0.293,0.543,2,0.235,0.364,2,18,21,0.86,2,0.71,3.71,0.063,5.9,0.194
2025,68089,조대현,KT,KT,22,0.187,64,90,75,7,14,4,0,0,18,11,6,0,7,0,2,22,0,0.24,0.274,0.514,1,0.348,0.5,4,19,20,0.95,1,0.32,3.88,0.053,5.5,0.183
2025,51013,유준규,KT,KT,23,0.118,35,41,34,13,4,2,0,0,6,3,0,0,7,0,0,13,0,0.176,0.268,0.444,0,0.111,0.0,2,11,6,1.83,0,0.54,3.83,0.059,2.1,0.165
2025,51007,최성민,KT,KT,24,0.105,32,21,19,3,2,0,0,0,2,2,1,0,1,0,0,5,0,0.105,0.15,0.255,0,0.5,0.0,0,8,4,2.0,0,0.2,3.9,0.0,0.0,0.094
2025,50092,윤준혁,KT,KT,25,0.059,28,18,17,4,1,1,0,0,2,0,1,0,0,0,0,5,0,0.118,0.059,0.177,0,0.0,0.0,1,3,8,0.38,0,0.0,3.78,0.059,-0.5,0.056
2025,69064,강민성,KT,KT,26,0.033,25,36,30,0,1,0,0,0,1,1,0,1,5,0,0,15,1,0.033,0.167,0.2,0,0.0,0.0,0,4,11,0.36,0,0.33,4.75,0.0,-0.5,0.083
2025,51005,김건형,KT,KT,27,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1,0,,0,,1.0,0.0,-0.1,0.0
2025,54097,김민석,KT,KT,27,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,65048,김민수,KT,KT,27,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,55046,박건우,KT,KT,27,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,73113,박경수,KT,KT,27,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,52060,박영현,KT,KT,27,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,69041,손동현,KT,KT,27,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,64012,송민섭,KT,KT,27,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,55005,오서진,KT,KT,27,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,73117,우규민,KT,KT,27,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,69054,이상동,KT,KT,27,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,67048,이정현,KT,KT,27,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,65060,주권,KT,KT,27,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,79140,최동환,KT,KT,27,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2025,55509,박건우,롯데,LT,1,0.667,6,3,3,1,2,0,0,0,2,1,0,0,0,0,0,1,0,0.667,0.667,1.334,0,1.0,0.0,0,0,0,,0,0.0,3.67,0.0,0.9,0.467
2025,55530,박찬형,롯데,LT,2,0.341,48,148,129,21,44,8,2,3,65,19,0,1,11,1,7,26,1,0.504,0.419,0.923,10,0.364,0.625,13,31,29,1.07,0,0.42,3.64,0.163,25.7,0.315
2025,54529,레이예스,롯데,LT,3,0.326,144,643,573,75,187,44,1,13,272,107,0,9,58,17,3,66,25,0.475,0.386,0.861,60,0.375,0.0,58,185,144,1.28,7,0.88,3.6,0.148,94.9,0.292
2025,78513,전준우,롯데,LT,4,0.293,114,472,410,50,120,26,1,8,172,70,3,6,44,2,9,71,9,0.42,0.369,0.789,29,0.359,0.25,35,98,127,0.77,11,0.62,3.7,0.127,64.0,0.271
2025,68205,전민재,롯데,LT,5,0.287,101,369,331,39,95,15,0,5,125,34,10,2,22,0,4,63,7,0.378,0.337,0.715,27,0.253,0.0,20,99,76,1.3,1,0.35,3.76,0.091,40.7,0.246
2025,55563,박재엽,롯데,LT,6,0.286,9,16,14,2,4,1,0,1,8,3,0,0,2,0,0,5,0,0.571,0.375,0.946,1,0.2,0.0,2,2,3,0.67,1,0.4,3.69,0.286,2.9,0.312
2025,52591,윤동희,롯데,LT,7,0.282,97,399,330,54,93,21,1,9,143,53,3,6,49,2,11,65,12,0.433,0.386,0.819,26,0.292,0.5,31,91,87,1.05,4,0.75,4.14,0.152,56.5,0.282
2025,61102,유강남,롯데,LT,8,0.274,110,350,303,35,83,18,0,5,116,38,3,5,26,0,13,66,11,0.383,0.352,0.735,18,0.204,0.417,23,87,72,1.21,3,0.39,3.97,0.109,41.0,0.254
2025,52568,한태양,롯데,LT,9,0.274,108,267,230,42,63,14,2,2,87,22,3,0,32,0,2,69,3,0.378,0.367,0.745,11,0.274,0.167,18,56,42,1.33,2,0.46,4.14,0.104,32.4,0.26
2025,69517,고승민,롯데,LT,10,0.271,121,538,469,71,127,21,2,4,164,45,6,4,56,1,3,83,8,0.35,0.35,0.7,36,0.241,0.0,27,126,137,0.92,6,0.67,4.0,0.079,60.8,0.245
2025,62931,노진혁,롯데,LT,11,0.27,28,69,63,11,17,1,2,1,25,5,0,0,5,0,1,20,0,0.397,0.333,0.73,2,0.188,0.267,4,9,17,0.53,0,0.25,4.13,0.127,8.5,0.249
2025,68507,장두성,롯데,LT,12,0.262,118,284,248,51,65,3,3,0,74,25,7,2,24,0,3,64,3,0.298,0.332,0.63,19,0.269,0.0,6,67,54,1.24,2,0.38,3.85,0.036,28.3,0.224
2025,50500,황성빈,롯데,LT,13,0.256,79,273,246,43,63,4,4,1,78,22,3,2,18,0,4,46,3,0.317,0.315,0.632,19,0.213,0.0,9,90,49,1.84,0,0.39,3.66,0.061,29.1,0.221
2025,50150,손호영,롯데,LT,14,0.25,97,375,328,39,82,12,0,4,106,41,11,4,22,0,10,66,9,0.323,0.313,0.636,24,0.321,0.0,16,83,101,0.82,4,0.33,3.59,0.073,35.5,0.222
2025,77564,김민성,롯데,LT,15,0.243,96,254,214,25,52,13,0,3,74,35,2,1,33,1,4,48,7,0.346,0.353,0.699,12,0.233,0.235,16,49,66,0.74,4,0.69,4.23,0.103,26.7,0.245
2025,54598,이호준,롯데,LT,16,0.242,99,153,132,20,32,7,4,3,56,23,3,1,14,0,3,33,3,0.424,0.327,0.751,6,0.313,0.0,14,32,36,0.89,3,0.42,3.83,0.182,18.6,0.253
2025,51551,나승엽,롯데,LT,17,0.229,105,392,328,40,75,12,2,9,118,44,3,1,55,2,5,65,10,0.36,0.347,0.707,13,0.275,0.571,23,87,102,0.85,11,0.85,4.16,0.131,43.4,0.246
2025,52504,김동혁,롯데,LT,18,0.225,93,114,89,19,20,4,1,0,26,6,4,0,18,0,3,26,3,0.292,0.373,0.665,4,0.235,0.0,5,29,14,2.07,1,0.69,3.88,0.067,12.3,0.241
2025,60523,정훈,롯데,LT,19,0.216,77,200,185,14,40,11,0,2,57,11,2,0,10,1,3,40,4,0.308,0.268,0.576,7,0.14,0.083,13,56,49,1.14,0,0.25,4.0,0.092,13.9,0.198
2025,62802,박승욱,롯데,LT,20,0.19,54,92,84,10,16,3,0,0,19,5,2,0,5,0,1,30,0,0.226,0.244,0.47,2,0.2,0.0,3,22,16,1.38,0,0.17,3.96,0.036,4.3,0.166
2025,68518,정보근,롯데,LT,21,0.186,93,152,129,4,24,4,1,1,33,15,4,0,18,1,1,39,4,0.256,0.291,0.547,3,0.293,0.0,6,40,26,1.54,2,0.46,3.86,0.07,9.6,0.195
2025,69508,신윤후,롯데,LT,22,0.167,12,13,12,1,2,0,0,0,2,0,1,0,0,0,0,3,0,0.167,0.167,0.334,0,0.0,0.0,0,3,4,0.75,0,0.0,3.31,0.0,0.3,0.117
2025,62884,최항,롯데,LT,22,0.167,8,7,6,1,1,0,0,0,1,1,0,0,1,0,0,4,0,0.167,0.286,0.453,0,0.25,0.0,0,0,1,0.0,0,0.25,4.43,0.0,0.4,0.17
