season_year,player_id,team_name
2021,67588,롯데
2021,50556,롯데
2021,64021,롯데
2021,50558,롯데
2021,63543,롯데
2021,79545,롯데
2021,78536,롯데
2021,51567,롯데
2021,68529,롯데
2021,68585,롯데
2021,64718,롯데
2021,51516,롯데
2021,76225,롯데
2021,67591,롯데
2021,69539,롯데
2021,73211,롯데
2021,63512,롯데
2021,68556,롯데
2021,51546,롯데
2021,68589,롯데
2021,50036,롯데
2021,51586,롯데
2021,66557,롯데
2021,50563,롯데
2021,50596,롯데
2021,51645,KIA
2021,69645,KIA
2021,50636,KIA
2021,66609,KIA
2021,51665,KIA
2021,51619,KIA
2021,51648,KIA
2021,64580,KIA
2021,68619,KIA
2021,61666,KIA
2021,78247,KIA
2021,62754,KIA
2021,51636,KIA
2021,66630,KIA
2021,65665,KIA
2021,63628,KIA
2021,63638,KIA
2021,67646,KIA
2021,66663,KIA
2021,51668,KIA
2021,64615,KIA
2021,68659,KIA
2021,69516,KIA
2021,65616,KIA
2021,50650,KIA
2021,66660,KIA
2021,62263,KIA
2021,51294,두산
2021,62951,두산
2021,50298,두산
2021,76329,두산
2021,51257,두산
2021,51234,두산
2021,67263,두산
2021,51264,두산
2021,68220,두산
2021,50205,두산
2021,74513,두산
2021,65639,두산
2021,79229,두산
2021,66160,두산
2021,50296,두산
2021,68260,두산
2021,66201,두산
2021,69367,키움
2021,69343,키움
2021,67313,키움
2021,51393,키움
2021,68341,키움
2021,62363,키움
2021,78148,키움
2021,65320,키움
2021,69328,키움
2021,50360,키움
2021,51334,키움
2021,66018,키움
2021,65398,키움
2021,50354,키움
