season_year,player_id,player_name,team_name,team_code,rank_no,avg,g,pa,ab,r,h,double_hit,triple_hit,hr,tb,rbi,sac,sf,bb,ibb,hbp,so,gdp,slg,obp,ops,mh,risp,ph_ba,xbh,go_count,ao_count,go_ao,gw_rbi,bb_k,p_pa,isop,xr,gpa
2026,66965,도태훈,NC,NC,17,0.195,23,50,41,5,8,2,0,0,10,7,0,0,6,0,3,10,1,0.244,0.34,0.584,1,0.25,0.0,2,16,7,2.29,0,0.6,4.04,0.049,4.1,0.214
2026,56949,고준휘,NC,NC,18,0.174,13,27,23,2,4,1,0,1,8,5,0,0,2,0,2,5,1,0.348,0.296,0.644,1,0.111,0.0,2,8,6,1.33,0,0.4,3.81,0.174,2.3,0.22
2026,56909,신재인,NC,NC,19,0.143,25,60,49,4,7,1,0,2,14,5,0,0,11,0,0,10,0,0.286,0.3,0.586,0,0.067,0.333,3,11,21,0.52,0,1.1,4.5,0.143,5.5,0.207
2026,63963,권희동,NC,NC,20,0.136,10,27,22,4,3,1,0,0,4,2,0,0,5,0,0,6,0,0.182,0.296,0.478,1,0.333,0.0,1,7,6,1.17,0,0.83,4.85,0.045,1.5,0.179
2026,50996,박시원,NC,NC,21,0.133,8,18,15,3,2,0,0,0,2,1,0,1,2,0,0,5,0,0.133,0.222,0.355,1,0.0,0.0,0,2,7,0.29,0,0.4,4.22,0.0,0.8,0.133
2026,51903,김정호,NC,NC,22,0.125,9,8,8,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0.125,0.125,0.25,0,0.0,0.0,0,2,1,2.0,0,0.0,3.75,0.0,-0.2,0.088
2026,53989,신성호,NC,NC,23,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1,0,,0,,3.0,0.0,-0.1,0.0
2026,51991,오장한,NC,NC,23,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0.0,3.0,0.0,-0.2,0.0
2026,51996,오태양,NC,NC,23,0.0,7,6,5,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0.0,0.167,0.167,0,0.0,0.0,0,1,1,1.0,0,0.33,4.33,0.0,-0.1,0.075
2026,50903,한재환,NC,NC,23,0.0,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0,0.0,0.0,0,2,1,2.0,0,0.0,2.5,0.0,-1.1,0.0
2026,79240,허경민,KT,KT,1,0.4,13,45,40,10,16,2,0,2,24,7,1,0,3,0,1,4,0,0.6,0.455,1.055,5,0.375,0.0,4,8,12,0.67,0,0.75,3.8,0.2,9.7,0.355
2026,51003,권동진,KT,KT,2,0.387,29,36,31,10,12,2,1,0,16,5,0,0,4,0,1,8,0,0.516,0.472,0.988,2,0.25,0.0,3,4,7,0.57,1,0.5,4.11,0.129,6.9,0.341
2026,67644,이정훈,KT,KT,3,0.379,28,35,29,3,11,0,0,0,11,7,0,0,5,0,1,4,0,0.379,0.486,0.865,1,0.417,0.35,0,6,8,0.75,1,1.25,3.91,0.0,5.9,0.313
2026,52001,안현민,KT,KT,4,0.365,14,67,52,14,19,4,1,3,34,11,0,0,12,0,3,16,1,0.654,0.507,1.161,6,0.4,0.0,8,8,9,0.89,1,0.75,4.6,0.288,15.6,0.392
2026,51013,유준규,KT,KT,5,0.357,21,35,28,10,10,1,2,0,15,10,2,0,5,0,0,9,0,0.536,0.455,0.991,2,0.636,0.75,3,3,6,0.5,1,0.56,4.06,0.179,6.4,0.339
2026,66606,최원준,KT,KT,6,0.351,41,198,168,31,59,13,1,1,77,21,2,2,23,0,3,30,1,0.458,0.434,0.892,17,0.289,0.0,15,41,40,1.03,2,0.77,4.03,0.107,33.5,0.31
2026,64504,오윤석,KT,KT,7,0.329,28,88,79,12,26,4,0,0,30,12,1,1,7,1,0,17,3,0.38,0.379,0.759,5,0.429,0.5,4,21,16,1.31,1,0.41,3.86,0.051,10.2,0.266
2026,64004,김민혁,KT,KT,8,0.318,23,101,88,13,28,2,0,1,33,7,3,0,10,0,0,12,2,0.375,0.388,0.763,7,0.227,0.0,3,20,28,0.71,1,0.83,3.98,0.057,12.5,0.268
2026,79402,김상수,KT,KT,9,0.311,40,164,132,15,41,4,0,0,45,13,4,1,26,0,1,16,4,0.341,0.425,0.766,11,0.326,0.0,4,35,41,0.85,2,1.63,4.21,0.03,20.3,0.277
2026,76290,김현수,KT,KT,10,0.297,42,194,175,22,52,11,0,3,72,31,0,1,18,0,0,22,7,0.411,0.361,0.772,18,0.314,0.0,14,51,51,1.0,2,0.82,3.83,0.114,23.3,0.265
2026,53036,류현인,KT,KT,11,0.282,15,41,39,7,11,2,0,0,13,4,0,0,1,0,1,5,0,0.333,0.317,0.65,4,0.2,0.0,2,10,13,0.77,1,0.2,3.46,0.051,4.1,0.226
2026,56034,힐리어드,KT,KT,12,0.267,42,190,165,34,44,6,2,12,90,37,0,4,21,0,0,51,2,0.545,0.342,0.887,13,0.255,0.0,20,38,36,1.06,1,0.41,3.85,0.279,32.2,0.29
2026,69064,강민성,KT,KT,13,0.25,9,4,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.25,0.25,0.5,0,0.333,0.0,0,1,2,0.5,1,,2.0,0.0,0.2,0.175
2026,64166,배정대,KT,KT,14,0.245,30,57,53,11,13,5,0,0,18,4,1,0,3,0,0,15,1,0.34,0.286,0.626,3,0.231,0.333,5,16,9,1.78,1,0.2,3.63,0.094,4.4,0.214
2026,78548,장성우,KT,KT,15,0.22,42,176,141,27,31,9,0,8,64,34,0,1,33,3,1,40,8,0.454,0.369,0.823,8,0.278,0.333,17,35,36,0.97,5,0.83,4.32,0.234,23.7,0.28
2026,56006,이강민,KT,KT,16,0.208,40,142,130,12,27,1,0,0,28,14,2,1,8,0,1,33,3,0.215,0.257,0.472,7,0.289,0.0,1,40,31,1.29,1,0.24,3.68,0.008,6.6,0.169
2026,64115,장준원,KT,KT,17,0.205,23,48,39,2,8,1,0,2,15,7,4,0,5,0,0,9,1,0.385,0.295,0.68,1,0.154,0.0,3,13,9,1.44,2,0.56,3.42,0.179,4.7,0.229
2026,63722,한승택,KT,KT,18,0.188,30,84,69,8,13,2,0,1,18,9,3,0,10,0,2,22,1,0.261,0.309,0.57,1,0.227,0.0,3,15,19,0.79,0,0.45,4.4,0.072,6.5,0.204
2026,50066,강현우,KT,KT,19,0.167,12,14,12,0,2,0,0,0,2,0,0,0,2,0,0,4,1,0.167,0.286,0.453,0,0.0,0.0,0,3,3,1.0,0,0.5,5.29,0.0,0.4,0.17
2026,54097,김민석,KT,KT,20,0.0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.5,0.5,0,0.0,0.0,0,0,1,0.0,0,,2.5,0.0,0.3,0.225
2026,65048,김민수,KT,KT,20,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,53029,김정운,KT,KT,20,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,52060,박영현,KT,KT,20,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,67006,안치영,KT,KT,20,,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,55005,오서진,KT,KT,20,0.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,1,0,,0,,2.0,0.0,-0.5,0.0
2026,73117,우규민,KT,KT,20,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,66706,장진혁,KT,KT,20,0.0,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,4.33,0.0,-0.6,0.0
2026,68089,조대현,KT,KT,20,,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,1.0,1.0,0,0.0,0.0,0,0,0,,0,,5.0,,0.3,0.45
2026,52514,김세민,롯데,LT,1,0.5,6,4,2,2,1,1,0,0,2,0,0,0,2,0,0,0,0,1.0,0.75,1.75,0,0.0,0.0,1,1,0,,0,,3.0,0.5,1.3,0.588
2026,51551,나승엽,롯데,LT,2,0.452,9,35,31,5,14,2,0,2,22,11,0,1,3,0,0,4,1,0.71,0.486,1.196,5,0.583,1.0,4,6,8,0.75,0,0.75,3.34,0.258,8.8,0.396
2026,69517,고승민,롯데,LT,3,0.388,11,52,49,10,19,3,2,1,29,11,0,1,2,0,0,11,0,0.592,0.404,0.996,7,0.533,0.0,6,10,10,1.0,1,0.18,3.81,0.204,10.4,0.33
2026,54529,레이예스,롯데,LT,4,0.351,41,185,168,19,59,11,0,7,91,27,0,1,14,3,2,24,2,0.542,0.405,0.947,18,0.4,0.0,18,32,54,0.59,2,0.58,3.58,0.19,33.5,0.318
2026,50500,황성빈,롯데,LT,5,0.304,24,85,79,13,24,1,2,0,29,3,2,0,4,0,0,15,0,0.367,0.337,0.704,8,0.308,0.5,3,28,12,2.33,0,0.27,3.82,0.063,11.0,0.243
2026,62802,박승욱,롯데,LT,6,0.296,35,58,54,6,16,2,0,1,21,12,0,0,3,0,1,15,0,0.389,0.345,0.734,3,0.421,0.667,3,13,10,1.3,0,0.2,3.71,0.093,7.2,0.253
2026,68507,장두성,롯데,LT,7,0.271,38,93,85,11,23,3,1,0,28,7,1,1,4,0,2,21,0,0.329,0.315,0.644,8,0.438,0.0,4,23,19,1.21,1,0.19,3.37,0.059,10.7,0.224
2026,68205,전민재,롯데,LT,8,0.264,40,138,125,9,33,5,0,1,41,14,1,1,10,0,1,27,3,0.328,0.321,0.649,10,0.25,0.0,6,36,30,1.2,1,0.37,3.81,0.064,13.2,0.226
2026,61102,유강남,롯데,LT,9,0.261,36,93,88,7,23,5,0,3,37,7,0,1,3,0,1,22,1,0.42,0.29,0.71,4,0.15,0.1,8,20,24,0.83,0,0.14,3.65,0.159,10.8,0.236
2026,69508,신윤후,롯데,LT,10,0.25,16,16,16,4,4,2,0,0,6,0,0,0,0,0,0,7,1,0.375,0.25,0.625,1,0.0,0.0,2,4,1,4.0,0,0.0,3.81,0.125,0.9,0.206
2026,68525,한동희,롯데,LT,11,0.245,27,108,102,7,25,5,0,2,36,8,0,1,4,0,1,25,6,0.353,0.278,0.631,7,0.143,0.0,7,32,21,1.52,1,0.16,3.48,0.108,8.4,0.213
2026,52568,한태양,롯데,LT,12,0.235,27,91,81,12,19,3,0,0,22,1,1,0,8,0,1,20,0,0.272,0.311,0.583,3,0.095,0.0,3,21,21,1.0,0,0.4,3.89,0.037,8.4,0.208
2026,78513,전준우,롯데,LT,13,0.234,40,157,145,11,34,4,0,2,44,10,0,1,11,0,0,20,3,0.303,0.287,0.59,8,0.179,1.0,6,45,47,0.96,0,0.55,3.66,0.069,12.3,0.205
2026,62931,노진혁,롯데,LT,14,0.227,38,138,119,8,27,9,0,4,48,15,1,3,13,0,2,30,3,0.403,0.307,0.71,8,0.195,0.2,13,29,36,0.81,2,0.43,3.87,0.176,15.9,0.239
2026,51528,손성빈,롯데,LT,15,0.221,38,86,77,9,17,3,0,1,23,8,2,1,6,0,0,19,1,0.299,0.274,0.573,2,0.2,0.0,4,17,25,0.68,2,0.32,4.28,0.078,6.7,0.198
2026,52591,윤동희,롯데,LT,16,0.204,30,119,103,15,21,7,0,3,37,8,0,0,14,2,2,29,3,0.359,0.311,0.67,6,0.267,0.0,10,21,32,0.66,1,0.48,3.95,0.155,11.1,0.23
2026,50150,손호영,롯데,LT,17,0.162,26,75,68,11,11,4,0,2,21,7,0,0,7,0,0,17,2,0.309,0.24,0.549,1,0.067,0.333,6,16,24,0.67,2,0.41,3.8,0.147,4.6,0.185
2026,54598,이호준,롯데,LT,18,0.107,33,35,28,4,3,1,0,0,4,1,0,0,7,0,0,7,0,0.143,0.286,0.429,0,0.077,0.0,1,9,9,1.0,1,1.0,4.26,0.036,1.7,0.164
2026,77564,김민성,롯데,LT,19,0.063,12,19,16,1,1,0,0,1,4,3,0,0,3,0,0,4,0,0.25,0.211,0.461,0,0.0,0.0,1,5,6,0.83,0,0.75,4.21,0.188,1.1,0.157
2026,55502,김동현,롯데,LT,20,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,2.5,0.0,-0.2,0.0
2026,62528,김원중,롯데,LT,20,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,56595,김한홀,롯데,LT,20,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.2,0.0
2026,56531,로드리게스,롯데,LT,20,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,67588,윤성빈,롯데,LT,20,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,56563,이서준,롯데,LT,20,0.0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,1,0,,0,0.0,3.5,0.0,-0.2,0.0
2026,68518,정보근,롯데,LT,20,0.0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1,0,,0,,3.0,0.0,-0.1,0.0
2026,50556,최준용,롯데,LT,20,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,68260,현도훈,롯데,LT,20,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,55636,박재현,KIA,HT,1,0.338,40,153,139,26,47,7,0,7,75,26,3,0,11,0,0,26,1,0.54,0.387,0.927,12,0.424,0.0,14,33,33,1.0,4,0.42,3.39,0.201,28.1,0.309
2026,67609,박정우,KIA,HT,2,0.3,31,12,10,5,3,0,0,0,3,2,1,0,0,0,1,2,0,0.3,0.364,0.664,0,0.5,0.0,0,1,4,0.25,0,0.0,3.42,0.0,0.9,0.239
2026,66354,주효상,KIA,HT,2,0.3,5,11,10,1,3,0,0,0,3,1,0,0,1,0,0,2,0,0.3,0.364,0.664,0,0.5,0.0,0,5,0,,0,0.5,3.73,0.0,1.2,0.239
2026,78603,김선빈,KIA,HT,4,0.291,42,176,148,20,43,10,0,1,56,18,0,1,26,1,1,17,3,0.378,0.398,0.776,12,0.308,1.0,11,57,32,1.78,1,1.53,4.18,0.088,23.4,0.274
2026,68646,한준수,KIA,HT,5,0.286,36,116,91,13,26,7,0,4,45,13,4,1,20,2,0,15,6,0.495,0.411,0.906,7,0.3,0.4,11,21,30,0.7,1,1.33,4.2,0.209,17.3,0.309
2026,52634,박상준,KIA,HT,6,0.282,14,48,39,7,11,3,0,0,14,3,0,0,9,0,0,12,0,0.359,0.417,0.776,3,0.182,0.0,3,9,7,1.29,0,0.75,3.83,0.077,6.6,0.277
2026,52605,김도영,KIA,HT,7,0.278,43,187,158,32,44,8,1,13,93,38,0,2,25,3,2,30,5,0.589,0.38,0.969,9,0.39,0.0,22,40,46,0.87,4,0.83,3.45,0.31,34.2,0.318
2026,65653,김호령,KIA,HT,8,0.277,42,188,166,25,46,12,1,4,72,20,5,2,12,1,3,43,1,0.434,0.333,0.767,19,0.245,0.0,17,46,33,1.39,1,0.28,3.62,0.157,24.6,0.258
2026,62947,나성범,KIA,HT,9,0.257,39,160,136,20,35,7,0,6,60,20,0,2,19,0,3,47,1,0.441,0.356,0.797,9,0.304,0.0,13,30,26,1.15,3,0.4,3.91,0.184,23.1,0.27
2026,56632,데일,KIA,HT,10,0.256,34,135,117,20,30,4,0,1,37,6,4,1,13,1,0,14,4,0.316,0.328,0.644,6,0.174,0.5,5,44,30,1.47,0,0.93,3.65,0.06,12.4,0.227
2026,56613,아데를린,KIA,HT,11,0.255,12,51,47,9,12,1,0,5,28,15,0,1,3,0,0,10,2,0.596,0.294,0.89,3,0.357,0.0,6,11,15,0.73,2,0.3,3.51,0.34,8.3,0.281
2026,78122,김태군,KIA,HT,12,0.25,19,52,48,3,12,2,0,1,17,4,2,1,1,0,0,9,3,0.354,0.26,0.614,3,0.214,0.0,3,13,15,0.87,0,0.11,3.73,0.104,3.7,0.206
2026,56626,카스트로,KIA,HT,12,0.25,23,93,88,15,22,9,0,2,37,16,0,1,4,0,0,22,4,0.42,0.28,0.7,6,0.231,0.0,11,25,20,1.25,2,0.18,3.92,0.17,9.0,0.231
2026,52628,한승연,KIA,HT,12,0.25,11,21,16,5,4,1,0,1,8,2,0,0,3,0,2,7,0,0.5,0.429,0.929,0,0.2,0.0,2,0,5,0.0,0,0.43,4.71,0.25,3.7,0.318
2026,50657,박민,KIA,HT,15,0.236,33,83,72,9,17,3,0,1,23,8,2,0,7,0,2,11,1,0.319,0.321,0.64,4,0.389,0.0,4,17,27,0.63,0,0.64,4.1,0.083,8.2,0.224
2026,66614,김규성,KIA,HT,16,0.22,38,62,50,8,11,2,0,0,13,9,3,2,7,0,0,10,1,0.26,0.305,0.565,1,0.308,0.0,2,15,16,0.94,1,0.7,3.66,0.04,5.6,0.202
2026,61353,고종욱,KIA,HT,17,0.167,16,23,18,0,3,0,0,0,3,4,0,1,3,0,1,4,1,0.167,0.304,0.471,0,0.222,0.273,0,9,3,3.0,0,0.75,4.17,0.0,1.7,0.179
2026,69636,오선우,KIA,HT,17,0.167,12,41,36,3,6,2,0,2,14,3,0,0,5,0,0,13,0,0.389,0.268,0.657,0,0.0,0.0,4,11,6,1.83,0,0.38,4.46,0.222,4.2,0.218
2026,52667,윤도현,KIA,HT,19,0.148,9,29,27,1,4,0,0,0,4,0,1,0,1,0,0,10,1,0.148,0.179,0.327,0,0.0,0.0,0,5,8,0.63,0,0.1,3.76,0.0,0.0,0.118
2026,68504,이호연,KIA,HT,20,0.125,6,19,16,0,2,0,0,0,2,0,0,0,2,0,1,7,2,0.125,0.263,0.388,0,0.0,0.0,0,4,3,1.33,0,0.29,3.95,0.0,0.0,0.15
2026,55926,정현창,KIA,HT,21,0.115,35,28,26,2,3,1,0,0,4,5,0,1,1,0,0,13,0,0.154,0.143,0.297,0,0.154,0.0,1,5,6,0.83,1,0.08,4.11,0.038,0.3,0.103
2026,65769,김범수,KIA,HT,22,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,64560,이창진,KIA,HT,22,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,0,1,0,,0,0.0,7.5,0.0,-0.6,0.0
2026,55267,홍민규,KIA,HT,22,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,66112,김기연,두산,OB,1,0.32,13,29,25,5,8,1,0,0,9,6,1,1,1,0,1,1,0,0.36,0.357,0.717,2,0.5,0.0,1,7,10,0.7,1,1.0,3.34,0.04,3.8,0.251
2026,55252,박준순,두산,OB,2,0.316,39,167,155,18,49,7,3,6,80,27,0,0,9,0,3,32,4,0.516,0.365,0.881,15,0.367,0.0,16,38,36,1.06,6,0.28,3.47,0.2,26.0,0.293
2026,56251,카메론,두산,OB,3,0.313,43,182,160,27,50,13,3,6,87,23,0,1,19,0,2,35,5,0.544,0.39,0.934,15,0.275,1.0,22,26,50,0.52,0,0.54,3.59,0.231,32.0,0.312
2026,53554,김민석,두산,OB,4,0.275,38,137,120,18,33,8,1,2,49,18,1,1,15,0,0,30,1,0.408,0.353,0.761,6,0.382,0.5,11,34,24,1.42,3,0.5,3.99,0.133,17.9,0.261
2026,50204,박지훈,두산,OB,5,0.261,39,112,92,15,24,2,2,0,30,14,6,0,11,0,3,11,1,0.326,0.358,0.684,5,0.429,0.25,4,32,25,1.28,1,1.0,3.85,0.065,12.7,0.243
2026,64646,박찬호,두산,OB,6,0.255,43,190,161,31,41,7,0,3,57,13,5,1,22,1,1,31,5,0.354,0.346,0.7,9,0.205,0.5,10,40,50,0.8,2,0.71,4.02,0.099,22.3,0.244
2026,63123,강승호,두산,OB,7,0.254,28,78,71,9,18,1,0,1,22,4,0,1,4,0,2,20,3,0.31,0.308,0.618,5,0.1,0.0,2,17,17,1.0,1,0.2,4.05,0.056,6.5,0.216
2026,79231,정수빈,두산,OB,7,0.254,42,168,142,20,36,1,2,2,47,17,4,0,19,0,3,27,1,0.331,0.354,0.685,10,0.314,0.0,5,42,37,1.14,2,0.7,4.23,0.077,19.4,0.242
2026,51203,안재석,두산,OB,9,0.23,23,96,87,14,20,6,0,3,35,10,0,1,7,0,1,13,2,0.402,0.292,0.694,6,0.227,0.0,9,24,31,0.77,0,0.54,3.72,0.172,10.7,0.232
2026,76232,양의지,두산,OB,10,0.217,41,173,143,14,31,5,0,5,51,22,0,4,19,0,7,22,4,0.357,0.329,0.686,7,0.222,0.0,10,36,58,0.62,0,0.86,3.86,0.14,19.9,0.237
2026,53296,윤준호,두산,OB,11,0.216,26,48,37,6,8,0,0,2,14,5,4,1,6,0,0,12,2,0.378,0.318,0.696,0,0.25,1.0,2,11,7,1.57,0,0.5,3.92,0.162,5.0,0.238
2026,64153,양석환,두산,OB,12,0.205,27,100,88,5,18,3,0,1,24,6,0,4,8,1,0,29,0,0.273,0.26,0.533,4,0.0,0.0,4,9,36,0.25,0,0.28,3.83,0.068,8.2,0.185
2026,66209,조수행,두산,OB,13,0.2,30,22,15,4,3,0,0,0,3,1,3,0,4,0,0,2,0,0.2,0.368,0.568,0,0.25,0.0,0,6,4,1.5,0,2.0,3.64,0.0,2.1,0.216
2026,50208,오명진,두산,OB,14,0.194,21,45,36,6,7,2,0,1,12,6,1,1,7,1,0,5,0,0.333,0.318,0.651,2,0.111,0.25,3,11,14,0.79,1,1.4,4.33,0.139,4.9,0.226
2026,67207,이유찬,두산,OB,14,0.194,28,47,36,6,7,2,0,0,9,9,0,3,5,0,3,11,0,0.25,0.319,0.569,1,0.25,0.0,2,9,12,0.75,1,0.45,4.38,0.056,5.3,0.206
2026,63257,김인태,두산,OB,16,0.176,21,23,17,3,3,1,0,1,7,2,0,0,3,0,3,7,0,0.412,0.391,0.803,0,0.0,0.2,2,4,3,1.33,0,0.43,4.04,0.235,3.4,0.279
2026,77532,손아섭,두산,OB,17,0.173,16,60,52,6,9,1,0,1,13,7,0,2,6,0,0,12,1,0.25,0.25,0.5,2,0.25,0.0,2,23,10,2.3,0,0.5,4.07,0.077,4.1,0.175
2026,66233,홍성호,두산,OB,18,0.167,3,12,12,1,2,0,0,0,2,0,0,0,0,0,0,6,1,0.167,0.167,0.334,0,0.0,0.0,0,1,3,0.33,0,0.0,4.25,0.0,-0.3,0.117
2026,54236,임종성,두산,OB,19,0.111,4,9,9,1,1,0,0,1,4,1,0,0,0,0,0,4,0,0.444,0.111,0.555,0,0.0,0.0,1,3,1,3.0,0,0.0,4.22,0.333,0.7,0.161
2026,53404,류승민,두산,OB,20,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0.0,5.0,0.0,-0.1,0.0
2026,68249,박신지,두산,OB,20,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,55215,양재훈,두산,OB,20,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,52202,윤태호,두산,OB,20,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,56215,최주형,두산,OB,20,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.0,0.0,0,0,0,,0,,,,0.0,0.0
2026,52348,박찬혁,키움,WO,1,0.305,19,64,59,5,18,1,0,0,19,3,1,0,3,0,1,14,2,0.322,0.349,0.671,5,0.286,0.0,1,15,12,1.25,0,0.21,3.61,0.017,6.1,0.238
2026,78168,서건창,키움,WO,2,0.303,8,39,33,7,10,1,0,0,11,3,0,0,4,1,2,8,0,0.333,0.41,0.743,3,0.5,0.0,1,7,8,0.88,0,0.5,3.82,0.03,5.0,0.268
2026,64346,임병욱,키움,WO,3,0.295,20,67,61,10,18,6,0,3,33,7,1,0,4,0,1,16,0,0.541,0.348,0.889,6,0.167,0.0,9,14,13,1.08,2,0.25,3.81,0.246,11.1,0.292
2026,79608,안치홍,키움,WO,4,0.286,42,184,161,16,46,8,0,4,66,16,0,0,22,2,1,27,6,0.41,0.375,0.785,11,0.244,1.0,12,39,49,0.8,2,0.81,3.8,0.124,23.4,0.271
2026,65898,김웅빈,키움,WO,5,0.25,5,14,12,1,3,0,0,0,3,1,0,0,1,0,1,3,0,0.25,0.357,0.607,1,1.0,0.5,0,3,3,1.0,0,0.33,3.5,0.0,1.3,0.223
2026,64340,임지열,키움,WO,5,0.25,18,53,48,7,12,2,0,1,17,3,2,0,3,0,0,13,3,0.354,0.294,0.648,1,0.231,0.2,3,12,11,1.09,1,0.23,4.02,0.104,3.9,0.221
2026,50357,박주홍,키움,WO,7,0.248,36,129,109,13,27,6,1,2,41,7,0,0,16,0,4,37,2,0.376,0.364,0.74,7,0.158,0.5,9,30,15,2.0,1,0.43,4.19,0.128,16.2,0.258
2026,50167,이주형,키움,WO,8,0.247,23,102,93,12,23,9,1,2,40,12,1,0,5,0,3,21,0,0.43,0.307,0.737,5,0.25,0.0,12,27,22,1.23,3,0.24,3.73,0.183,12.9,0.246
2026,76267,최주환,키움,WO,9,0.239,39,148,134,10,32,5,0,3,46,15,1,1,12,0,0,26,5,0.343,0.299,0.642,9,0.257,0.333,8,39,38,1.03,0,0.46,4.43,0.104,13.2,0.22
2026,54394,송지후,키움,WO,10,0.233,13,35,30,3,7,1,0,0,8,0,1,0,3,0,1,8,0,0.267,0.324,0.591,2,0.0,0.0,1,9,6,1.5,0,0.38,3.8,0.033,3.0,0.213
2026,55392,어준서,키움,WO,11,0.233,12,47,43,5,10,0,0,0,10,1,0,0,3,0,1,10,0,0.233,0.298,0.531,2,0.125,0.0,0,16,7,2.29,0,0.3,4.26,0.0,3.3,0.192
2026,56326,김지석,키움,WO,12,0.224,17,56,49,3,11,1,0,1,15,3,3,1,1,0,2,9,1,0.306,0.264,0.57,2,0.182,0.0,2,20,10,2.0,0,0.11,3.95,0.082,4.3,0.195
2026,52305,박수종,키움,WO,13,0.219,21,37,32,3,7,2,0,0,9,2,1,0,3,0,1,6,0,0.281,0.306,0.587,1,0.182,0.0,2,12,7,1.71,1,0.5,3.43,0.063,3.0,0.208
2026,56322,브룩스,키움,WO,14,0.217,41,161,143,11,31,6,0,0,37,16,0,3,14,0,1,24,1,0.259,0.286,0.545,6,0.364,0.5,6,33,58,0.57,0,0.58,3.84,0.042,12.6,0.193
2026,68362,추재현,키움,WO,15,0.214,5,16,14,2,3,0,0,1,6,2,0,0,1,0,1,2,3,0.429,0.313,0.742,0,0.167,0.0,1,4,5,0.8,0,0.5,3.75,0.214,1.0,0.248
