season_year,player_id,player_name,team_name,team_code,rank_no,g,sba,sb,cs,sb_rate,oob,pko
2026,50150,손호영,롯데,LT,5,28,1,1,0,100.0,1,0
2026,54598,이호준,롯데,LT,5,35,2,1,1,50.0,0,0
2026,68525,한동희,롯데,LT,5,29,1,1,0,100.0,1,0
2026,69517,고승민,롯데,LT,10,13,0,0,0,,0,0
2026,55502,김동현,롯데,LT,10,1,0,0,0,,0,0
2026,77564,김민성,롯데,LT,10,12,0,0,0,,0,0
2026,52514,김세민,롯데,LT,10,7,0,0,0,,0,0
2026,62528,김원중,롯데,LT,10,1,0,0,0,,0,0
2026,51551,나승엽,롯데,LT,10,11,0,0,0,,0,1
2026,62931,노진혁,롯데,LT,10,38,0,0,0,,2,0
2026,56531,로드리게스,롯데,LT,10,1,0,0,0,,0,0
2026,62802,박승욱,롯데,LT,10,37,0,0,0,,1,0
2026,51528,손성빈,롯데,LT,10,40,0,0,0,,0,0
2026,69508,신윤후,롯데,LT,10,16,0,0,0,,0,0
2026,61102,유강남,롯데,LT,10,36,0,0,0,,1,0
2026,52591,윤동희,롯데,LT,10,30,1,0,1,0.0,2,0
2026,67588,윤성빈,롯데,LT,10,1,0,0,0,,0,0
2026,56563,이서준,롯데,LT,10,3,0,0,0,,0,0
2026,78513,전준우,롯데,LT,10,42,1,0,1,0.0,2,0
2026,68518,정보근,롯데,LT,10,5,0,0,0,,0,0
2026,50556,최준용,롯데,LT,10,3,0,0,0,,0,0
2026,68260,현도훈,롯데,LT,10,1,0,0,0,,0,0
2026,55636,박재현,KIA,HT,1,41,11,10,1,90.9,0,1
2026,65653,김호령,KIA,HT,2,44,8,6,2,75.0,1,1
2026,66614,김규성,KIA,HT,3,40,2,2,0,100.0,0,0
2026,52605,김도영,KIA,HT,3,45,2,2,0,100.0,0,0
2026,50657,박민,KIA,HT,3,35,2,2,0,100.0,0,0
2026,61353,고종욱,KIA,HT,6,16,1,1,0,100.0,0,0
2026,56632,데일,KIA,HT,6,34,1,1,0,100.0,0,0
2026,52667,윤도현,KIA,HT,6,10,1,1,0,100.0,0,0
2026,56637,김민규,KIA,HT,9,1,0,0,0,,0,0
2026,65769,김범수,KIA,HT,9,1,0,0,0,,0,0
2026,78603,김선빈,KIA,HT,9,44,0,0,0,,5,0
