season_year,player_id,player_name,team_name,team_code,rank_no,position,g,gs,ip,e,pko,po,a,dp,fpct,pb,sb,cs,cs_rate
2026,62907,박민우,NC,NC,2,2루수,38,38,302 2/3,1,0,80,89,16,0.994,0,0,0,
2026,68912,김형준,NC,NC,3,포수,37,30,249 2/3,1,1,211,18,0,0.996,2,16,6,27.3
2026,69992,최정원,NC,NC,4,중견수,34,26,229,0,0,56,1,0,1.0,0,0,0,
2026,63260,이우성,NC,NC,5,좌익수,29,29,202 1/3,0,0,44,0,0,1.0,0,0,0,
2026,79215,박건우,NC,NC,6,우익수,27,27,187,0,0,29,0,0,1.0,0,0,0,
2026,64995,배재환,NC,NC,7,투수,25,0,19 2/3,0,0,0,1,0,1.0,0,0,0,
2026,68900,김영규,NC,NC,8,투수,24,0,18,0,0,0,1,0,1.0,0,0,0,
2026,64101,한석현,NC,NC,8,우익수,24,7,106 2/3,1,0,25,0,0,0.962,0,0,0,
2026,52902,임지민,NC,NC,10,투수,21,0,19 1/3,0,0,1,0,0,1.0,0,0,0,
2026,54944,데이비슨,NC,NC,11,1루수,19,19,128 2/3,1,0,114,10,9,0.992,0,0,0,
2026,69969,전사민,NC,NC,11,투수,19,0,17 1/3,0,0,2,4,0,1.0,0,0,0,
2026,67954,김진호,NC,NC,13,투수,18,0,15,0,0,0,3,0,1.0,0,0,0,
2026,64022,안중열,NC,NC,13,포수,18,10,95 1/3,1,0,86,8,1,0.989,0,6,1,14.3
2026,65949,류진욱,NC,NC,15,투수,17,0,15,0,0,0,1,0,1.0,0,0,0,
2026,67905,천재환,NC,NC,16,좌익수,16,1,49 2/3,0,0,8,0,0,1.0,0,0,0,
2026,51344,김휘집,NC,NC,17,3루수,15,15,109,1,0,12,25,1,0.974,0,0,0,
2026,52992,이준혁,NC,NC,18,투수,14,0,13 2/3,3,0,3,0,0,0.5,0,0,0,
2026,63959,임정호,NC,NC,18,투수,14,0,9,0,0,1,0,0,1.0,0,0,0,
2026,69995,서호철,NC,NC,20,3루수,13,10,71,1,0,7,17,1,0.96,0,0,0,
2026,56909,신재인,NC,NC,20,1루수,13,7,73 2/3,1,0,68,8,5,0.987,0,0,0,
2026,50902,김한별,NC,NC,23,3루수,12,7,82 2/3,0,0,3,17,1,1.0,0,0,0,
2026,66965,도태훈,NC,NC,23,1루수,12,3,46 2/3,0,0,40,2,4,1.0,0,0,0,
2026,68904,오영수,NC,NC,26,1루수,11,6,50 1/3,1,0,48,3,3,0.981,0,0,0,
2026,54906,원종해,NC,NC,26,투수,11,0,8 1/3,0,0,1,3,1,1.0,0,0,0,
2026,56949,고준휘,NC,NC,30,좌익수,10,5,46,2,0,8,0,0,0.8,0,0,0,
2026,51903,김정호,NC,NC,31,포수,9,2,25 2/3,1,0,21,3,0,0.96,0,2,0,0.0
2026,65933,구창모,NC,NC,33,투수,8,8,45 2/3,0,0,1,2,0,1.0,0,0,0,
2026,68902,신민혁,NC,NC,33,투수,8,8,35 2/3,0,0,2,3,1,1.0,0,0,0,
2026,56966,테일러,NC,NC,33,투수,8,8,38 2/3,0,0,1,3,0,1.0,0,0,0,
2026,54904,손주환,NC,NC,37,투수,7,0,6,0,0,0,1,0,1.0,0,0,0,
2026,56911,토다,NC,NC,37,투수,7,7,34,0,0,3,4,0,1.0,0,0,0,
2026,63963,권희동,NC,NC,40,좌익수,6,4,28,0,0,8,0,0,1.0,0,0,0,
2026,50992,김태경,NC,NC,40,투수,6,0,10 1/3,0,0,0,0,0,,0,0,0,
2026,56928,버하겐,NC,NC,40,투수,6,6,25,0,0,1,0,0,1.0,0,0,0,
2026,53973,목지훈,NC,NC,46,투수,5,1,8 1/3,0,1,2,2,0,1.0,0,0,0,
2026,50996,박시원,NC,NC,46,우익수,5,3,26,0,0,5,0,0,1.0,0,0,0,
2026,53919,신영우,NC,NC,46,투수,5,1,7,0,0,0,0,0,,0,0,0,
2026,51996,오태양,NC,NC,49,중견수,4,1,7,0,0,2,0,0,1.0,0,0,0,
2026,68639,하준영,NC,NC,49,투수,4,0,3 2/3,0,0,0,0,0,,0,0,0,
2026,55903,라일리,NC,NC,51,투수,3,3,17,0,0,1,2,0,1.0,0,0,0,
2026,69994,박지한,NC,NC,55,투수,2,0,3,0,0,0,0,0,,0,0,0,
2026,50092,윤준혁,NC,NC,55,중견수,2,0,8,0,0,2,0,0,1.0,0,0,0,
2026,56904,허윤,NC,NC,55,2루수,2,0,3,0,0,1,2,0,1.0,0,0,0,
2026,54910,김준원,NC,NC,59,투수,1,0,1,0,0,0,0,0,,0,0,0,
2026,53989,신성호,NC,NC,59,2루수,1,0,2,0,0,0,2,1,1.0,0,0,0,
2026,51991,오장한,NC,NC,59,좌익수,1,0,1,0,0,0,0,0,,0,0,0,
2026,50903,한재환,NC,NC,59,2루수,1,0,1,0,0,0,1,0,1.0,0,0,0,
2026,56006,이강민,KT,KT,1,유격수,40,40,325,6,0,78,93,28,0.966,0,0,0,
2026,79402,김상수,KT,KT,2,2루수,39,37,320 1/3,3,0,71,125,24,0.985,0,0,0,
2026,56034,힐리어드,KT,KT,3,좌익수,36,25,238,0,0,51,3,0,1.0,0,0,0,
2026,76290,김현수,KT,KT,4,1루수,33,32,273 1/3,1,0,230,24,26,0.996,0,0,0,
2026,63722,한승택,KT,KT,5,포수,30,25,204,0,0,191,19,2,1.0,0,14,5,26.3
2026,66606,최원준,KT,KT,6,우익수,29,27,241 1/3,0,0,58,1,0,1.0,0,0,0,
2026,64166,배정대,KT,KT,7,중견수,26,11,124,0,0,28,0,0,1.0,0,0,0,
2026,56011,스기모토,KT,KT,8,투수,25,0,22 1/3,0,0,0,0,0,,0,0,0,
2026,61666,한승혁,KT,KT,9,투수,23,0,20 2/3,1,0,1,3,0,0.8,0,0,0,
2026,69047,전용주,KT,KT,10,투수,21,0,16,0,0,2,5,0,1.0,0,0,0,
2026,65048,김민수,KT,KT,11,투수,20,0,22,0,0,0,4,0,1.0,0,0,0,
2026,64115,장준원,KT,KT,11,3루수,20,12,112,2,0,9,16,0,0.926,0,0,0,
2026,69041,손동현,KT,KT,13,투수,19,0,19 1/3,0,0,2,0,1,1.0,0,0,0,
2026,78548,장성우,KT,KT,13,포수,19,15,133 1/3,0,0,116,7,1,1.0,0,13,1,7.1
2026,64004,김민혁,KT,KT,15,좌익수,18,17,129 1/3,0,0,20,0,0,1.0,0,0,0,
2026,51003,권동진,KT,KT,16,유격수,17,2,48,0,0,11,13,4,1.0,0,0,0,
2026,52060,박영현,KT,KT,16,투수,17,0,20 1/3,0,0,2,1,0,1.0,0,0,0,
2026,64504,오윤석,KT,KT,18,1루수,15,8,77,0,0,74,7,11,1.0,0,0,0,
2026,73117,우규민,KT,KT,18,투수,15,0,12,0,0,0,5,1,1.0,0,0,0,
2026,52001,안현민,KT,KT,21,우익수,14,14,118,0,0,23,1,0,1.0,0,0,0,
2026,65060,주권,KT,KT,21,투수,14,0,17,0,0,4,3,1,1.0,0,0,0,
2026,50066,강현우,KT,KT,24,포수,12,2,35 2/3,0,0,27,0,0,1.0,0,6,0,0.0
2026,79240,허경민,KT,KT,24,3루수,12,12,90,1,0,7,15,0,0.957,0,0,0,
2026,53036,류현인,KT,KT,27,3루수,10,6,60,3,0,5,13,2,0.857,0,0,0,
2026,56032,사우어,KT,KT,29,투수,9,9,50 2/3,1,0,3,1,0,0.8,0,0,0,
2026,51013,유준규,KT,KT,29,중견수,9,4,44,0,0,10,0,0,1.0,0,0,0,
2026,64001,고영표,KT,KT,31,투수,8,8,43,0,0,6,2,0,1.0,0,0,0,
2026,56036,보쉴리,KT,KT,31,투수,8,8,45,0,0,2,4,0,1.0,0,0,0,
2026,50859,오원석,KT,KT,31,투수,8,8,44,2,0,2,9,2,0.846,0,0,0,
2026,50030,소형준,KT,KT,34,투수,7,7,39,0,0,1,9,2,1.0,0,0,0,
2026,69064,강민성,KT,KT,36,1루수,5,0,9,0,0,10,0,0,1.0,0,0,0,
2026,67644,이정훈,KT,KT,40,좌익수,3,0,5,0,0,3,0,0,1.0,0,0,0,
2026,65516,배제성,KT,KT,45,투수,2,2,6 1/3,0,0,0,1,0,1.0,0,0,0,
2026,55005,오서진,KT,KT,45,2루수,2,0,3,0,0,0,2,0,1.0,0,0,0,
2026,66706,장진혁,KT,KT,45,우익수,2,0,4,0,0,1,0,0,1.0,0,0,0,
2026,68089,조대현,KT,KT,45,포수,2,0,3 1/3,0,0,2,0,0,1.0,0,1,0,0.0
2026,54097,김민석,KT,KT,50,포수,1,0,4,0,0,7,0,0,1.0,0,1,0,0.0
2026,53029,김정운,KT,KT,50,투수,1,0,2,0,0,0,0,0,,0,0,0,
2026,67419,문용익,KT,KT,50,투수,1,0,0,0,0,0,0,0,,0,0,0,
2026,56066,박지훈,KT,KT,50,투수,1,0,2/3,0,0,0,0,0,,0,0,0,
2026,68205,전민재,롯데,LT,1,유격수,39,39,323,4,0,71,95,20,0.976,0,0,0,
2026,51528,손성빈,롯데,LT,2,포수,38,24,219 1/3,2,1,211,20,4,0.991,0,11,2,15.4
2026,62931,노진혁,롯데,LT,3,1루수,33,31,261 1/3,3,0,214,25,18,0.988,0,0,0,
