season_year,player_id,player_name,team_name,team_code,rank_no,g,sba,sb,cs,sb_rate,oob,pko
2025,69825,김창평,SSG,SK,19,4,0,0,0,,0,0
2025,65343,김택형,SSG,SK,19,1,0,0,0,,0,0
2025,73211,노경은,SSG,SK,19,1,0,0,0,,0,0
2025,50868,류효승,SSG,SK,19,27,1,0,1,0.0,0,0
2025,55844,맥브룸,SSG,SK,19,22,0,0,0,,0,0
2025,54805,박지환,SSG,SK,19,31,1,0,1,0.0,1,0
2025,52804,석정우,SSG,SK,19,27,0,0,0,,1,0
2025,66662,신범수,SSG,SK,19,29,0,0,0,,0,0
2025,53892,이로운,SSG,SK,19,1,0,0,0,,0,0
2025,54806,이승민,SSG,SK,19,2,0,0,0,,0,0
2025,55832,이율예,SSG,SK,19,8,0,0,0,,0,0
2025,67807,이정범,SSG,SK,19,3,0,0,0,,0,0
2025,52807,임근우,SSG,SK,19,3,0,0,0,,0,0
2025,52809,전영준,SSG,SK,19,1,0,0,0,,0,0
2025,54815,정현승,SSG,SK,19,3,0,0,0,,0,0
2025,51897,조병현,SSG,SK,19,2,0,0,0,,0,0
2025,51865,조형우,SSG,SK,19,102,0,0,0,,2,0
2025,68856,최민준,SSG,SK,19,1,0,0,0,,0,0
2025,54803,최현석,SSG,SK,19,1,0,0,0,,0,0
2025,68092,한두솔,SSG,SK,19,1,0,0,0,,0,0
2025,50840,현원회,SSG,SK,19,21,0,0,0,,0,0
2025,67449,김성윤,삼성,SS,1,127,33,26,7,78.8,8,0
2025,50458,김지찬,삼성,SS,2,90,25,22,3,88.0,5,0
2025,62234,류지혁,삼성,SS,3,129,17,11,6,64.7,11,2
2025,52430,김영웅,삼성,SS,4,125,8,6,2,75.0,3,0
2025,52415,이재현,삼성,SS,4,139,7,6,1,85.7,2,0
2025,69418,박승규,삼성,SS,6,64,9,5,4,55.6,0,0
2025,54408,양도근,삼성,SS,6,116,6,5,1,83.3,3,0
2025,62404,구자욱,삼성,SS,8,142,5,4,1,80.0,7,0
2025,55438,심재훈,삼성,SS,9,31,4,3,1,75.0,1,0
2025,74540,강민호,삼성,SS,10,127,4,2,2,50.0,5,0
2025,61404,김헌곤,삼성,SS,10,77,3,2,1,66.7,0,0
2025,66409,이성규,삼성,SS,10,68,4,2,2,50.0,1,0
2025,65040,김태훈,삼성,SS,13,51,1,1,0,100.0,1,0
2025,54400,디아즈,삼성,SS,13,144,1,1,0,100.0,5,1
2025,51407,이창용,삼성,SS,13,11,1,1,0,100.0,0,0
2025,65586,전병우,삼성,SS,13,59,1,1,0,100.0,0,0
2025,54401,김대호,삼성,SS,17,1,0,0,0,,0,0
2025,69442,김도환,삼성,SS,17,6,0,0,0,,0,0
2025,65132,김재성,삼성,SS,17,43,0,0,0,,1,0
2025,65062,김재윤,삼성,SS,17,2,0,0,0,,0,0
2025,52424,김재혁,삼성,SS,17,8,0,0,0,,0,0
2025,69207,김태근,삼성,SS,17,11,0,0,0,,0,0
2025,62360,김태훈,삼성,SS,17,1,0,0,0,,0,0
2025,54460,김호진,삼성,SS,17,1,0,0,0,,0,0
2025,75125,박병호,삼성,SS,17,77,0,0,0,,0,0
2025,53411,박진우,삼성,SS,17,1,0,0,0,,0,0
2025,55455,배찬승,삼성,SS,17,2,0,0,0,,0,0
2025,66406,안주형,삼성,SS,17,8,1,0,1,0.0,0,0
2025,69403,양우현,삼성,SS,17,14,0,0,0,,0,0
2025,68415,양창섭,삼성,SS,17,1,0,0,0,,0,0
2025,54404,육선엽,삼성,SS,17,2,0,0,0,,0,0
2025,68463,윤정빈,삼성,SS,17,25,0,0,0,,0,0
2025,69428,이병헌,삼성,SS,17,55,0,0,0,,0,0
2025,60146,이승현,삼성,SS,17,2,0,0,0,,0,0
2025,51460,이재희,삼성,SS,17,1,0,0,0,,0,0
2025,69416,이해승,삼성,SS,17,8,0,0,0,,0,0
2025,53455,이호성,삼성,SS,17,2,0,0,0,,0,0
2025,55435,차승준,삼성,SS,17,1,0,0,0,,0,0
2025,55440,함수호,삼성,SS,17,6,0,0,0,,0,0
2025,67005,홍현빈,삼성,SS,17,32,0,0,0,,0,0
2025,51907,김주원,NC,NC,1,144,55,44,11,80.0,1,3
2025,69992,최정원,NC,NC,2,91,36,30,6,83.3,2,0
2025,62907,박민우,NC,NC,3,117,36,28,8,77.8,8,2
2025,66606,최원준,NC,NC,4,126,34,26,8,76.5,7,3
2025,67905,천재환,NC,NC,5,129,20,15,5,75.0,1,0
2025,51344,김휘집,NC,NC,6,142,12,10,2,83.3,2,1
2025,69995,서호철,NC,NC,7,103,10,7,3,70.0,7,0
2025,79215,박건우,NC,NC,8,124,10,6,4,60.0,2,0
2025,63963,권희동,NC,NC,9,136,10,5,5,50.0,4,0
2025,50906,박영빈,NC,NC,10,16,6,4,2,66.7,0,1
2025,68912,김형준,NC,NC,11,127,3,3,0,100.0,7,0
2025,66965,도태훈,NC,NC,11,61,3,3,0,100.0,1,1
2025,68904,오영수,NC,NC,11,67,5,3,2,60.0,0,1
2025,54908,고승완,NC,NC,14,17,3,2,1,66.7,0,0
2025,51996,오태양,NC,NC,14,14,3,2,1,66.7,0,0
2025,63260,이우성,NC,NC,14,105,3,2,1,66.7,5,1
2025,50902,김한별,NC,NC,17,76,1,1,0,100.0,0,0
2025,54944,데이비슨,NC,NC,17,112,1,1,0,100.0,2,0
2025,62244,박세혁,NC,NC,17,48,1,1,0,100.0,0,0
2025,50996,박시원,NC,NC,17,52,1,1,0,100.0,0,0
2025,64101,한석현,NC,NC,17,61,2,1,1,50.0,0,1
2025,50600,홍종표,NC,NC,17,62,3,1,2,33.3,0,1
2025,69980,김범준,NC,NC,23,1,0,0,0,,0,0
2025,68900,김영규,NC,NC,23,1,0,0,0,,0,0
2025,51903,김정호,NC,NC,23,8,0,0,0,,0,0
2025,55995,김태훈,NC,NC,23,1,0,0,0,,0,0
2025,65949,류진욱,NC,NC,23,3,0,0,0,,0,0
2025,53992,박한결,NC,NC,23,8,0,0,0,,0,0
2025,64995,배재환,NC,NC,23,2,0,0,0,,0,0
2025,67962,소이현,NC,NC,23,2,0,0,0,,0,0
2025,54904,손주환,NC,NC,23,2,0,0,0,,0,0
2025,69203,송승환,NC,NC,23,13,0,0,0,,0,0
2025,50901,안인산,NC,NC,23,4,0,0,0,,0,0
2025,64022,안중열,NC,NC,23,33,0,0,0,,0,0
2025,69969,전사민,NC,NC,23,1,0,0,0,,0,0
2025,50903,한재환,NC,NC,23,16,0,0,0,,0,0
2025,64004,김민혁,KT,KT,1,106,14,11,3,78.6,2,0
2025,52001,안현민,KT,KT,2,112,8,7,1,87.5,3,2
2025,64166,배정대,KT,KT,3,99,9,6,3,66.7,2,0
2025,79240,허경민,KT,KT,4,114,5,4,1,80.0,4,0
2025,51003,권동진,KT,KT,5,123,4,3,1,75.0,1,1
2025,79402,김상수,KT,KT,5,113,4,3,1,75.0,1,0
2025,76313,황재균,KT,KT,5,112,4,3,1,75.0,6,0
2025,68050,강백호,KT,KT,8,95,6,2,4,33.3,1,2
2025,55013,스티븐슨,KT,KT,8,39,2,2,0,100.0,5,1
2025,51013,유준규,KT,KT,8,35,3,2,1,66.7,1,0
2025,67025,로하스,KT,KT,11,95,2,1,1,50.0,2,0
2025,64007,문상철,KT,KT,11,79,2,1,1,50.0,1,0
2025,50092,윤준혁,KT,KT,11,28,1,1,0,100.0,0,0
2025,66706,장진혁,KT,KT,11,86,1,1,0,100.0,0,1
2025,51007,최성민,KT,KT,11,32,1,1,0,100.0,0,0
2025,69064,강민성,KT,KT,16,25,0,0,0,,0,0
2025,50066,강현우,KT,KT,16,40,0,0,0,,0,0
2025,51005,김건형,KT,KT,16,2,0,0,0,,0,0
2025,54097,김민석,KT,KT,16,2,0,0,0,,0,0
2025,65048,김민수,KT,KT,16,1,0,0,0,,0,0
2025,52002,김병준,KT,KT,16,9,0,0,0,,0,0
2025,55046,박건우,KT,KT,16,2,0,0,0,,0,0
