season_year,player_id,player_name,team_name,team_code,rank_no,position,g,gs,ip,e,pko,po,a,dp,fpct,pb,sb,cs,cs_rate
2025,50901,안인산,NC,NC,81,1루수,2,0,2,0,0,2,0,0,1.0,0,0,0,
2025,54900,임상현,NC,NC,86,투수,1,0,1,0,0,0,0,0,,0,0,0,
2025,51003,권동진,KT,KT,1,유격수,119,81,740 1/3,15,0,150,236,40,0.963,0,0,0,
2025,79240,허경민,KT,KT,2,3루수,113,110,936 1/3,10,0,75,161,10,0.959,0,0,0,
2025,78548,장성우,KT,KT,3,포수,112,98,836 2/3,5,0,708,43,5,0.993,4,104,11,9.6
2025,79402,김상수,KT,KT,4,2루수,99,90,742 1/3,6,0,167,268,45,0.986,0,0,0,
2025,52001,안현민,KT,KT,5,우익수,93,84,699 2/3,7,0,149,14,1,0.959,0,0,0,
2025,64166,배정대,KT,KT,6,중견수,92,64,617 1/3,1,0,156,2,1,0.994,0,0,0,
2025,64004,김민혁,KT,KT,7,좌익수,90,83,662 2/3,1,0,127,1,0,0.992,0,0,0,
2025,76313,황재균,KT,KT,8,1루수,79,65,561 2/3,3,0,541,50,38,0.995,0,0,0,
2025,52060,박영현,KT,KT,9,투수,67,0,69,1,0,3,2,0,0.833,0,0,0,
2025,64115,장준원,KT,KT,10,유격수,62,47,355,3,0,72,114,26,0.984,0,0,0,
2025,68089,조대현,KT,KT,10,포수,62,24,246 2/3,7,0,196,10,1,0.967,2,15,2,11.8
2025,64007,문상철,KT,KT,12,1루수,61,45,382,0,0,351,30,31,1.0,0,0,0,
2025,65048,김민수,KT,KT,13,투수,58,0,52 2/3,0,0,1,4,0,1.0,0,0,0,
2025,69041,손동현,KT,KT,13,투수,58,0,58 2/3,2,1,6,7,0,0.867,0,0,0,
2025,67025,로하스,KT,KT,15,우익수,53,49,385,3,0,76,3,1,0.963,0,0,0,
2025,73117,우규민,KT,KT,15,투수,53,0,44 1/3,0,0,2,7,0,1.0,0,0,0,
2025,54063,원상현,KT,KT,17,투수,52,0,57,0,0,0,9,0,1.0,0,0,0,
2025,64504,오윤석,KT,KT,18,2루수,48,21,215 1/3,1,0,48,76,12,0.992,0,0,0,
2025,69054,이상동,KT,KT,19,투수,41,0,43 1/3,0,0,4,3,0,1.0,0,0,0,
2025,66706,장진혁,KT,KT,19,좌익수,41,11,159,0,0,37,3,1,1.0,0,0,0,
2025,55013,스티븐슨,KT,KT,21,중견수,39,39,331 2/3,2,0,73,2,0,0.974,0,0,0,
2025,65060,주권,KT,KT,23,투수,34,0,40 2/3,0,0,1,6,1,1.0,0,0,0,
2025,50066,강현우,KT,KT,26,포수,32,18,160 1/3,4,0,141,14,0,0.975,0,6,2,25.0
2025,54354,헤이수스,KT,KT,26,투수,32,30,163 2/3,6,0,9,22,2,0.838,0,0,0,
2025,64001,고영표,KT,KT,28,투수,29,26,161,2,1,10,34,2,0.957,0,0,0,
2025,50030,소형준,KT,KT,30,투수,26,24,147 1/3,2,0,11,33,2,0.957,0,0,0,
2025,50859,오원석,KT,KT,31,투수,25,25,132 1/3,1,0,7,26,1,0.971,0,0,0,
2025,67644,이정훈,KT,KT,33,좌익수,24,17,132,0,0,23,0,0,1.0,0,0,0,
2025,67006,안치영,KT,KT,34,좌익수,23,9,87 2/3,0,0,22,0,0,1.0,0,0,0,
2025,69047,전용주,KT,KT,35,투수,21,0,13 2/3,2,0,0,1,0,0.333,0,0,0,
2025,51007,최성민,KT,KT,35,우익수,21,2,50,0,0,10,0,0,1.0,0,0,0,
2025,67419,문용익,KT,KT,37,투수,20,2,28 2/3,0,0,2,6,1,1.0,0,0,0,
2025,79140,최동환,KT,KT,37,투수,20,0,18 2/3,0,1,0,4,0,1.0,0,0,0,
2025,69032,쿠에바스,KT,KT,40,투수,18,18,98 1/3,0,0,4,11,0,1.0,0,0,0,
2025,51013,유준규,KT,KT,41,좌익수,17,4,41 2/3,0,0,8,0,0,1.0,0,0,0,
2025,69064,강민성,KT,KT,43,2루수,16,6,74 1/3,0,0,20,28,5,1.0,0,0,0,
2025,55032,패트릭,KT,KT,44,투수,15,9,60 2/3,1,1,8,11,0,0.95,0,0,0,
2025,68504,이호연,KT,KT,46,1루수,12,9,80,0,0,68,5,3,1.0,0,0,0,
2025,69056,박민석,KT,KT,47,유격수,11,3,43 1/3,1,0,7,11,7,0.947,0,0,0,
2025,68896,이채호,KT,KT,50,투수,10,1,11 2/3,0,0,4,0,0,1.0,0,0,0,
2025,69113,임준형,KT,KT,50,투수,10,0,8 2/3,1,0,0,2,0,0.667,0,0,0,
2025,50092,윤준혁,KT,KT,54,1루수,9,1,23,0,0,19,2,4,1.0,0,0,0,
2025,65516,배제성,KT,KT,55,투수,8,5,27,0,0,2,5,1,1.0,0,0,0,
2025,50650,최용준,KT,KT,57,투수,7,0,9,0,0,0,0,0,,0,0,0,
2025,55046,박건우,KT,KT,58,투수,6,0,6 2/3,0,0,2,0,0,1.0,0,0,0,
2025,67048,이정현,KT,KT,58,투수,6,0,4 1/3,0,0,0,0,0,,0,0,0,
2025,68050,강백호,KT,KT,63,포수,5,4,32 2/3,1,0,22,2,1,0.96,0,2,2,50.0
2025,55043,김재원,KT,KT,67,투수,4,0,4 1/3,0,0,0,0,0,,0,0,0,
2025,55040,김동현,KT,KT,72,투수,3,0,3 1/3,0,0,0,0,0,,0,0,0,
2025,52002,김병준,KT,KT,72,좌익수,3,0,5 1/3,0,0,1,0,0,1.0,0,0,0,
2025,64012,송민섭,KT,KT,72,우익수,3,0,4,0,0,2,0,0,1.0,0,0,0,
2025,64768,조이현,KT,KT,72,투수,3,3,11 2/3,0,1,1,1,0,1.0,0,0,0,
2025,53006,강건,KT,KT,78,투수,2,1,3 2/3,0,0,0,1,0,1.0,0,0,0,
2025,54097,김민석,KT,KT,78,포수,2,0,2,0,0,1,0,0,1.0,0,1,0,0.0
2025,55005,오서진,KT,KT,78,유격수,2,0,2,0,0,2,1,1,1.0,0,0,0,
2025,51058,한차현,KT,KT,78,투수,2,0,1 2/3,0,0,0,0,0,,0,0,0,
2025,51005,김건형,KT,KT,87,좌익수,1,0,1,0,0,0,0,0,,0,0,0,
2025,73113,박경수,KT,KT,87,2루수,1,0,2/3,0,0,0,0,0,,0,0,0,
2025,54529,레이예스,롯데,LT,1,좌익수,98,88,752 2/3,1,0,146,3,1,0.993,0,0,0,
2025,61102,유강남,롯데,LT,1,포수,98,92,641 1/3,2,0,588,47,3,0.997,5,66,6,8.3
2025,51551,나승엽,롯데,LT,3,1루수,94,91,738 1/3,8,0,667,44,54,0.989,0,0,0,
2025,68205,전민재,롯데,LT,4,유격수,93,87,726 2/3,15,0,116,209,50,0.956,0,0,0,
2025,68518,정보근,롯데,LT,4,포수,93,34,397,2,0,374,21,1,0.995,6,28,5,15.2
2025,52591,윤동희,롯데,LT,6,우익수,85,73,646 2/3,3,0,130,2,0,0.978,0,0,0,
2025,68507,장두성,롯데,LT,7,중견수,82,46,467 1/3,2,0,135,2,0,0.986,0,0,0,
2025,54537,정현수,롯데,LT,7,투수,82,0,47 2/3,0,0,3,4,0,1.0,0,0,0,
2025,68242,정철원,롯데,LT,9,투수,75,0,70,0,0,0,9,1,1.0,0,0,0,
2025,50150,손호영,롯데,LT,10,3루수,74,71,614 2/3,16,0,55,117,14,0.915,0,0,0,
2025,52568,한태양,롯데,LT,11,2루수,71,56,500 1/3,6,0,127,143,30,0.978,0,0,0,
2025,65522,김강현,롯데,LT,12,투수,67,0,72,0,1,1,6,0,1.0,0,0,0,
2025,50500,황성빈,롯데,LT,13,중견수,66,61,482 1/3,3,0,102,3,1,0.972,0,0,0,
2025,54598,이호준,롯데,LT,14,유격수,63,32,340 1/3,9,0,47,105,18,0.944,0,0,0,
2025,69517,고승민,롯데,LT,15,2루수,60,58,449 1/3,4,0,93,165,34,0.985,0,0,0,
2025,77564,김민성,롯데,LT,16,3루수,58,43,358 1/3,5,0,17,75,5,0.948,0,0,0,
2025,62528,김원중,롯데,LT,17,투수,53,0,60 2/3,0,0,1,13,0,1.0,0,0,0,
2025,69594,박진,롯데,LT,18,투수,51,5,69 1/3,0,0,6,4,0,1.0,0,0,0,
2025,51528,손성빈,롯데,LT,19,포수,50,15,189 1/3,1,0,150,15,0,0.994,1,7,5,41.7
2025,78513,전준우,롯데,LT,20,좌익수,49,48,384,0,0,68,4,1,1.0,0,0,0,
2025,50556,최준용,롯데,LT,20,투수,49,0,54 1/3,1,1,1,7,0,0.889,0,0,0,
2025,51594,송재영,롯데,LT,22,투수,46,0,27,0,0,0,3,1,1.0,0,0,0,
2025,76430,김태혁,롯데,LT,23,투수,45,0,36 2/3,0,0,4,1,0,1.0,0,0,0,
2025,52504,김동혁,롯데,LT,26,중견수,32,15,164,0,0,51,0,0,1.0,0,0,0,
2025,60523,정훈,롯데,LT,26,1루수,32,16,167 2/3,2,0,168,15,11,0.989,0,0,0,
2025,67588,윤성빈,롯데,LT,28,투수,31,1,27,1,0,1,2,0,0.75,0,0,0,
2025,62802,박승욱,롯데,LT,29,유격수,30,22,174,2,0,21,51,10,0.973,0,0,0,
2025,64021,박세웅,롯데,LT,31,투수,29,28,160 2/3,1,1,5,26,1,0.969,0,0,0,
2025,67539,나균안,롯데,LT,32,투수,28,26,137 1/3,1,1,6,13,0,0.95,0,0,0,
2025,55530,박찬형,롯데,LT,32,3루수,28,21,195 1/3,3,0,15,33,4,0.941,0,0,0,
2025,50596,홍민기,롯데,LT,34,투수,25,2,32,1,0,1,5,0,0.857,0,0,0,
2025,55536,데이비슨,롯데,LT,36,투수,22,22,123 1/3,2,0,6,12,1,0.9,0,0,0,
2025,52530,이민석,롯데,LT,39,투수,20,17,87 1/3,1,1,6,7,0,0.929,0,0,0,
2025,55532,감보아,롯데,LT,41,투수,19,19,108,2,0,4,19,2,0.92,0,0,0,
2025,51516,김진욱,롯데,LT,46,투수,14,6,27,1,0,1,5,0,0.857,0,0,0,
2025,63543,구승민,롯데,LT,48,투수,11,0,9,0,0,1,1,0,1.0,0,0,0,
2025,60559,박시영,롯데,LT,48,투수,11,0,7 1/3,0,0,0,2,0,1.0,0,0,0,
2025,54503,박준우,롯데,LT,48,투수,11,1,12 1/3,0,0,0,2,0,1.0,0,0,0,
2025,55526,벨라스케즈,롯데,LT,48,투수,11,7,35,0,0,2,4,0,1.0,0,0,0,
2025,55563,박재엽,롯데,LT,56,포수,9,3,39,1,0,42,1,1,0.977,0,3,1,25.0
2025,55506,한승현,롯데,LT,56,우익수,9,3,30,0,0,7,1,0,1.0,0,0,0,
2025,52528,반즈,롯데,LT,58,투수,8,8,45 2/3,0,0,2,4,0,1.0,0,0,0,
2025,62931,노진혁,롯데,LT,62,1루수,7,2,29 2/3,2,0,30,1,6,0.939,0,0,0,
2025,63512,박진형,롯데,LT,62,투수,7,0,5 1/3,0,0,0,1,0,1.0,0,0,0,
2025,52516,조세진,롯데,LT,62,우익수,7,1,8,0,0,1,0,0,1.0,0,0,0,
2025,55509,박건우,롯데,LT,66,포수,6,0,11 1/3,0,0,10,1,0,1.0,1,0,0,
2025,69508,신윤후,롯데,LT,67,중견수,5,2,27 2/3,0,0,5,0,0,1.0,0,0,0,
2025,64017,심재민,롯데,LT,69,투수,4,0,3,0,0,0,0,0,,0,0,0,
2025,55568,박세현,롯데,LT,73,투수,3,0,3 2/3,0,0,1,0,0,1.0,0,0,0,
2025,55503,이영재,롯데,LT,73,투수,3,0,2,0,0,0,0,0,,0,0,0,
2025,51546,정우준,롯데,LT,73,투수,3,0,3 1/3,0,0,0,0,0,,0,0,0,
2025,62884,최항,롯데,LT,73,1루수,3,0,4,1,0,2,2,0,0.8,0,0,0,
2025,62363,한현희,롯데,LT,73,투수,3,2,8 2/3,0,0,0,0,0,,0,0,0,
2025,50608,이인한,롯데,LT,79,좌익수,2,0,2 1/3,0,0,0,0,0,,0,0,0,
2025,55511,이태경,롯데,LT,79,2루수,2,0,2,0,0,0,0,0,,0,0,0,
2025,68556,정성종,롯데,LT,79,투수,2,0,2 1/3,0,0,0,0,0,,0,0,0,
2025,54506,강승구,롯데,LT,86,포수,1,0,2,0,0,2,0,0,1.0,0,0,0,
2025,55566,김태현,롯데,LT,86,투수,1,0,2,0,0,0,0,0,,0,0,0,
2025,64646,박찬호,KIA,HT,1,유격수,134,131,1114 1/3,16,0,229,356,84,0.973,0,0,0,
2025,65653,김호령,KIA,HT,2,중견수,104,94,852 2/3,6,0,218,7,1,0.974,0,0,0,
2025,78122,김태군,KIA,HT,3,포수,95,79,656 1/3,7,2,554,70,7,0.989,3,62,21,25.3
2025,68646,한준수,KIA,HT,4,포수,93,57,525 1/3,3,0,452,36,5,0.994,5,44,12,21.4
2025,55645,위즈덤,KIA,HT,5,1루수,88,60,552,4,0,536,28,48,0.993,0,0,0,
2025,66614,김규성,KIA,HT,6,2루수,79,25,301 2/3,4,0,65,97,21,0.976,0,0,0,
2025,69636,오선우,KIA,HT,7,1루수,77,59,505 1/3,10,0,482,33,43,0.981,0,0,0,
2025,66609,전상현,KIA,HT,8,투수,74,0,70,2,0,2,8,0,0.833,0,0,0,
2025,78603,김선빈,KIA,HT,9,2루수,72,68,503 2/3,9,0,96,126,33,0.961,0,0,0,
2025,63342,조상우,KIA,HT,9,투수,72,0,60,2,2,3,6,0,0.818,0,0,0,
2025,62947,나성범,KIA,HT,11,우익수,71,69,541 2/3,0,0,99,9,2,1.0,0,0,0,
2025,52639,최지민,KIA,HT,12,투수,66,0,53 1/3,0,0,0,6,0,1.0,0,0,0,
2025,50662,정해영,KIA,HT,13,투수,60,0,61 2/3,1,0,3,6,0,0.9,0,0,0,
2025,65665,이준영,KIA,HT,15,투수,57,0,34,1,0,0,2,0,0.667,0,0,0,
2025,50657,박민,KIA,HT,17,3루수,45,13,173 1/3,1,0,14,39,4,0.981,0,0,0,
2025,54610,성영탁,KIA,HT,17,투수,45,0,52 1/3,0,0,1,8,1,1.0,0,0,0,
2025,51994,한재승,KIA,HT,19,투수,36,0,33 1/3,0,1,0,3,0,1.0,0,0,0,
2025,69727,변우혁,KIA,HT,20,3루수,34,27,240 2/3,4,0,19,57,2,0.95,0,0,0,
2025,64560,이창진,KIA,HT,21,좌익수,33,19,186,0,0,44,0,0,1.0,0,0,0,
2025,77637,양현종,KIA,HT,23,투수,30,30,153,3,2,7,12,0,0.864,0,0,0,
2025,67610,김석환,KIA,HT,24,좌익수,29,26,193 2/3,0,0,44,0,0,1.0,0,0,0,
2025,61353,고종욱,KIA,HT,25,좌익수,28,21,160 1/3,0,0,43,2,0,1.0,0,0,0,
2025,54640,네일,KIA,HT,26,투수,27,27,164 1/3,0,0,7,24,2,1.0,0,0,0,
2025,76225,김건국,KIA,HT,27,투수,26,6,46,0,0,3,6,0,1.0,0,0,0,
2025,55633,올러,KIA,HT,27,투수,26,26,149,1,0,1,7,0,0.889,0,0,0,
2025,52605,김도영,KIA,HT,29,3루수,25,25,201,5,0,11,43,4,0.915,0,0,0,
2025,52667,윤도현,KIA,HT,29,2루수,25,21,175,6,0,31,48,10,0.929,0,0,0,
2025,69620,김기훈,KIA,HT,32,투수,24,0,27 2/3,0,1,0,2,0,1.0,0,0,0,
2025,69745,김도현,KIA,HT,32,투수,24,24,125 1/3,1,2,6,23,0,0.967,0,0,0,
2025,68928,김시훈,KIA,HT,32,투수,24,0,25 2/3,0,0,1,3,0,1.0,0,0,0,
2025,67609,박정우,KIA,HT,35,좌익수,22,2,49 2/3,0,0,11,0,0,1.0,0,0,0,
2025,55636,박재현,KIA,HT,37,중견수,20,7,81,1,0,14,1,0,0.938,0,0,0,
2025,69516,김현수,KIA,HT,39,투수,18,0,18 1/3,0,0,2,1,0,1.0,0,0,0,
2025,52641,황동하,KIA,HT,39,투수,18,3,35 2/3,0,0,1,2,0,1.0,0,0,0,
2025,65610,황대인,KIA,HT,45,1루수,16,15,113,2,0,107,4,10,0.982,0,0,0,
2025,60337,김대유,KIA,HT,47,투수,15,0,8 1/3,0,0,0,1,0,1.0,0,0,0,
2025,53613,윤영철,KIA,HT,48,투수,13,13,50,0,0,3,5,0,1.0,0,0,0,
2025,68619,윤중현,KIA,HT,48,투수,13,0,10 1/3,1,0,0,3,0,0.75,0,0,0,
2025,55663,이호민,KIA,HT,48,투수,13,0,14 2/3,1,0,0,1,0,0.5,0,0,0,
2025,62951,이형범,KIA,HT,51,투수,12,0,10,0,0,3,2,0,1.0,0,0,0,
2025,53659,정해원,KIA,HT,51,우익수,12,7,53 1/3,0,0,16,0,0,1.0,0,0,0,
2025,63722,한승택,KIA,HT,51,포수,12,5,54,0,0,39,8,0,1.0,0,4,1,20.0
2025,51648,이의리,KIA,HT,54,투수,10,10,39 2/3,0,0,1,6,0,1.0,0,0,0,
2025,62754,임기영,KIA,HT,54,투수,10,0,9,0,0,0,0,0,,0,0,0,
2025,53609,곽도규,KIA,HT,57,투수,9,0,4,0,0,0,0,0,,0,0,0,
2025,55610,김태형,KIA,HT,58,투수,8,3,23 2/3,1,0,1,3,0,0.8,0,0,0,
2025,55637,박헌,KIA,HT,62,우익수,7,3,32,0,0,7,0,0,1.0,0,0,0,
2025,78168,서건창,KIA,HT,62,2루수,7,4,34,0,0,11,12,4,1.0,0,0,0,
2025,66354,주효상,KIA,HT,62,포수,7,3,39,1,0,34,3,0,0.974,0,1,1,50.0
2025,53615,이도현,KIA,HT,66,투수,6,2,13,0,0,1,2,0,1.0,0,0,0,
2025,72443,최형우,KIA,HT,68,좌익수,5,4,29,0,0,4,0,0,1.0,0,0,0,
2025,55632,이성원,KIA,HT,69,투수,4,0,2 2/3,0,0,0,0,0,,0,0,0,
2025,55926,정현창,KIA,HT,69,2루수,4,2,15 2/3,0,0,2,5,1,1.0,0,0,0,
2025,54645,김민주,KIA,HT,72,투수,3,0,3,0,0,0,1,0,1.0,0,0,0,
2025,50641,장재혁,KIA,HT,72,투수,3,0,3,0,0,0,0,0,,0,0,0,
2025,65464,최정용,KIA,HT,72,2루수,3,2,17,0,0,4,6,1,1.0,0,0,0,
2025,55646,김정엽,KIA,HT,75,투수,2,0,1,0,0,1,0,0,1.0,0,0,0,
2025,69643,홍원빈,KIA,HT,75,투수,2,0,1 2/3,0,0,0,0,0,,0,0,0,
2025,54608,김민재,KIA,HT,78,투수,1,0,2,0,0,0,0,0,,0,0,0,
2025,67640,유승철,KIA,HT,78,투수,1,0,2,0,0,0,0,0,,0,0,0,
2025,50604,유지성,KIA,HT,78,투수,1,0,1,0,0,0,0,0,,0,0,0,
2025,55208,케이브,두산,OB,1,우익수,132,131,1127 1/3,2,0,228,6,0,0.992,0,0,0,
2025,79231,정수빈,두산,OB,2,중견수,131,128,1077 1/3,3,0,262,4,2,0.989,0,0,0,
2025,76232,양의지,두산,OB,3,포수,94,92,726,5,2,636,49,5,0.993,6,49,17,25.8
2025,66112,김기연,두산,OB,4,포수,88,48,492 1/3,4,1,402,22,4,0.991,4,47,11,19.0
2025,67266,박치국,두산,OB,5,투수,73,0,62 1/3,1,0,3,10,1,0.929,0,0,0,
2025,66291,이영하,두산,OB,5,투수,73,0,66 2/3,2,3,3,17,0,0.909,0,0,0,
2025,64153,양석환,두산,OB,7,1루수,69,68,579 2/3,4,0,525,45,44,0.993,0,0,0,
2025,50208,오명진,두산,OB,7,2루수,69,55,488,7,0,127,161,38,0.976,0,0,0,
2025,67207,이유찬,두산,OB,9,유격수,67,60,541,8,0,90,161,35,0.969,0,0,0,
2025,66209,조수행,두산,OB,10,좌익수,65,11,203 1/3,0,0,54,1,0,1.0,0,0,0,
2025,54263,김택연,두산,OB,11,투수,64,0,66 1/3,2,0,0,3,0,0.6,0,0,0,
2025,63123,강승호,두산,OB,12,1루수,60,33,331,3,0,293,25,30,0.991,0,0,0,
2025,68249,박신지,두산,OB,13,투수,54,0,60,0,0,2,7,0,1.0,0,0,0,
2025,55252,박준순,두산,OB,13,3루수,54,50,445 1/3,19,0,30,95,12,0.868,0,0,0,
2025,53554,김민석,두산,OB,15,좌익수,51,36,285 1/3,2,0,62,2,1,0.97,0,0,0,
2025,63257,김인태,두산,OB,16,좌익수,47,34,261 1/3,1,0,62,1,1,0.984,0,0,0,
2025,67263,최원준,두산,OB,16,투수,47,16,107,2,3,4,12,1,0.889,0,0,0,
2025,72523,고효준,두산,OB,18,투수,45,0,21,0,0,0,3,0,1.0,0,0,0,
2025,52206,최지강,두산,OB,19,투수,39,0,32 2/3,1,0,0,6,0,0.857,0,0,0,
2025,66928,박준영,두산,OB,20,유격수,38,34,287,8,0,54,75,20,0.942,0,0,0,
2025,78224,김재환,두산,OB,21,좌익수,37,35,256 1/3,0,0,56,1,1,1.0,0,0,0,
2025,54236,임종성,두산,OB,24,3루수,32,26,212,2,0,22,33,3,0.965,0,0,0,
2025,64468,박계범,두산,OB,26,2루수,30,22,191,2,0,45,59,11,0.981,0,0,0,
2025,55239,잭로그,두산,OB,26,투수,30,29,176,0,0,6,18,1,1.0,0,0,0,
2025,65639,박정수,두산,OB,29,투수,29,0,26 1/3,0,1,4,8,0,1.0,0,0,0,
2025,55257,콜어빈,두산,OB,32,투수,28,28,144 2/3,2,0,6,26,4,0.941,0,0,0,
2025,51264,최승용,두산,OB,34,투수,23,23,116 1/3,1,0,2,12,0,0.933,0,0,0,
2025,52204,이병헌,두산,OB,35,투수,22,0,13,0,0,1,3,0,1.0,0,0,0,
2025,61643,홍건희,두산,OB,37,투수,20,0,16,0,0,1,3,0,1.0,0,0,0,
2025,55267,홍민규,두산,OB,37,투수,20,2,33 1/3,0,1,2,3,0,1.0,0,0,0,
2025,68220,곽빈,두산,OB,39,투수,19,19,109 1/3,1,0,4,12,1,0.941,0,0,0,
2025,68269,김호준,두산,OB,39,투수,19,0,10 2/3,1,0,4,1,0,0.833,0,0,0,
2025,55215,양재훈,두산,OB,39,투수,19,0,23 1/3,0,0,0,0,0,,0,0,0,
2025,68830,김정우,두산,OB,42,투수,18,0,21,0,0,1,4,0,1.0,0,0,0,
2025,51203,안재석,두산,OB,42,유격수,18,18,156,1,0,23,46,16,0.986,0,0,0,
2025,55268,최민석,두산,OB,44,투수,17,15,77 2/3,1,0,7,4,0,0.917,0,0,0,
2025,68362,추재현,두산,OB,46,좌익수,16,11,113 2/3,0,0,31,0,0,1.0,0,0,0,
2025,50204,박지훈,두산,OB,47,3루수,15,9,88 1/3,1,0,11,12,1,0.958,0,0,0,
2025,52267,김동준,두산,OB,49,좌익수,11,9,67,0,0,11,1,0,1.0,0,0,0,
2025,54219,류현준,두산,OB,51,포수,10,3,35 2/3,1,0,27,1,0,0.966,0,4,0,0.0
2025,54205,여동건,두산,OB,51,2루수,10,4,47 1/3,1,0,12,19,5,0.969,0,0,0,
2025,52202,윤태호,두산,OB,51,투수,10,1,17 1/3,0,0,1,1,0,1.0,0,0,0,
2025,69205,이교훈,두산,OB,51,투수,10,0,7 2/3,0,0,1,1,1,1.0,0,0,0,
2025,54214,전다민,두산,OB,55,좌익수,9,0,18 1/3,0,0,2,0,0,1.0,0,0,0,
2025,53259,최준호,두산,OB,55,투수,9,3,16,0,0,0,1,0,1.0,0,0,0,
2025,69238,김대한,두산,OB,58,좌익수,8,4,34 1/3,1,0,11,0,0,0.917,0,0,0,
2025,67246,김명신,두산,OB,58,투수,8,0,8 1/3,0,0,1,1,0,1.0,0,0,0,
2025,65269,김민혁,두산,OB,58,1루수,8,5,35,0,0,32,1,5,1.0,0,0,0,
2025,68200,김민규,두산,OB,63,투수,7,1,9 2/3,0,0,0,1,0,1.0,0,0,0,
2025,53262,김유성,두산,OB,63,투수,7,4,17 1/3,0,1,0,1,0,1.0,0,0,0,
2025,55226,김준상,두산,OB,63,2루수,7,4,37,0,0,4,11,2,1.0,0,0,0,
2025,53204,박민준,두산,OB,63,포수,7,0,10 2/3,0,0,7,0,0,1.0,2,2,0,0.0
2025,50211,제환유,두산,OB,70,투수,6,3,16 1/3,0,0,1,4,0,1.0,0,0,0,
2025,66233,홍성호,두산,OB,72,1루수,5,4,30,0,0,25,1,2,1.0,0,0,0,
2025,63202,장승현,두산,OB,75,포수,4,1,11,0,0,10,1,0,1.0,0,1,0,0.0
2025,51298,박성재,두산,OB,78,포수,3,0,4 1/3,0,0,4,1,0,1.0,0,0,1,100.0
2025,55224,이선우,두산,OB,78,2루수,3,1,13,0,0,5,4,1,1.0,0,0,0,
2025,50206,최종인,두산,OB,78,투수,3,0,1 2/3,0,0,0,0,0,,0,0,0,
2025,55221,김한중,두산,OB,87,투수,2,0,2,0,0,0,0,0,,0,0,0,
2025,74206,김재호,두산,OB,95,유격수,1,1,2/3,0,0,0,0,0,,0,0,0,
2025,52208,천현재,두산,OB,95,중견수,1,1,7,0,0,0,0,0,,0,0,0,
2025,50167,이주형,키움,WO,1,중견수,119,110,967,1,0,328,2,0,0.997,0,0,0,
2025,65357,송성문,키움,WO,2,3루수,111,108,935 1/3,13,0,103,202,29,0.959,0,0,0,
2025,55392,어준서,키움,WO,3,유격수,109,95,763,26,0,139,196,43,0.928,0,0,0,
2025,53312,김건희,키움,WO,4,포수,104,85,731,5,2,532,64,7,0.992,11,54,28,34.1
2025,76267,최주환,키움,WO,5,1루수,97,95,819 1/3,6,0,698,47,67,0.992,0,0,0,
2025,64984,김태진,키움,WO,6,2루수,64,48,430 2/3,3,0,93,138,29,0.987,0,0,0,
2025,62332,김재현,키움,WO,7,포수,62,41,353,4,0,277,28,6,0.987,1,31,12,27.9
2025,76118,원종현,키움,WO,8,투수,61,0,54 1/3,1,0,4,7,0,0.917,0,0,0,
2025,53301,박윤성,키움,WO,9,투수,54,0,51 2/3,0,0,5,7,1,1.0,0,0,0,
2025,67116,오석주,키움,WO,10,투수,53,0,58 1/3,0,0,5,9,0,1.0,0,0,0,
2025,78756,오선진,키움,WO,11,유격수,51,20,228,3,0,40,48,11,0.967,0,0,0,
2025,69360,조영건,키움,WO,11,투수,51,6,77 2/3,0,0,0,6,0,1.0,0,0,0,
2025,64340,임지열,키움,WO,13,좌익수,49,49,414,2,0,122,4,2,0.984,0,0,0,
2025,53344,김동헌,키움,WO,14,포수,45,18,185,1,0,152,6,0,0.994,1,22,1,4.3
2025,66018,김선기,키움,WO,15,투수,44,8,78,0,0,2,6,0,1.0,0,0,0,
2025,52330,주승우,키움,WO,16,투수,42,0,44,1,0,3,4,0,0.875,0,0,0,
2025,54444,카디네스,키움,WO,16,우익수,42,40,322,2,0,61,4,1,0.97,0,0,0,
2025,50357,박주홍,키움,WO,18,우익수,41,29,278 1/3,2,0,65,1,1,0.971,0,0,0,
2025,52395,윤석원,키움,WO,21,투수,37,0,37 1/3,0,0,1,2,0,1.0,0,0,0,
2025,69332,주성원,키움,WO,21,우익수,37,32,257 1/3,1,0,60,2,0,0.984,0,0,0,
2025,55397,전태현,키움,WO,23,2루수,34,24,213,3,0,44,68,15,0.974,0,0,0,
2025,55301,이준우,키움,WO,25,투수,31,0,23,0,0,1,4,0,1.0,0,0,0,
2025,54394,송지후,키움,WO,26,2루수,30,25,212 1/3,2,0,53,74,8,0.984,0,0,0,
2025,67828,김성민,키움,WO,27,투수,29,0,25,0,1,0,2,0,1.0,0,0,0,
2025,50036,이강준,키움,WO,27,투수,29,0,24 2/3,2,0,0,5,1,0.714,0,0,0,
2025,52366,푸이그,키움,WO,29,좌익수,28,28,232,2,0,45,1,0,0.958,0,0,0,
2025,64350,하영민,키움,WO,29,투수,28,28,153 1/3,0,1,7,20,1,1.0,0,0,0,
2025,54362,전준표,키움,WO,34,투수,21,1,20 1/3,0,0,0,2,0,1.0,0,0,0,
2025,54368,김연주,키움,WO,35,투수,20,8,51 2/3,1,0,0,6,0,0.857,0,0,0,
2025,54319,김윤하,키움,WO,36,투수,19,18,88,0,0,4,9,0,1.0,0,0,0,
