season_year,player_id,team_name
2025,55300,키움
2025,54363,키움
2025,55377,키움
2025,55359,키움
2025,55382,키움
2026,67143,LG
2026,61145,LG
2026,50106,LG
2026,64596,LG
2026,55348,LG
2026,50157,LG
2026,50904,LG
2026,51111,LG
2026,55167,LG
2026,51154,LG
2026,55130,LG
2026,75867,LG
2026,63145,LG
2026,68159,LG
2026,61101,LG
2026,69134,LG
2026,55121,LG
2026,55146,LG
2026,63248,LG
2026,65109,LG
2026,69168,LG
2026,56709,한화
2026,69205,한화
2026,56719,한화
2026,65117,한화
2026,55764,한화
2026,69213,한화
2026,76715,한화
2026,56724,한화
2026,54768,한화
2026,56712,한화
2026,63765,한화
2026,52701,한화
2026,52731,한화
2026,54729,한화
2026,56769,한화
2026,55743,한화
2026,50705,한화
2026,53706,한화
2026,54702,한화
2026,67703,한화
2026,50710,한화
2026,65707,한화
2026,54705,한화
2026,65056,한화
2026,66858,SSG
2026,62869,SSG
2026,52844,SSG
2026,68856,SSG
2026,51867,SSG
2026,68092,SSG
2026,55855,SSG
2026,69839,SSG
2026,53892,SSG
2026,56841,SSG
2026,68043,SSG
2026,51895,SSG
2026,51702,SSG
2026,56823,SSG
2026,56800,SSG
2026,65343,SSG
2026,56469,삼성
2026,50464,삼성
2026,65062,삼성
2026,53375,삼성
2026,62360,삼성
2026,55455,삼성
2026,62754,삼성
2026,56464,삼성
2026,56460,삼성
2026,69446,삼성
2026,67421,삼성
2026,65320,삼성
2026,77446,삼성
2026,68415,삼성
2026,56415,삼성
2026,54404,삼성
2026,51454,삼성
2026,64995,NC
2026,50992,NC
2026,69969,NC
2026,69994,NC
2026,63959,NC
2026,54906,NC
2026,52992,NC
2026,68900,NC
2026,65933,NC
2026,52902,NC
2026,55903,NC
2026,56928,NC
2026,68902,NC
2026,56966,NC
2026,56911,NC
2026,67954,NC
2026,53919,NC
2026,65949,NC
2026,53973,NC
2026,68639,NC
2026,54904,NC
2026,67419,KT
2026,65516,KT
2026,50859,KT
2026,69047,KT
2026,69041,KT
2026,50030,KT
2026,56036,KT
2026,65060,KT
2026,56011,KT
2026,61666,KT
2026,56032,KT
2026,64001,KT
2026,56066,KT
2026,63543,롯데
2026,66047,롯데
2026,55503,롯데
2026,54537,롯데
2026,51516,롯데
2026,67539,롯데
2026,56523,롯데
2026,65522,롯데
2026,56536,롯데
2026,64021,롯데
2026,68242,롯데
2026,68036,롯데
2026,54503,롯데
2026,56548,롯데
2026,56567,롯데
2026,66451,롯데
2026,52530,롯데
2026,61643,KIA
2026,54610,KIA
2026,60768,KIA
2026,63342,KIA
2026,62951,KIA
2026,52639,KIA
2026,55633,KIA
2026,51994,KIA
2026,50662,KIA
2026,54640,KIA
2026,50641,KIA
2026,77637,KIA
2026,52641,KIA
2026,69620,KIA
2026,55610,KIA
2026,76225,KIA
2026,51648,KIA
2026,68928,KIA
2026,66609,KIA
